11.407515.2f,55.962798.2f,67.182238.2f,60.629748.2f,51.972843.2f,33.734206.2f,22.754690.2f,33.043453.2f,78.772585.2f,66.332442.2f,105.958354.2f,38.499423.2f,51.750745.2f,80.649593.2f,8.984054.2f,59.786196.2f,56.194769.2f,73.954144.2f,58.895813.2f,36.919026.2f,54.739250.2f,63.899607.2f,45.630752.2f,11.328159.2f,79.502059.2f,41.920168.2f,36.163070.2f,35.010596.2f,29.739865.2f,53.467386.2f
42.539130.2f,32.901063.2f,27.103960.2f,6.888899.2f,44.501636.2f,55.298198.2f,38.478450.2f,53.694584.2f,30.350558.2f,18.321075.2f,66.764121.2f,31.102168.2f,60.607258.2f,32.686427.2f,61.963655.2f,54.486618.2f,83.283531.2f,20.064602.2f,54.165598.2f,30.495824.2f,2.934913.2f,55.111919.2f,13.522367.2f,47.874920.2f,43.061663.2f,39.990281.2f,49.570147.2f,28.014485.2f,39.426008.2f,26.525671.2f
81.300157.2f,70.268872.2f,56.371108.2f,38.103419.2f,84.046873.2f,97.604486.2f,80.307957.2f,96.003929.2f,46.349822.2f,25.956957.2f,79.913325.2f,73.115131.2f,101.486728.2f,47.813776.2f,100.907164.2f,92.858708.2f,125.326868.2f,29.416974.2f,92.758155.2f,72.672432.2f,43.390321.2f,92.239852.2f,46.618712.2f,83.476572.2f,67.387763.2f,81.454843.2f,73.314495.2f,70.332324.2f,81.745271.2f,42.210228.2f
44.320847.2f,43.870964.2f,60.963064.2f,70.815097.2f,30.177896.2f,12.748384.2f,33.356261.2f,14.250996.2f,75.767827.2f,84.678687.2f,86.806625.2f,35.712300.2f,14.683461.2f,76.560987.2f,41.375096.2f,29.425527.2f,16.577990.2f,81.940381.2f,28.655802.2f,36.229036.2f,65.446306.2f,33.900965.2f,67.490510.2f,53.088578.2f,64.664724.2f,27.960466.2f,77.316580.2f,38.978192.2f,28.358931.2f,81.899170.2f
53.070982.2f,18.831759.2f,34.227817.2f,52.265632.2f,8.230205.2f,30.425476.2f,38.024903.2f,29.972278.2f,48.428898.2f,68.920798.2f,54.867285.2f,26.108385.2f,17.840252.2f,48.610753.2f,61.318088.2f,3.893719.2f,44.339272.2f,59.874722.2f,4.087081.2f,27.915883.2f,48.677370.2f,4.848254.2f,58.074266.2f,63.425105.2f,33.559995.2f,18.258932.2f,82.172688.2f,31.772696.2f,30.193598.2f,74.082355.2f
37.623763.2f,81.790322.2f,87.555988.2f,71.579626.2f,82.372316.2f,68.452005.2f,52.580290.2f,67.560220.2f,94.997966.2f,68.418384.2f,128.714269.2f,65.621926.2f,85.887287.2f,97.263085.2f,40.258958.2f,91.647258.2f,91.194266.2f,83.237387.2f,90.817517.2f,63.760149.2f,67.186699.2f,95.231918.2f,51.937971.2f,27.373045.2f,102.558782.2f,72.201898.2f,17.237134.2f,60.432071.2f,60.493208.2f,48.581933.2f
47.081569.2f,28.210450.2f,45.180735.2f,59.156205.2f,13.700662.2f,18.664111.2f,32.644154.2f,18.739860.2f,59.906690.2f,74.741060.2f,68.766150.2f,26.493710.2f,4.577929.2f,60.419505.2f,51.343397.2f,11.539071.2f,31.174290.2f,68.717348.2f,10.715991.2f,27.821646.2f,54.548062.2f,16.137480.2f,60.546226.2f,57.218459.2f,47.023988.2f,16.901002.2f,78.759268.2f,31.559625.2f,25.023453.2f,76.194489.2f
20.074813.2f,40.737479.2f,55.289739.2f,56.588012.2f,33.093997.2f,12.694240.2f,12.588553.2f,11.901821.2f,68.929736.2f,67.321673.2f,90.357727.2f,24.783322.2f,30.600194.2f,70.389881.2f,21.589384.2f,39.543450.2f,38.720577.2f,69.364842.2f,38.634256.2f,23.957014.2f,50.617102.2f,43.897809.2f,47.879308.2f,28.925939.2f,64.716397.2f,24.000675.2f,53.044739.2f,24.327033.2f,13.798163.2f,60.559328.2f
39.099741.2f,42.641366.2f,38.765574.2f,17.001886.2f,52.497997.2f,58.621839.2f,39.409620.2f,57.013973.2f,41.513025.2f,16.280178.2f,78.427209.2f,36.679702.2f,66.938272.2f,43.876494.2f,58.735317.2f,62.905636.2f,87.371579.2f,27.856462.2f,62.467284.2f,35.554531.2f,14.632878.2f,64.135966.2f,4.437938.2f,42.048032.2f,54.757042.2f,46.212481.2f,39.149148.2f,32.195725.2f,42.567524.2f,15.100186.2f
58.526290.2f,56.032853.2f,46.418368.2f,22.778713.2f,68.198647.2f,77.685091.2f,59.025037.2f,76.071127.2f,42.402459.2f,5.686966.2f,80.262719.2f,54.397207.2f,84.253279.2f,44.591286.2f,78.020041.2f,78.062401.2f,106.188858.2f,23.351019.2f,77.775235.2f,53.577824.2f,25.881379.2f,78.438262.2f,24.028262.2f,60.310206.2f,60.967398.2f,63.550478.2f,51.230638.2f,50.638747.2f,61.596614.2f,19.893089.2f
22.815761.2f,37.037290.2f,52.083405.2f,54.951525.2f,28.835049.2f,9.367429.2f,12.281525.2f,8.253089.2f,66.000811.2f,66.568576.2f,86.384211.2f,21.796613.2f,26.636876.2f,67.372689.2f,25.933402.2f,35.204558.2f,37.157182.2f,67.457849.2f,34.295927.2f,21.217603.2f,49.068421.2f,39.553707.2f,47.727398.2f,32.252106.2f,60.932533.2f,19.978999.2f,55.764989.2f,22.192481.2f,10.927550.2f,61.151809.2f
77.563436.2f,33.811125.2f,21.057668.2f,40.746495.2f,45.607833.2f,70.273972.2f,65.767516.2f,69.180495.2f,17.396545.2f,54.825329.2f,21.167133.2f,50.173403.2f,62.396857.2f,15.294596.2f,93.378052.2f,48.201765.2f,89.046998.2f,36.709076.2f,48.682870.2f,51.461919.2f,42.872906.2f,44.920397.2f,58.989525.2f,86.223856.2f,11.164044.2f,51.299807.2f,94.308549.2f,52.884150.2f,60.804703.2f,71.296542.2f
47.459610.2f,4.560098.2f,21.123283.2f,38.027874.2f,10.394348.2f,34.195704.2f,33.245167.2f,33.128156.2f,35.860300.2f,54.793453.2f,50.935046.2f,17.939011.2f,28.627893.2f,36.440288.2f,59.892317.2f,18.036361.2f,55.060967.2f,45.747931.2f,17.933192.2f,19.745342.2f,34.663950.2f,18.006838.2f,45.342079.2f,57.468169.2f,25.636266.2f,15.540920.2f,72.983294.2f,22.905417.2f,26.617066.2f,61.266829.2f
43.020636.2f,46.151558.2f,40.947297.2f,17.786401.2f,56.507874.2f,63.076968.2f,43.828636.2f,61.468896.2f,42.179696.2f,12.672959.2f,79.685177.2f,40.983818.2f,71.231163.2f,44.547712.2f,62.580091.2f,66.846474.2f,91.821254.2f,26.841742.2f,66.433830.2f,39.900861.2f,16.886392.2f,67.924745.2f,8.482631.2f,45.361856.2f,56.810342.2f,50.480175.2f,40.180577.2f,36.590966.2f,47.019954.2f,12.799822.2f
55.637828.2f,16.156065.2f,29.904716.2f,49.573548.2f,10.806303.2f,35.307122.2f,40.708635.2f,34.716382.2f,43.685660.2f,66.496384.2f,49.365540.2f,27.255773.2f,23.475026.2f,43.717466.2f,65.253427.2f,9.039361.2f,49.928660.2f,56.220117.2f,9.503112.2f,29.123429.2f,46.505561.2f,6.727906.2f,57.209393.2f,65.935161.2f,28.016958.2f,20.893901.2f,83.420926.2f,32.795030.2f,33.109962.2f,73.167820.2f
61.891895.2f,42.172856.2f,58.158555.2f,74.739269.2f,28.270232.2f,30.464161.2f,48.208782.2f,31.267406.2f,72.340253.2f,90.763780.2f,73.489968.2f,43.064366.2f,13.493687.2f,72.454246.2f,62.633450.2f,20.055875.2f,25.335831.2f,83.373055.2f,19.926293.2f,44.413599.2f,70.462571.2f,22.423279.2f,77.111698.2f,71.656686.2f,56.183354.2f,33.461983.2f,94.318530.2f,48.151137.2f,40.976135.2f,92.786480.2f
43.138632.2f,19.145294.2f,15.387415.2f,14.667269.2f,31.818107.2f,47.023829.2f,34.323083.2f,45.501548.2f,24.605052.2f,31.256996.2f,56.573963.2f,22.089955.2f,49.043937.2f,26.537074.2f,60.992836.2f,41.297510.2f,73.435699.2f,24.789377.2f,41.063227.2f,22.264440.2f,11.269905.2f,41.540069.2f,24.884168.2f,50.875356.2f,31.123721.2f,29.312567.2f,58.563639.2f,21.432983.2f,32.467244.2f,39.835001.2f
43.470283.2f,43.596072.2f,37.923633.2f,14.702009.2f,54.349114.2f,62.004727.2f,43.206812.2f,60.391930.2f,39.129996.2f,11.924529.2f,76.598072.2f,39.303985.2f,69.475471.2f,41.498767.2f,63.122955.2f,64.601476.2f,90.630966.2f,24.189764.2f,64.215653.2f,38.324530.2f,13.951955.2f,65.539815.2f,8.867954.2f,46.482293.2f,53.758829.2f,48.702695.2f,42.686752.2f,35.174004.2f,45.913715.2f,15.888388.2f
58.966753.2f,12.205442.2f,14.763804.2f,37.819758.2f,22.081583.2f,47.048135.2f,45.436228.2f,46.041695.2f,27.304353.2f,54.842764.2f,38.060586.2f,29.668491.2f,39.122358.2f,27.170153.2f,72.556886.2f,25.576623.2f,65.850496.2f,41.765817.2f,25.914076.2f,31.302470.2f,36.417045.2f,23.126146.2f,50.254396.2f,68.616057.2f,12.710167.2f,28.570806.2f,81.660788.2f,33.787378.2f,39.307818.2f,65.424866.2f
98.726394.2f,52.235909.2f,44.352346.2f,65.592936.2f,59.794627.2f,85.245485.2f,85.487944.2f,84.489714.2f,41.954089.2f,79.456435.2f,4.183597.2f,69.691169.2f,72.897325.2f,39.699768.2f,112.575289.2f,58.019337.2f,97.837379.2f,60.954696.2f,58.781284.2f,71.280027.2f,67.485989.2f,53.627652.2f,83.517319.2f,108.075157.2f,29.193636.2f,68.067880.2f,118.301574.2f,73.514313.2f,79.296408.2f,96.143877.2f
72.430523.2f,25.660405.2f,24.618353.2f,48.794770.2f,31.971314.2f,57.444010.2f,58.523676.2f,56.668997.2f,31.965201.2f,65.309829.2f,26.657400.2f,42.944129.2f,46.023743.2f,30.810398.2f,85.166373.2f,31.151273.2f,71.973488.2f,49.834624.2f,31.819984.2f,44.657011.2f,48.447786.2f,27.135424.2f,63.166241.2f,82.207056.2f,10.899509.2f,40.391018.2f,95.337710.2f,47.354058.2f,51.921671.2f,77.853974.2f
20.180418.2f,65.260739.2f,72.533860.2f,59.447679.2f,65.067046.2f,51.356110.2f,35.163719.2f,50.390745.2f,81.443179.2f,59.983765.2f,113.358459.2f,48.644588.2f,68.554732.2f,83.606274.2f,26.281403.2f,74.233897.2f,75.420328.2f,72.087195.2f,73.399533.2f,46.801418.2f,54.337145.2f,77.865142.2f,40.785905.2f,9.961221.2f,86.931000.2f,54.866317.2f,17.806588.2f,43.657598.2f,43.072957.2f,42.721497.2f
71.658198.2f,25.119411.2f,20.067476.2f,44.008498.2f,34.079898.2f,59.478122.2f,58.370186.2f,58.561911.2f,25.849947.2f,60.168111.2f,25.063627.2f,42.566088.2f,49.630932.2f,24.608213.2f,85.552742.2f,35.020691.2f,76.026392.2f,44.094745.2f,35.589140.2f,44.153294.2f,44.230930.2f,31.408621.2f,59.493932.2f,81.126269.2f,4.801229.2f,41.425517.2f,92.760129.2f,46.438256.2f,52.306317.2f,73.686168.2f
81.520521.2f,35.356174.2f,27.240111.2f,49.597751.2f,44.449012.2f,69.892614.2f,68.544156.2f,68.993804.2f,27.609433.2f,64.579375.2f,14.794328.2f,52.720096.2f,59.460767.2f,25.676466.2f,95.852169.2f,44.653167.2f,85.558030.2f,46.935631.2f,45.290266.2f,54.251308.2f,50.897501.2f,40.724867.2f,66.752441.2f,90.784499.2f,11.856509.2f,51.875418.2f,101.136274.2f,56.338832.2f,62.650549.2f,80.007934.2f
87.039654.2f,44.786233.2f,30.480736.2f,45.986739.2f,56.922443.2f,81.435085.2f,75.963548.2f,80.308698.2f,21.469542.2f,57.673482.2f,19.694402.2f,60.615968.2f,73.724226.2f,19.115697.2f,103.556540.2f,59.454377.2f,100.353607.2f,38.747915.2f,59.954785.2f,61.789314.2f,49.287975.2f,56.062506.2f,65.312507.2f,95.243600.2f,22.466601.2f,62.341760.2f,101.284871.2f,62.885043.2f,71.416991.2f,75.991328.2f
86.408280.2f,40.081203.2f,32.175224.2f,54.222671.2f,48.562507.2f,74.057752.2f,73.315324.2f,73.210038.2f,31.598126.2f,68.889174.2f,10.079077.2f,57.497380.2f,62.918687.2f,29.529049.2f,100.541997.2f,48.023831.2f,88.685529.2f,50.933308.2f,48.710127.2f,59.054419.2f,55.700049.2f,43.900435.2f,71.612085.2f,95.715390.2f,16.819562.2f,56.333669.2f,106.096316.2f,61.209355.2f,67.297883.2f,84.700768.2f
45.104270.2f,20.000097.2f,14.232029.2f,13.546459.2f,33.139902.2f,48.972094.2f,36.408968.2f,47.458366.2f,22.634479.2f,30.435395.2f,55.270166.2f,24.071099.2f,50.583804.2f,24.606979.2f,63.043765.2f,42.393396.2f,75.198232.2f,22.962303.2f,42.196649.2f,24.291853.2f,10.968719.2f,42.433039.2f,25.552644.2f,52.718483.2f,30.163497.2f,31.075317.2f,59.819006.2f,23.514562.2f,34.515580.2f,40.106635.2f
70.894467.2f,27.386703.2f,34.413976.2f,57.661514.2f,26.258112.2f,49.948308.2f,56.051308.2f,49.529323.2f,44.933295.2f,74.709409.2f,38.123129.2f,41.955704.2f,35.395604.2f,44.147310.2f,80.638315.2f,20.927553.2f,59.805249.2f,61.240466.2f,21.788974.2f,43.821520.2f,55.942731.2f,16.303971.2f,68.828766.2f,81.141577.2f,24.652049.2f,36.312513.2f,97.608674.2f,47.275713.2f,48.529534.2f,84.426080.2f
13.054395.2f,55.102377.2f,61.937462.2f,49.303455.2f,55.935777.2f,45.201588.2f,26.804230.2f,44.020297.2f,70.913138.2f,51.282997.2f,102.813863.2f,38.911644.2f,61.305340.2f,73.060797.2f,27.159733.2f,65.532200.2f,71.454977.2f,62.163493.2f,64.733745.2f,37.045681.2f,44.025611.2f,68.913808.2f,31.285161.2f,7.414633.2f,76.425712.2f,45.869801.2f,19.946646.2f,33.689673.2f,34.622671.2f,35.981943.2f
72.409149.2f,32.793321.2f,16.573283.2f,31.461698.2f,46.399189.2f,69.473473.2f,61.982538.2f,68.215509.2f,7.194411.2f,44.695376.2f,30.854281.2f,47.100280.2f,64.254649.2f,4.958709.2f,89.440643.2f,51.111058.2f,90.943908.2f,26.370515.2f,51.427670.2f,48.092106.2f,34.373594.2f,48.565389.2f,50.470501.2f,80.384210.2f,16.419079.2f,50.143512.2f,86.331048.2f,48.788925.2f,58.065623.2f,61.859385.2f
52.323138.2f,35.230454.2f,51.979232.2f,66.631615.2f,20.758039.2f,21.473194.2f,38.498340.2f,22.083059.2f,66.582824.2f,82.239601.2f,72.567449.2f,33.821271.2f,3.770170.2f,66.965729.2f,54.206557.2f,15.478017.2f,25.529250.2f,76.036460.2f,14.937580.2f,35.071136.2f,62.046995.2f,19.398011.2f,67.847340.2f,62.194619.2f,52.444619.2f,24.273159.2f,84.631764.2f,38.729395.2f,31.252984.2f,83.400452.2f
37.541575.2f,36.356785.2f,53.266230.2f,62.100806.2f,23.613301.2f,5.494184.2f,25.295660.2f,6.508132.2f,68.003348.2f,75.876007.2f,81.739433.2f,26.968448.2f,13.178441.2f,68.926948.2f,38.061688.2f,25.602289.2f,25.380725.2f,73.395236.2f,24.723057.2f,27.441115.2f,56.686674.2f,30.241918.2f,58.800396.2f,46.960786.2f,58.331467.2f,19.652138.2f,70.426648.2f,30.178633.2f,19.712581.2f,73.386192.2f
15.025914.2f,33.598205.2f,46.045998.2f,44.856414.2f,30.200376.2f,20.157257.2f,0.608480.2f,18.685614.2f,58.859830.2f,55.346183.2f,83.694665.2f,16.198183.2f,34.515050.2f,60.504017.2f,27.174582.2f,39.063943.2f,48.741492.2f,57.806361.2f,38.225585.2f,14.763190.2f,38.847316.2f,42.776325.2f,36.097027.2f,25.379546.2f,57.360277.2f,19.972463.2f,46.387510.2f,13.728585.2f,7.906769.2f,49.427610.2f
56.448414.2f,58.937643.2f,50.693661.2f,26.589201.2f,70.354822.2f,77.869606.2f,58.493562.2f,76.261839.2f,47.815326.2f,10.312179.2f,85.807458.2f,55.522338.2f,85.695033.2f,50.055837.2f,75.638457.2f,80.481822.2f,106.611981.2f,29.068636.2f,80.133449.2f,54.521592.2f,28.596159.2f,81.180250.2f,22.974277.2f,57.247926.2f,65.703800.2f,64.922184.2f,46.216583.2f,51.303103.2f,61.813236.2f,14.998380.2f
71.883314.2f,62.713570.2f,49.952818.2f,29.726326.2f,76.118313.2f,88.651222.2f,71.050072.2f,87.044895.2f,41.770647.2f,16.545788.2f,77.621192.2f,64.377677.2f,93.233816.2f,43.553609.2f,91.494542.2f,85.282220.2f,116.605456.2f,23.166053.2f,85.125156.2f,63.845169.2f,34.664756.2f,84.964416.2f,37.201705.2f,74.156374.2f,62.355644.2f,72.953842.2f,64.875138.2f,61.363200.2f,72.710715.2f,33.558657.2f
76.870707.2f,46.068092.2f,29.048925.2f,28.639133.2f,60.523467.2f,80.920906.2f,69.400060.2f,79.493774.2f,14.627351.2f,35.075906.2f,44.612268.2f,56.558565.2f,78.791297.2f,14.895566.2f,95.580893.2f,66.891376.2f,105.037273.2f,16.876909.2f,67.071098.2f,57.032653.2f,33.955103.2f,64.943229.2f,47.962002.2f,83.141774.2f,34.492958.2f,61.961077.2f,83.658515.2f,56.525132.2f,67.326242.2f,55.103168.2f
50.839430.2f,66.091990.2f,61.431464.2f,37.755879.2f,75.254259.2f,77.460797.2f,56.969935.2f,75.917884.2f,61.357684.2f,24.946714.2f,99.313782.2f,58.434072.2f,88.351452.2f,63.690932.2f,68.454688.2f,85.780067.2f,106.206489.2f,43.734277.2f,85.282926.2f,57.032004.2f,37.423119.2f,87.290018.2f,24.714881.2f,48.825247.2f,77.212908.2f,68.024369.2f,32.507048.2f,53.303041.2f,62.085370.2f,8.717296.2f
34.813229.2f,13.057025.2f,28.113806.2f,36.702456.2f,12.687454.2f,25.343742.2f,20.544761.2f,23.955631.2f,42.476078.2f,51.879562.2f,63.107776.2f,5.573059.2f,27.047305.2f,43.650340.2f,47.495415.2f,23.241607.2f,50.829613.2f,47.338664.2f,22.654646.2f,7.443997.2f,31.793829.2f,25.561045.2f,38.199586.2f,44.911998.2f,37.070784.2f,6.704654.2f,61.754365.2f,11.131233.2f,14.298157.2f,54.106099.2f
36.965535.2f,21.484197.2f,38.379157.2f,48.856190.2f,10.148365.2f,15.694407.2f,22.018710.2f,14.735280.2f,53.132853.2f,63.791629.2f,68.503118.2f,14.854326.2f,15.407597.2f,54.036944.2f,44.630847.2f,17.192971.2f,38.764209.2f,59.396702.2f,16.329317.2f,16.067233.2f,43.859846.2f,21.190042.2f,48.845749.2f,47.295846.2f,44.058903.2f,5.523587.2f,67.649561.2f,19.750873.2f,14.117048.2f,64.413484.2f
40.671663.2f,29.574488.2f,25.002880.2f,8.701471.2f,40.974970.2f,51.994035.2f,35.651156.2f,50.395420.2f,29.926967.2f,21.867578.2f,65.385270.2f,27.643558.2f,57.064512.2f,32.203481.2f,59.878259.2f,50.997899.2f,79.857002.2f,21.984721.2f,50.666744.2f,27.092522.2f,2.678206.2f,51.692704.2f,14.724388.2f,46.631262.2f,41.018504.2f,36.464656.2f,50.145071.2f,24.745128.2f,36.212119.2f,28.995155.2f
61.092705.2f,17.418827.2f,6.731763.2f,30.851114.2f,30.571251.2f,54.203787.2f,49.001412.2f,53.022437.2f,17.086975.2f,47.352391.2f,35.569731.2f,33.389053.2f,48.403520.2f,16.997887.2f,76.605033.2f,35.497803.2f,75.087397.2f,32.570061.2f,35.761530.2f,34.682409.2f,30.877905.2f,33.290541.2f,46.219739.2f,70.039505.2f,9.519263.2f,34.981388.2f,80.038848.2f,36.199952.2f,44.057205.2f,60.334812.2f
10.722140.2f,54.997143.2f,66.278723.2f,59.928330.2f,50.990623.2f,32.871160.2f,21.781185.2f,32.160358.2f,77.925940.2f,65.828314.2f,105.002385.2f,37.534999.2f,50.853529.2f,79.793894.2f,9.292840.2f,58.820519.2f,55.599115.2f,73.256406.2f,57.930814.2f,35.960289.2f,54.022277.2f,62.927821.2f,45.120092.2f,11.511009.2f,78.552486.2f,40.936080.2f,36.496377.2f,34.077857.2f,28.755475.2f,53.212240.2f
53.731557.2f,7.332157.2f,12.724236.2f,33.821310.2f,19.757106.2f,43.655823.2f,40.472166.2f,42.534469.2f,26.945970.2f,50.914523.2f,42.860363.2f,24.650689.2f,37.711722.2f,27.287987.2f,67.801936.2f,25.444354.2f,64.341663.2f,39.191151.2f,25.594143.2f,26.211724.2f,31.855783.2f,23.927144.2f,45.149686.2f,63.290849.2f,16.684849.2f,24.640578.2f,76.204860.2f,28.516825.2f,34.685887.2f,60.512054.2f
9.012433.2f,40.365965.2f,48.629516.2f,40.210131.2f,41.122284.2f,33.714354.2f,13.396414.2f,32.300508.2f,59.107901.2f,46.887522.2f,88.913902.2f,23.959992.2f,48.010995.2f,61.097442.2f,28.516379.2f,50.927527.2f,61.873743.2f,53.535849.2f,50.155616.2f,22.094542.2f,34.325128.2f,54.155597.2f,26.322311.2f,16.590848.2f,62.385767.2f,31.176584.2f,33.203099.2f,18.793472.2f,20.622501.2f,37.337196.2f
