56.023217.2f,95.484760.2f,120.339613.2f,56.304693.2f,106.190338.2f,11.878334.2f,99.869119.2f,54.296089.2f,80.647574.2f,62.359931.2f,9.709006.2f,53.758275.2f,69.912835.2f,51.553628.2f,23.353314.2f,104.274544.2f,41.183348.2f,8.671040.2f,85.391098.2f,90.052435.2f,82.455320.2f,60.334014.2f,95.951705.2f,107.005360.2f,95.940253.2f,85.877425.2f,6.158922.2f,30.538921.2f,17.768624.2f,90.037466.2f,107.837570.2f,64.029802.2f,73.939086.2f,88.044674.2f,34.660309.2f,79.602627.2f,93.998243.2f,51.943621.2f,89.787164.2f,46.917049.2f
88.699368.2f,60.761806.2f,86.458390.2f,93.448513.2f,78.978400.2f,74.791474.2f,102.819271.2f,55.309211.2f,103.520598.2f,44.438017.2f,77.382453.2f,28.231627.2f,77.394969.2f,49.645756.2f,62.927910.2f,68.329871.2f,98.241939.2f,82.906621.2f,107.157338.2f,76.457675.2f,1.325633.2f,68.188013.2f,116.553962.2f,84.052565.2f,131.139722.2f,98.895766.2f,78.008018.2f,95.993092.2f,96.692819.2f,47.928045.2f,76.310613.2f,113.099467.2f,91.664348.2f,103.741750.2f,94.964551.2f,50.769952.2f,127.427243.2f,99.231957.2f,52.300978.2f,95.126012.2f
22.565757.2f,63.154572.2f,85.434059.2f,25.361489.2f,70.970584.2f,25.468204.2f,63.004549.2f,23.130462.2f,46.379852.2f,35.299651.2f,27.449856.2f,45.540689.2f,32.786489.2f,24.836975.2f,20.330461.2f,71.104662.2f,26.559948.2f,30.588738.2f,51.163189.2f,53.831794.2f,73.227950.2f,23.959305.2f,62.083329.2f,71.047148.2f,67.645303.2f,49.690722.2f,31.023787.2f,27.884792.2f,39.937632.2f,61.090231.2f,73.321656.2f,42.264019.2f,37.828200.2f,52.481545.2f,24.695876.2f,48.918892.2f,64.759005.2f,27.880689.2f,59.350219.2f,23.300777.2f
27.779961.2f,44.417122.2f,53.555845.2f,31.072351.2f,40.191229.2f,68.817168.2f,19.661412.2f,37.897659.2f,17.936742.2f,45.007610.2f,70.661169.2f,71.616869.2f,12.803247.2f,44.756542.2f,62.229806.2f,47.441002.2f,52.318125.2f,73.154828.2f,19.815932.2f,22.932032.2f,89.594124.2f,24.386856.2f,27.831365.2f,37.041923.2f,45.843191.2f,10.033969.2f,74.283549.2f,61.784533.2f,79.685647.2f,51.775292.2f,44.717920.2f,46.058442.2f,9.821890.2f,14.953741.2f,56.096935.2f,41.361178.2f,41.838472.2f,41.503461.2f,47.208142.2f,42.863259.2f
35.363280.2f,86.097640.2f,107.968224.2f,34.586242.2f,93.449704.2f,16.776889.2f,80.829856.2f,45.574489.2f,59.361919.2f,56.919250.2f,16.012885.2f,59.455727.2f,53.522938.2f,45.832981.2f,25.048482.2f,94.021133.2f,18.233400.2f,14.360560.2f,63.984153.2f,75.853266.2f,88.880234.2f,46.365206.2f,74.201226.2f,93.120487.2f,72.963750.2f,65.976201.2f,18.822546.2f,9.173929.2f,17.767164.2f,83.634559.2f,96.022436.2f,41.049576.2f,54.271938.2f,67.474206.2f,11.797272.2f,71.671221.2f,71.110736.2f,29.056753.2f,82.130218.2f,24.188352.2f
26.422070.2f,89.172991.2f,103.676164.2f,21.315102.2f,89.770012.2f,50.260264.2f,64.295467.2f,57.754757.2f,38.415948.2f,70.549529.2f,49.955216.2f,84.316748.2f,49.189545.2f,61.856705.2f,54.379533.2f,94.763123.2f,15.932291.2f,48.242323.2f,41.730408.2f,71.528642.2f,111.811420.2f,49.621760.2f,49.287548.2f,87.249277.2f,41.197343.2f,48.929317.2f,52.895763.2f,26.536441.2f,45.483749.2f,91.649857.2f,93.803008.2f,8.112956.2f,40.596052.2f,47.906825.2f,22.280572.2f,79.055897.2f,40.276822.2f,11.894994.2f,88.447170.2f,15.547438.2f
25.985468.2f,69.437132.2f,76.404231.2f,24.625700.2f,64.086643.2f,70.922364.2f,31.774355.2f,54.348386.2f,7.142458.2f,64.692380.2f,71.888762.2f,87.863498.2f,32.562724.2f,60.824322.2f,68.774019.2f,72.279697.2f,43.316858.2f,72.525374.2f,8.005262.2f,47.778207.2f,109.961735.2f,40.917337.2f,15.642963.2f,60.071803.2f,22.125275.2f,18.224958.2f,75.463155.2f,54.909347.2f,74.719886.2f,76.243316.2f,68.916426.2f,27.234087.2f,18.008386.2f,15.190079.2f,49.133877.2f,65.064704.2f,18.347969.2f,30.775508.2f,71.855742.2f,34.892833.2f
24.659328.2f,86.810742.2f,103.553496.2f,20.451121.2f,89.301815.2f,40.931292.2f,67.350605.2f,52.335391.2f,42.333513.2f,65.149439.2f,40.589706.2f,76.649617.2f,47.856815.2f,55.690679.2f,45.580466.2f,93.117988.2f,6.596647.2f,38.910175.2f,46.268082.2f,70.923450.2f,104.758764.2f,46.109958.2f,55.013690.2f,87.380345.2f,49.541963.2f,51.779176.2f,43.527099.2f,17.443162.2f,36.904908.2f,88.015907.2f,92.973590.2f,16.661888.2f,41.906686.2f,51.626051.2f,12.917833.2f,75.380338.2f,48.222692.2f,9.956755.2f,85.209281.2f,10.026206.2f
53.553344.2f,22.109216.2f,49.800658.2f,58.801935.2f,38.280169.2f,64.406481.2f,58.039102.2f,23.669633.2f,61.819082.2f,12.987314.2f,67.216768.2f,36.751236.2f,35.639636.2f,23.998389.2f,51.993325.2f,31.391041.2f,71.638649.2f,72.228151.2f,64.796838.2f,31.808907.2f,45.347087.2f,30.064535.2f,73.253745.2f,42.120395.2f,90.181463.2f,55.414023.2f,69.794527.2f,74.681209.2f,84.462067.2f,14.767646.2f,37.484458.2f,79.183284.2f,50.189450.2f,60.382851.2f,71.151754.2f,6.652084.2f,86.266135.2f,67.526325.2f,14.766354.2f,65.069025.2f
17.535177.2f,49.808778.2f,62.456436.2f,21.082790.2f,48.545546.2f,59.489587.2f,29.094015.2f,33.329503.2f,16.272597.2f,42.824642.2f,61.190746.2f,67.342552.2f,10.588629.2f,40.083518.2f,53.868559.2f,54.264288.2f,42.127043.2f,63.412315.2f,20.213214.2f,30.400340.2f,88.108558.2f,19.475465.2f,30.577392.2f,46.080782.2f,44.193684.2f,15.523897.2f,64.835555.2f,51.519626.2f,69.532114.2f,55.093215.2f,52.679447.2f,37.756628.2f,4.507040.2f,18.972410.2f,45.831243.2f,43.421951.2f,40.359668.2f,31.642919.2f,50.994793.2f,32.701128.2f
67.569544.2f,9.578216.2f,34.621847.2f,72.751765.2f,27.270674.2f,83.590052.2f,58.509268.2f,41.940217.2f,69.838589.2f,32.245661.2f,86.386639.2f,53.029665.2f,46.067301.2f,43.148612.2f,71.244061.2f,16.157944.2f,88.196178.2f,91.328467.2f,71.722819.2f,31.277188.2f,52.226435.2f,44.663080.2f,78.149252.2f,32.843576.2f,97.795447.2f,60.971647.2f,89.015721.2f,92.435689.2f,103.319438.2f,5.129637.2f,24.166909.2f,92.541773.2f,59.355116.2f,65.856027.2f,88.463311.2f,15.838281.2f,93.784293.2f,82.429101.2f,5.559499.2f,80.743400.2f
23.963157.2f,72.313090.2f,80.469422.2f,21.748009.2f,67.857760.2f,68.004386.2f,36.458505.2f,54.419307.2f,10.979141.2f,65.344501.2f,68.822993.2f,87.431307.2f,34.166499.2f,60.679817.2f,66.626399.2f,75.604592.2f,39.206847.2f,69.174895.2f,12.778789.2f,51.088757.2f,110.466206.2f,41.426559.2f,20.004879.2f,64.053100.2f,21.885549.2f,22.405103.2f,72.353224.2f,50.902532.2f,70.768806.2f,78.505123.2f,72.591789.2f,22.404097.2f,20.014997.2f,19.801056.2f,45.195568.2f,66.987795.2f,18.539893.2f,26.733184.2f,74.261295.2f,31.138703.2f
15.876973.2f,77.165428.2f,90.511056.2f,10.770298.2f,76.748297.2f,52.489599.2f,51.057202.2f,49.419126.2f,25.420999.2f,61.853025.2f,52.916941.2f,79.293695.2f,36.932701.2f,54.513490.2f,53.371533.2f,82.273689.2f,21.490483.2f,52.593772.2f,29.126417.2f,58.632386.2f,105.184815.2f,39.235098.2f,37.769386.2f,74.041502.2f,34.857699.2f,35.606839.2f,56.298393.2f,33.259241.2f,53.141172.2f,80.657329.2f,80.913391.2f,9.964924.2f,27.273228.2f,34.861656.2f,27.675659.2f,68.227466.2f,32.786995.2f,9.309918.2f,77.126826.2f,14.322738.2f
61.978500.2f,33.976726.2f,23.205450.2f,65.561363.2f,16.990504.2f,98.451007.2f,24.315404.2f,58.939994.2f,48.216629.2f,58.602579.2f,100.708304.2f,86.527755.2f,41.068531.2f,64.557250.2f,89.296740.2f,29.387755.2f,86.612839.2f,104.093683.2f,47.071853.2f,21.201342.2f,94.214535.2f,50.006621.2f,47.697578.2f,10.931397.2f,69.970532.2f,36.784492.2f,104.162409.2f,95.487899.2f,112.330284.2f,46.657370.2f,21.791883.2f,79.682935.2f,44.205274.2f,39.707829.2f,89.967853.2f,44.183070.2f,66.259743.2f,76.027401.2f,41.900004.2f,77.219088.2f
42.773316.2f,65.904255.2f,91.775362.2f,45.820767.2f,78.066293.2f,20.097182.2f,78.735540.2f,25.867478.2f,65.604050.2f,32.236420.2f,22.954138.2f,28.583552.2f,47.021387.2f,21.799680.2f,7.138908.2f,74.906629.2f,43.199042.2f,28.405766.2f,70.305038.2f,63.472736.2f,57.977394.2f,35.725825.2f,81.223815.2f,79.662579.2f,88.058380.2f,67.155108.2f,24.996638.2f,39.399590.2f,41.849292.2f,59.847138.2f,79.144148.2f,62.028993.2f,55.800908.2f,70.607427.2f,38.963908.2f,49.782683.2f,85.105367.2f,47.596115.2f,59.788204.2f,42.619949.2f
37.235947.2f,74.830966.2f,98.994039.2f,38.834862.2f,84.745340.2f,9.766515.2f,79.017982.2f,33.403700.2f,61.719977.2f,42.988276.2f,12.177251.2f,42.630933.2f,48.474753.2f,31.802877.2f,8.462909.2f,83.395029.2f,30.921489.2f,16.584791.2f,66.517422.2f,68.422145.2f,72.079400.2f,38.692870.2f,77.363957.2f,85.417912.2f,80.764018.2f,65.638031.2f,15.497988.2f,25.551766.2f,28.880212.2f,70.538112.2f,86.572002.2f,51.811219.2f,53.735246.2f,68.278091.2f,25.860733.2f,59.352545.2f,78.241987.2f,37.777488.2f,69.736621.2f,32.522031.2f
74.206202.2f,50.298045.2f,77.378254.2f,79.003661.2f,68.255101.2f,63.701006.2f,89.291001.2f,40.739412.2f,89.023636.2f,29.952460.2f,66.432559.2f,17.783343.2f,62.989745.2f,35.195980.2f,51.207199.2f,58.702305.2f,84.672438.2f,72.009484.2f,92.718665.2f,63.603651.2f,15.548902.2f,53.619933.2f,102.244106.2f,72.864414.2f,116.570710.2f,84.671005.2f,67.545384.2f,83.225253.2f,85.772786.2f,37.967663.2f,66.249596.2f,98.790803.2f,77.175782.2f,89.474259.2f,81.767305.2f,38.174327.2f,112.868385.2f,85.058845.2f,41.659642.2f,81.093330.2f
28.719674.2f,88.260383.2f,99.279836.2f,23.714986.2f,86.088334.2f,62.382926.2f,56.322870.2f,62.355062.2f,30.503730.2f,74.718821.2f,62.380689.2f,92.087806.2f,48.202784.2f,67.484828.2f,64.868758.2f,92.690064.2f,28.635452.2f,61.155940.2f,32.641999.2f,68.481977.2f,118.153272.2f,51.772917.2f,38.214619.2f,82.766287.2f,27.616767.2f,41.867992.2f,65.512084.2f,39.881800.2f,59.083979.2f,92.608304.2f,90.564848.2f,5.793559.2f,36.419235.2f,39.648419.2f,35.171550.2f,80.339516.2f,26.931703.2f,19.582339.2f,88.862263.2f,24.773998.2f
43.018142.2f,25.468246.2f,35.908429.2f,47.423078.2f,21.661852.2f,75.981833.2f,25.637087.2f,36.399921.2f,37.323892.2f,37.627657.2f,78.305361.2f,65.896380.2f,20.133289.2f,42.282022.2f,66.615030.2f,27.888708.2f,67.222556.2f,81.889931.2f,38.492093.2f,3.426771.2f,78.029243.2f,27.547786.2f,44.270650.2f,20.097901.2f,64.454266.2f,27.425228.2f,81.711427.2f,74.980244.2f,90.788858.2f,34.705651.2f,25.680885.2f,64.694818.2f,28.639199.2f,32.180220.2f,69.746955.2f,26.928352.2f,60.446936.2f,58.016638.2f,29.785323.2f,58.182475.2f
27.851957.2f,53.368065.2f,59.915433.2f,29.666885.2f,47.411534.2f,72.055267.2f,18.308205.2f,45.515150.2f,9.622098.2f,53.680144.2f,73.612536.2f,79.532004.2f,20.702294.2f,52.367254.2f,66.929926.2f,55.735173.2f,51.099375.2f,75.472532.2f,10.511362.2f,31.308587.2f,98.592591.2f,31.639988.2f,18.720037.2f,43.500401.2f,36.584332.2f,2.794944.2f,77.267200.2f,61.599626.2f,80.496111.2f,61.126370.2f,52.235038.2f,40.874666.2f,9.307348.2f,6.082234.2f,55.749552.2f,50.771686.2f,32.572424.2f,39.224250.2f,56.512079.2f,41.684608.2f
28.552608.2f,81.286424.2f,89.502514.2f,24.888035.2f,76.975167.2f,69.427337.2f,44.772168.2f,61.122529.2f,20.005067.2f,72.625389.2f,69.880452.2f,93.227242.2f,42.556685.2f,67.052079.2f,69.722638.2f,84.708979.2f,37.775598.2f,69.500169.2f,21.013331.2f,60.198808.2f,117.401878.2f,48.780411.2f,25.471438.2f,73.117820.2f,17.908085.2f,31.348662.2f,73.261197.2f,49.531686.2f,69.291987.2f,87.147036.2f,81.719422.2f,17.064771.2f,28.825205.2f,28.322624.2f,44.194799.2f,75.421206.2f,15.913481.2f,26.191909.2f,82.998498.2f,31.284881.2f
63.283696.2f,4.341455.2f,31.683699.2f,68.408603.2f,22.557878.2f,82.118645.2f,52.732073.2f,39.760782.2f,64.433171.2f,31.479927.2f,84.869057.2f,54.720689.2f,41.244205.2f,41.850897.2f,70.095857.2f,12.905509.2f,84.635255.2f,89.638088.2f,66.195603.2f,25.516411.2f,56.566215.2f,40.861054.2f,72.456077.2f,27.820481.2f,92.266349.2f,55.369066.2f,87.656008.2f,89.459507.2f,101.222337.2f,8.531517.2f,20.172071.2f,87.945068.2f,54.163213.2f,60.228868.2f,85.255401.2f,13.785657.2f,88.253840.2f,78.300003.2f,4.522278.2f,76.878608.2f
29.575429.2f,50.647747.2f,56.877342.2f,31.775472.2f,44.389815.2f,73.076613.2f,16.162460.2f,44.799413.2f,12.658724.2f,52.371273.2f,74.725818.2f,78.700287.2f,19.722595.2f,51.667961.2f,67.454864.2f,52.824792.2f,53.270679.2f,76.779608.2f,13.228369.2f,28.456607.2f,97.035868.2f,31.043946.2f,20.410304.2f,40.460540.2f,39.233746.2f,2.588072.2f,78.376221.2f,63.553464.2f,82.229748.2f,58.697044.2f,49.229720.2f,43.747549.2f,10.533324.2f,7.539535.2f,57.729106.2f,48.613340.2f,35.222002.2f,41.585753.2f,54.023993.2f,43.813489.2f
73.059201.2f,57.168002.2f,84.700247.2f,77.570423.2f,74.733136.2f,57.255898.2f,92.780335.2f,40.665368.2f,89.983553.2f,31.975581.2f,59.886045.2f,10.596963.2f,64.625615.2f,34.313413.2f,45.278415.2f,65.920428.2f,80.971585.2f,65.433590.2f,93.961513.2f,68.265119.2f,18.945442.2f,54.315166.2f,103.936775.2f,78.973823.2f,116.813547.2f,86.731712.2f,60.660767.2f,78.389270.2f,79.231922.2f,45.360177.2f,73.153442.2f,96.738801.2f,78.265809.2f,91.374066.2f,77.493770.2f,43.630799.2f,113.244684.2f,82.638115.2f,48.586723.2f,78.325963.2f
30.794854.2f,90.614583.2f,109.189358.2f,27.571025.2f,94.756983.2f,33.953262.2f,75.373021.2f,53.364677.2f,51.010184.2f,65.907249.2f,33.139316.2f,73.823755.2f,53.221052.2f,55.619479.2f,40.759110.2f,97.531411.2f,6.160459.2f,30.674865.2f,55.144201.2f,76.452308.2f,102.722205.2f,49.529742.2f,64.233196.2f,93.325519.2f,59.006377.2f,59.842964.2f,35.717321.2f,8.591408.2f,27.431974.2f,90.519173.2f,98.100398.2f,25.966887.2f,49.286698.2f,60.113718.2f,6.558908.2f,77.989664.2f,57.747488.2f,18.099806.2f,88.158969.2f,15.603328.2f
67.245531.2f,36.928250.2f,64.169266.2f,72.320095.2f,54.866433.2f,65.470314.2f,77.187368.2f,33.783960.2f,79.270431.2f,21.251635.2f,68.316964.2f,25.027448.2f,52.917981.2f,29.938214.2f,52.519817.2f,45.434914.2f,81.148730.2f,73.802346.2f,82.624932.2f,50.857882.2f,26.186721.2f,44.924364.2f,91.615832.2f,59.507605.2f,107.357430.2f,73.835195.2f,70.080943.2f,81.573933.2f,87.206945.2f,24.753612.2f,52.896385.2f,92.619320.2f,67.438330.2f,78.748180.2f,79.214032.2f,25.205448.2f,103.533624.2f,79.620960.2f,28.290629.2f,76.235074.2f
83.299373.2f,65.015801.2f,92.016632.2f,87.737239.2f,82.962727.2f,64.448431.2f,102.776153.2f,51.087191.2f,100.408173.2f,42.195767.2f,66.920531.2f,19.266595.2f,74.993511.2f,44.697208.2f,53.221671.2f,73.380169.2f,90.229559.2f,72.362737.2f,104.376767.2f,77.739890.2f,13.422569.2f,64.739146.2f,114.321222.2f,87.523657.2f,127.215763.2f,97.061963.2f,67.246783.2f,86.911394.2f,86.070773.2f,52.638378.2f,80.962628.2f,106.687270.2f,88.684288.2f,101.729519.2f,86.420590.2f,52.590730.2f,123.656572.2f,92.486774.2f,56.377519.2f,88.050408.2f
76.466728.2f,36.728315.2f,62.056048.2f,81.625328.2f,54.910772.2f,76.053486.2f,81.710152.2f,43.502140.2f,86.598264.2f,30.700075.2f,78.894289.2f,33.798826.2f,60.327103.2f,40.235443.2f,63.115499.2f,43.975996.2f,91.422451.2f,84.396031.2f,89.617435.2f,54.466249.2f,24.392263.2f,53.526167.2f,97.998342.2f,60.198178.2f,114.928357.2f,80.161271.2f,80.589249.2f,92.141351.2f,97.839221.2f,23.862354.2f,52.021888.2f,102.025771.2f,74.908661.2f,85.141284.2f,89.670643.2f,29.337113.2f,111.029592.2f,89.369763.2f,28.520515.2f,86.187482.2f
22.161844.2f,82.736508.2f,100.724702.2f,18.997372.2f,86.327367.2f,35.210739.2f,66.874918.2f,46.868717.2f,42.895126.2f,59.624051.2f,35.094704.2f,70.344222.2f,44.762833.2f,49.876159.2f,39.288468.2f,89.423331.2f,2.506826.2f,33.938666.2f,47.177947.2f,67.990106.2f,98.571815.2f,41.723038.2f,56.658028.2f,84.789114.2f,53.502366.2f,51.380501.2f,38.206702.2f,13.918569.2f,33.795056.2f,83.253688.2f,89.760988.2f,21.558579.2f,40.683573.2f,51.841731.2f,8.316480.2f,70.649815.2f,51.807913.2f,10.258129.2f,80.664508.2f,6.978207.2f
59.451994.2f,59.264240.2f,86.988011.2f,63.525887.2f,75.019842.2f,40.392229.2f,86.005807.2f,30.328385.2f,78.961719.2f,26.912979.2f,43.070959.2f,6.431917.2f,55.451279.2f,23.463426.2f,28.288485.2f,68.526224.2f,64.723345.2f,48.639246.2f,83.299089.2f,64.643750.2f,35.934720.2f,44.111657.2f,93.814165.2f,78.198310.2f,104.392884.2f,77.547259.2f,44.054390.2f,61.554009.2f,62.432417.2f,49.656894.2f,74.611556.2f,81.786259.2f,67.715762.2f,81.815842.2f,60.911288.2f,43.485250.2f,101.042050.2f,67.450941.2f,51.405504.2f,62.853995.2f
47.752861.2f,99.494527.2f,121.567977.2f,46.169791.2f,107.049780.2f,21.940751.2f,93.458185.2f,58.627791.2f,70.847948.2f,69.458676.2f,19.557351.2f,68.456624.2f,66.978102.2f,58.264773.2f,33.964054.2f,107.517203.2f,26.309188.2f,14.415327.2f,75.300197.2f,89.430515.2f,97.948724.2f,59.963067.2f,85.046512.2f,106.695519.2f,81.074012.2f,78.320953.2f,20.062706.2f,14.550521.2f,5.370061.2f,96.581399.2f,109.608688.2f,48.044396.2f,66.853035.2f,79.412582.2f,20.308601.2f,84.816766.2f,79.739392.2f,38.720009.2f,95.282964.2f,34.649768.2f
36.990011.2f,37.980951.2f,44.237809.2f,40.519507.2f,31.290183.2f,76.011963.2f,15.285425.2f,41.076604.2f,25.766562.2f,45.663852.2f,78.033902.2f,73.481349.2f,17.947022.2f,47.703483.2f,68.347393.2f,39.655745.2f,61.611742.2f,80.905238.2f,26.334623.2f,15.496852.2f,88.554614.2f,28.940845.2f,31.729646.2f,27.720191.2f,52.100449.2f,15.132837.2f,81.605477.2f,70.750264.2f,88.179847.2f,47.036703.2f,36.055340.2f,55.464085.2f,19.360892.2f,19.732502.2f,65.144401.2f,38.223144.2f,48.104459.2f,51.005414.2f,42.178448.2f,52.195860.2f
34.668908.2f,77.923507.2f,82.626523.2f,32.413368.2f,71.129121.2f,78.545544.2f,36.074160.2f,64.135969.2f,16.002695.2f,74.494937.2f,79.282095.2f,97.555964.2f,42.193419.2f,70.578444.2f,77.353827.2f,80.118048.2f,48.607250.2f,79.424811.2f,14.134668.2f,55.808764.2f,119.769595.2f,50.730423.2f,14.297327.2f,66.645352.2f,12.419718.2f,25.333463.2f,82.779726.2f,60.395539.2f,80.265567.2f,85.332014.2f,76.130045.2f,28.944821.2f,27.607140.2f,21.052192.2f,54.841637.2f,74.425974.2f,8.554818.2f,36.423533.2f,80.830972.2f,41.159434.2f
60.574520.2f,34.613434.2f,24.869058.2f,64.099073.2f,18.058264.2f,97.469711.2f,22.600513.2f,58.290374.2f,46.544116.2f,58.315459.2f,99.701877.2f,86.337923.2f,39.900991.2f,64.009503.2f,88.460031.2f,30.408364.2f,85.204454.2f,103.027250.2f,45.367833.2f,20.673646.2f,94.565485.2f,49.059602.2f,45.986369.2f,11.981767.2f,68.257091.2f,35.116631.2f,103.172073.2f,94.168915.2f,111.130251.2f,47.194964.2f,22.985122.2f,78.065311.2f,42.681642.2f,38.004318.2f,88.625427.2f,44.262292.2f,64.543401.2f,74.541991.2f,42.382289.2f,75.795640.2f
57.285186.2f,15.548779.2f,43.379834.2f,62.531531.2f,32.612110.2f,71.065967.2f,56.227761.2f,29.585396.2f,62.955823.2f,19.800568.2f,73.860711.2f,42.912975.2f,37.476140.2f,30.624721.2f,58.756254.2f,24.769968.2f,76.692024.2f,78.802777.2f,65.513066.2f,29.017350.2f,48.180183.2f,33.866432.2f,73.236063.2f,36.966499.2f,91.326530.2f,55.487465.2f,76.501786.2f,80.378975.2f,90.844095.2f,8.523783.2f,31.297695.2f,82.722689.2f,51.690538.2f,60.478796.2f,76.601421.2f,4.612175.2f,87.355314.2f,71.747713.2f,7.858791.2f,69.660206.2f
69.610142.2f,58.110861.2f,85.856737.2f,73.996475.2f,75.281109.2f,52.461660.2f,91.397183.2f,37.932458.2f,87.354059.2f,30.467264.2f,55.085007.2f,5.857531.2f,62.434745.2f,31.335983.2f,40.549869.2f,67.072979.2f,76.654872.2f,60.629977.2f,91.448225.2f,67.669623.2f,23.682798.2f,51.764488.2f,101.605240.2f,79.242881.2f,113.805983.2f,84.632551.2f,55.851116.2f,73.806441.2f,74.427714.2f,46.813687.2f,74.023812.2f,92.897220.2f,75.740888.2f,89.179480.2f,73.036631.2f,43.773017.2f,110.300142.2f,78.702947.2f,49.650784.2f,74.289140.2f
58.535912.2f,103.029159.2f,127.102740.2f,57.948226.2f,112.778064.2f,19.107016.2f,103.614957.2f,61.614399.2f,82.712507.2f,70.571477.2f,16.310079.2f,63.379597.2f,74.870341.2f,59.545414.2f,31.798537.2f,111.623887.2f,40.073610.2f,11.790224.2f,87.344917.2f,96.041203.2f,92.143545.2f,66.142444.2f,97.552378.2f,113.191637.2f,95.301168.2f,89.032242.2f,13.896475.2f,28.447153.2f,10.593130.2f,98.268066.2f,114.735058.2f,62.534445.2f,77.209101.2f,90.718063.2f,33.629385.2f,87.416066.2f,93.727636.2f,51.947427.2f,97.733709.2f,47.328864.2f
31.389503.2f,77.861422.2f,100.351832.2f,31.872541.2f,85.877954.2f,14.598161.2f,75.706370.2f,37.053395.2f,56.025617.2f,48.271887.2f,15.392738.2f,51.786445.2f,46.905407.2f,37.177225.2f,18.321888.2f,85.943374.2f,21.121520.2f,16.809190.2f,60.777912.2f,68.603178.2f,81.028081.2f,38.811450.2f,71.389895.2f,85.850762.2f,72.759946.2f,61.403716.2f,18.984580.2f,16.224847.2f,25.011512.2f,75.083718.2f,88.247527.2f,42.621904.2f,49.492490.2f,63.444909.2f,15.985846.2f,63.212027.2f,70.492665.2f,29.020631.2f,73.677602.2f,23.757226.2f
44.516714.2f,56.913005.2f,55.188428.2f,45.859952.2f,45.655254.2f,88.839572.2f,8.052376.2f,59.697762.2f,21.957094.2f,65.891625.2f,90.419318.2f,93.162865.2f,34.674627.2f,66.536611.2f,83.364123.2f,56.512574.2f,66.978728.2f,92.277674.2f,18.574401.2f,34.741445.2f,109.351555.2f,46.270708.2f,15.756461.2f,40.300382.2f,38.023456.2f,14.136812.2f,94.073625.2f,77.861110.2f,97.027383.2f,67.145734.2f,50.878952.2f,53.615400.2f,26.079022.2f,12.678131.2f,71.987801.2f,58.981135.2f,34.424773.2f,54.713934.2f,62.184270.2f,57.722954.2f
9.252896.2f,58.086130.2f,76.895503.2f,13.765029.2f,62.387408.2f,39.461785.2f,49.167471.2f,25.051649.2f,31.722748.2f,37.687648.2f,41.104819.2f,55.484989.2f,21.297959.2f,30.048852.2f,34.959331.2f,64.848662.2f,26.811921.2f,43.350351.2f,36.493762.2f,44.261766.2f,80.734158.2f,17.143560.2f,47.424887.2f,61.409057.2f,54.448309.2f,35.246202.2f,44.753420.2f,33.670406.2f,50.219971.2f,59.063684.2f,65.537770.2f,33.811287.2f,23.313908.2f,37.835666.2f,28.527547.2f,46.425575.2f,51.286058.2f,21.202862.2f,56.228861.2f,18.960946.2f
71.026191.2f,22.725529.2f,7.900465.2f,75.369140.2f,6.767588.2f,101.142419.2f,41.000490.2f,58.951235.2f,62.167708.2f,54.734989.2f,103.671208.2f,80.697470.2f,48.069680.2f,63.192902.2f,90.436032.2f,14.775501.2f,95.197782.2f,107.753632.2f,61.943147.2f,24.837496.2f,83.087513.2f,53.856384.2f,64.229447.2f,9.075875.2f,86.293280.2f,50.936334.2f,106.873230.2f,102.637596.2f,117.619044.2f,35.220968.2f,6.758019.2f,91.919014.2f,55.608986.2f,54.705726.2f,97.535451.2f,37.515779.2f,82.451196.2f,85.976296.2f,31.357140.2f,86.192914.2f
36.001393.2f,30.650140.2f,42.918769.2f,40.412247.2f,28.673444.2f,70.193591.2f,25.121438.2f,32.389522.2f,31.724711.2f,35.881941.2f,72.426101.2f,63.895180.2f,13.248650.2f,38.758907.2f,61.415837.2f,34.238326.2f,60.247718.2f,75.803360.2f,33.488854.2f,10.329280.2f,78.602681.2f,21.831092.2f,40.507293.2f,26.977354.2f,59.559831.2f,22.899708.2f,75.894621.2f,68.166729.2f,84.303040.2f,38.221686.2f,32.596776.2f,57.902357.2f,22.147834.2f,27.861820.2f,62.874444.2f,28.576283.2f,55.549218.2f,51.002005.2f,33.548813.2f,51.178226.2f
38.120718.2f,91.147983.2f,112.544127.2f,36.638362.2f,98.010310.2f,20.590713.2f,83.823636.2f,50.888944.2f,61.379919.2f,62.366526.2f,19.201186.2f,64.731484.2f,57.582437.2f,51.307195.2f,30.156944.2f,98.944679.2f,17.662702.2f,16.027691.2f,65.880485.2f,80.227013.2f,94.200581.2f,51.032273.2f,75.775764.2f,97.474141.2f,72.896602.2f,68.703341.2f,21.336885.2f,6.217124.2f,14.640810.2f,88.955125.2f,100.723095.2f,40.247210.2f,57.218042.2f,69.854632.2f,11.249836.2f,76.911973.2f,71.321612.2f,29.689682.2f,87.359699.2f,25.329216.2f
