32.473578.2f,39.348622.2f,94.894328.2f,39.891390.2f,66.818135.2f,43.111365.2f,51.496383.2f,75.917129.2f,83.253976.2f,5.435369.2f,26.624711.2f,72.355873.2f,50.200760.2f,47.072435.2f,68.394317.2f,44.152872.2f,23.959728.2f,52.670853.2f,59.010382.2f,39.911806.2f
26.403786.2f,34.602551.2f,83.326386.2f,39.824094.2f,67.119595.2f,32.233983.2f,48.904990.2f,87.811321.2f,73.105347.2f,62.309323.2f,47.752778.2f,68.746290.2f,12.978353.2f,88.800384.2f,20.964075.2f,95.920157.2f,60.644249.2f,10.486875.2f,10.739018.2f,83.418117.2f
60.803044.2f,48.472058.2f,64.159465.2f,43.556540.2f,38.526202.2f,51.469401.2f,40.516839.2f,32.693833.2f,55.457510.2f,45.943716.2f,36.795324.2f,44.186867.2f,70.145133.2f,13.115027.2f,79.503991.2f,32.053861.2f,27.853106.2f,72.911097.2f,76.745243.2f,15.932842.2f
56.510509.2f,45.651088.2f,68.057109.2f,41.069597.2f,41.204210.2f,48.961366.2f,40.101036.2f,38.135708.2f,58.692698.2f,39.620815.2f,32.532101.2f,47.111606.2f,67.083815.2f,10.826105.2f,77.769230.2f,28.038824.2f,22.305625.2f,69.898343.2f,74.130372.2f,10.762340.2f
92.481740.2f,81.773396.2f,87.695928.2f,76.995237.2f,67.626027.2f,84.915599.2f,73.673963.2f,52.472484.2f,81.905738.2f,69.051168.2f,68.668388.2f,72.272795.2f,103.321879.2f,28.170556.2f,113.043444.2f,34.585880.2f,57.185707.2f,106.123952.2f,110.178228.2f,34.930462.2f
43.982483.2f,28.463019.2f,51.683055.2f,23.155010.2f,23.094297.2f,30.817832.2f,18.730858.2f,31.303650.2f,40.861864.2f,43.179498.2f,22.243977.2f,29.132370.2f,50.005746.2f,32.339801.2f,57.816528.2f,48.072069.2f,22.296982.2f,52.647049.2f,55.855364.2f,30.635145.2f
34.532183.2f,49.374951.2f,109.946793.2f,52.045419.2f,83.223368.2f,52.130984.2f,65.476914.2f,95.216514.2f,98.125440.2f,26.644968.2f,42.489180.2f,88.200403.2f,51.072248.2f,68.661411.2f,70.245467.2f,64.095072.2f,44.333606.2f,52.739356.2f,59.092052.2f,61.493005.2f
32.832533.2f,40.773237.2f,97.006061.2f,41.565825.2f,69.012501.2f,44.454370.2f,53.429642.2f,78.320004.2f,85.338143.2f,7.369755.2f,28.612836.2f,74.510266.2f,50.675126.2f,49.320548.2f,69.099530.2f,45.836717.2f,26.384704.2f,53.075869.2f,59.464797.2f,42.152417.2f
61.356511.2f,56.409156.2f,88.769726.2f,53.127947.2f,61.347318.2f,60.330298.2f,56.558123.2f,58.621265.2f,79.077127.2f,32.107825.2f,40.258113.2f,67.365015.2f,75.783474.2f,14.638481.2f,89.877645.2f,9.144564.2f,26.918147.2f,78.628192.2f,83.920309.2f,10.117132.2f
30.420819.2f,33.689836.2f,87.271971.2f,33.478783.2f,59.066511.2f,37.647802.2f,44.313625.2f,68.041088.2f,75.689645.2f,7.051410.2f,19.472839.2f,64.668361.2f,47.347376.2f,41.234879.2f,64.627166.2f,41.182535.2f,16.179192.2f,50.002366.2f,56.108052.2f,34.195321.2f
44.545838.2f,36.969888.2f,73.239789.2f,33.403238.2f,44.789591.2f,40.789394.2f,37.123933.2f,47.935894.2f,62.615379.2f,26.109929.2f,21.469989.2f,50.855062.2f,57.225193.2f,20.108599.2f,70.341819.2f,28.950400.2f,8.989935.2f,60.081208.2f,65.011891.2f,14.228985.2f
31.522190.2f,29.722878.2f,79.377477.2f,28.254604.2f,50.961908.2f,33.813990.2f,37.433130.2f,59.359389.2f,67.923964.2f,14.320002.2f,13.594245.2f,56.688338.2f,46.694896.2f,34.904028.2f,62.457608.2f,38.449187.2f,7.584624.2f,49.495230.2f,55.167992.2f,28.221574.2f
62.355516.2f,43.836872.2f,24.949179.2f,39.139535.2f,6.079877.2f,43.650388.2f,25.709798.2f,17.665438.2f,15.735365.2f,70.125694.2f,46.413148.2f,6.039190.2f,60.832542.2f,52.848215.2f,59.897104.2f,71.288156.2f,49.467278.2f,62.737045.2f,63.214605.2f,53.951272.2f
37.187568.2f,30.025186.2f,71.736390.2f,26.862887.2f,43.109112.2f,33.946103.2f,32.486155.2f,49.673271.2f,60.616038.2f,23.315233.2f,14.137750.2f,49.047878.2f,49.912446.2f,27.421204.2f,63.491219.2f,35.519569.2f,2.434964.2f,52.768675.2f,57.799476.2f,21.626114.2f
70.941375.2f,61.639654.2f,80.159388.2f,57.247020.2f,55.300700.2f,65.090303.2f,56.384337.2f,46.829976.2f,71.976444.2f,47.437593.2f,47.448069.2f,60.878951.2f,82.792768.2f,6.340380.2f,94.099880.2f,19.034120.2f,35.397531.2f,85.631955.2f,90.114557.2f,12.905627.2f
