42.478120.2f,43.255685.2f,77.043416.2f,61.010514.2f,84.755747.2f,21.754472.2f,79.091965.2f,74.782082.2f,80.193481.2f,60.404622.2f,52.144137.2f,83.801985.2f,38.196650.2f,98.029985.2f,30.419220.2f,82.314914.2f,61.033598.2f,118.502215.2f,40.685483.2f,84.311367.2f
46.771038.2f,29.252529.2f,70.772255.2f,22.993059.2f,79.837926.2f,19.464401.2f,39.024227.2f,77.615187.2f,40.593508.2f,20.350697.2f,10.925579.2f,72.310521.2f,18.166549.2f,82.718826.2f,13.604747.2f,74.653666.2f,21.948476.2f,90.471420.2f,27.326256.2f,45.480352.2f
72.100109.2f,51.935592.2f,79.533703.2f,22.256128.2f,87.598402.2f,59.199235.2f,20.372805.2f,92.693903.2f,23.061734.2f,20.682143.2f,29.289663.2f,75.420432.2f,47.181581.2f,78.981303.2f,52.884487.2f,81.029376.2f,20.978404.2f,68.780416.2f,52.208310.2f,13.465180.2f
21.001346.2f,36.487418.2f,18.645974.2f,63.384268.2f,23.661655.2f,60.679164.2f,96.070438.2f,12.833110.2f,98.586155.2f,68.160595.2f,70.440482.2f,28.963307.2f,47.263667.2f,43.751171.2f,68.785120.2f,23.801197.2f,65.785460.2f,77.105680.2f,38.136544.2f,76.832348.2f
84.111633.2f,64.549455.2f,86.451219.2f,36.050129.2f,93.748602.2f,74.429688.2f,29.907160.2f,101.007377.2f,31.879134.2f,35.597107.2f,44.659951.2f,80.667869.2f,61.228878.2f,81.418836.2f,68.257565.2f,87.059512.2f,35.343862.2f,63.781779.2f,65.222622.2f,16.388362.2f
43.172365.2f,40.282661.2f,77.113636.2f,54.917647.2f,85.244381.2f,14.890341.2f,71.591894.2f,76.525612.2f,72.636666.2f,53.859506.2f,45.090788.2f,83.041289.2f,33.552147.2f,96.792201.2f,22.830308.2f,82.240525.2f,54.721758.2f,115.013192.2f,37.565572.2f,78.229415.2f
39.704095.2f,50.944635.2f,11.197102.2f,73.140269.2f,6.390277.2f,78.298991.2f,105.959509.2f,10.078211.2f,108.655128.2f,78.626239.2f,83.179617.2f,19.208815.2f,62.269337.2f,30.280776.2f,85.462189.2f,11.736143.2f,75.805664.2f,67.639067.2f,53.173679.2f,81.482341.2f
69.415352.2f,49.082387.2f,82.789613.2f,20.583581.2f,91.396855.2f,49.492806.2f,12.351201.2f,94.198899.2f,15.027327.2f,15.722915.2f,19.211130.2f,80.347781.2f,41.712379.2f,86.096969.2f,41.813705.2f,85.096047.2f,18.053592.2f,80.459905.2f,48.624609.2f,25.627626.2f
16.220648.2f,29.724942.2f,49.867349.2f,58.136856.2f,56.733644.2f,34.712159.2f,85.926407.2f,45.517703.2f,87.846307.2f,60.429302.2f,57.071412.2f,58.136003.2f,33.502802.2f,73.073571.2f,44.923806.2f,55.275809.2f,59.476447.2f,99.586074.2f,28.646642.2f,78.995975.2f
11.853617.2f,8.914045.2f,39.563595.2f,38.728417.2f,48.202460.2f,31.422844.2f,69.355901.2f,42.934475.2f,71.612752.2f,42.112886.2f,41.717602.2f,44.724619.2f,17.407470.2f,58.471168.2f,38.637325.2f,44.435078.2f,40.523096.2f,80.120204.2f,9.024526.2f,58.116299.2f
52.720840.2f,34.880169.2f,54.165338.2f,17.609438.2f,62.005744.2f,54.738409.2f,43.809195.2f,68.153136.2f,46.640868.2f,22.829432.2f,33.550271.2f,49.679897.2f,35.834014.2f,53.835125.2f,52.936240.2f,55.394338.2f,19.780942.2f,51.388297.2f,36.363141.2f,16.603224.2f
49.656529.2f,35.103913.2f,77.214760.2f,33.326856.2f,86.209143.2f,13.782532.2f,44.791546.2f,82.279362.2f,45.842962.2f,30.330510.2f,19.786545.2f,79.826704.2f,23.853434.2f,91.091587.2f,4.034024.2f,81.470193.2f,32.168108.2f,100.582822.2f,32.694289.2f,55.518277.2f
41.696006.2f,54.542412.2f,16.397381.2f,77.766810.2f,11.093645.2f,80.981473.2f,110.651127.2f,8.752473.2f,113.325638.2f,83.167203.2f,87.332201.2f,24.454292.2f,65.803944.2f,34.706070.2f,88.549963.2f,17.006314.2f,80.403865.2f,72.416314.2f,56.641288.2f,86.656836.2f
45.417724.2f,33.409122.2f,37.444423.2f,32.321914.2f,44.629444.2f,60.710863.2f,61.854556.2f,52.744674.2f,64.681191.2f,38.245623.2f,47.315438.2f,31.780150.2f,39.766842.2f,35.888578.2f,61.942210.2f,37.944901.2f,35.004486.2f,42.108300.2f,35.870898.2f,33.206784.2f
64.607824.2f,46.276555.2f,86.492333.2f,28.727304.2f,95.530765.2f,33.842837.2f,25.358470.2f,94.644939.2f,26.031639.2f,23.135920.2f,13.727099.2f,86.714937.2f,35.688674.2f,95.508449.2f,24.047898.2f,89.924313.2f,26.264369.2f,97.076172.2f,44.656595.2f,45.070375.2f
