16.200286.2f,32.688821.2f,36.651685.2f,75.060485.2f,86.087683.2f,74.756205.2f,29.234599.2f,85.771416.2f,44.091246.2f,70.772929.2f,9.533427.2f,60.686424.2f,91.311846.2f,65.656643.2f,58.069936.2f,99.221057.2f,28.859123.2f,62.398446.2f,40.085727.2f,98.210118.2f,29.282331.2f,52.559992.2f,94.205791.2f,56.687036.2f,40.952283.2f,10.703733.2f,38.216731.2f,33.549388.2f,91.981610.2f,43.390102.2f,71.527001.2f,83.047902.2f,36.517124.2f,76.385236.2f,52.807083.2f,52.141050.2f,85.075082.2f,28.404671.2f,87.108168.2f,79.864495.2f,31.720650.2f,96.592648.2f,96.343049.2f,59.415236.2f,57.155405.2f,96.004766.2f,88.730819.2f,42.610015.2f,69.132495.2f,58.905439.2f
14.709713.2f,38.047718.2f,40.087884.2f,68.467703.2f,85.599420.2f,60.877353.2f,40.887874.2f,84.699172.2f,29.477982.2f,55.842951.2f,10.267426.2f,45.609458.2f,77.494783.2f,56.836772.2f,57.377568.2f,95.868742.2f,30.966492.2f,65.120592.2f,25.002777.2f,94.669141.2f,23.044152.2f,37.887110.2f,89.866250.2f,47.640163.2f,26.996409.2f,6.053944.2f,39.865878.2f,32.554330.2f,78.086212.2f,38.149363.2f,68.754590.2f,78.525870.2f,43.046718.2f,71.383497.2f,38.714682.2f,50.815638.2f,72.866613.2f,22.532813.2f,79.200613.2f,75.794992.2f,16.667089.2f,85.806572.2f,87.287858.2f,44.396870.2f,43.523199.2f,95.271211.2f,81.957518.2f,36.785972.2f,63.557314.2f,45.334679.2f
24.641036.2f,1.464012.2f,6.663348.2f,55.316036.2f,55.515067.2f,76.656164.2f,16.968997.2f,55.864222.2f,64.688061.2f,80.222446.2f,29.436049.2f,75.299748.2f,91.331956.2f,52.563449.2f,29.724192.2f,71.771462.2f,10.570008.2f,29.826786.2f,56.966606.2f,71.082477.2f,26.671041.2f,72.132913.2f,68.534861.2f,46.132453.2f,64.036711.2f,33.478147.2f,11.197887.2f,16.194559.2f,92.344609.2f,28.617087.2f,44.936592.2f,58.425795.2f,4.171548.2f,53.257292.2f,59.100171.2f,25.956915.2f,79.106686.2f,25.984311.2f,68.989874.2f,54.706784.2f,49.224172.2f,85.066746.2f,80.184428.2f,71.322761.2f,80.254620.2f,65.395253.2f,67.990996.2f,29.532850.2f,48.042486.2f,61.722832.2f
20.388011.2f,43.012166.2f,43.480640.2f,62.008766.2f,83.733589.2f,48.893659.2f,49.859390.2f,82.379334.2f,20.473492.2f,43.754673.2f,19.978770.2f,34.216170.2f,65.504470.2f,48.824216.2f,56.303869.2f,91.480176.2f,34.485368.2f,66.453996.2f,13.772218.2f,90.148344.2f,21.192654.2f,28.271772.2f,84.783502.2f,39.788086.2f,20.054324.2f,16.682621.2f,41.930995.2f,33.432580.2f,66.061622.2f,34.575876.2f,65.484680.2f,73.529155.2f,48.424895.2f,66.174963.2f,26.711289.2f,49.595234.2f,61.847689.2f,21.207861.2f,71.418623.2f,71.239714.2f,5.245717.2f,75.702030.2f,78.478298.2f,32.446552.2f,36.011841.2f,93.010354.2f,75.045329.2f,32.817222.2f,58.112971.2f,33.608940.2f
39.258317.2f,59.987571.2f,59.194820.2f,63.075031.2f,91.362077.2f,34.144509.2f,69.052299.2f,89.387304.2f,11.003446.2f,24.830292.2f,39.730766.2f,14.511931.2f,50.051252.2f,47.838349.2f,66.400413.2f,94.835542.2f,50.934945.2f,78.935660.2f,6.674270.2f,93.322809.2f,35.249652.2f,12.928103.2f,87.173980.2f,40.462197.2f,16.014579.2f,36.420437.2f,56.575228.2f,47.800185.2f,50.354006.2f,43.707514.2f,71.866472.2f,76.593227.2f,65.477036.2f,69.292425.2f,15.008915.2f,60.013238.2f,51.106111.2f,35.740740.2f,69.103835.2f,75.194537.2f,14.808474.2f,67.297449.2f,73.411693.2f,13.123612.2f,23.790737.2f,99.739990.2f,74.388241.2f,41.715856.2f,61.395547.2f,22.393749.2f
20.216209.2f,39.619207.2f,43.193247.2f,78.463517.2f,91.880235.2f,73.323606.2f,36.721765.2f,91.377924.2f,39.005897.2f,67.658045.2f,12.925518.2f,56.590952.2f,89.941338.2f,67.899528.2f,63.658685.2f,104.070330.2f,34.888125.2f,68.979207.2f,36.304486.2f,102.984964.2f,32.264929.2f,47.445709.2f,98.655632.2f,58.754638.2f,35.285359.2f,11.319720.2f,44.301288.2f,38.709877.2f,90.520454.2f,47.129164.2f,76.487886.2f,87.386016.2f,43.709608.2f,80.497061.2f,51.147921.2f,57.471198.2f,85.196247.2f,31.513942.2f,89.914402.2f,84.371549.2f,28.470607.2f,97.752425.2f,98.556831.2f,56.042737.2f,51.050441.2f,101.750300.2f,92.100384.2f,46.087352.2f,72.963070.2f,57.808522.2f
57.046689.2f,37.479002.2f,32.935676.2f,40.311376.2f,19.542407.2f,83.083053.2f,51.282127.2f,21.047564.2f,90.088116.2f,93.546774.2f,63.678466.2f,94.161756.2f,93.080587.2f,48.801526.2f,16.730910.2f,39.415660.2f,41.141285.2f,7.858732.2f,81.060502.2f,39.314993.2f,50.624203.2f,95.647935.2f,39.542281.2f,48.874175.2f,91.365574.2f,67.031310.2f,31.785377.2f,38.973587.2f,94.317881.2f,39.260219.2f,21.500388.2f,33.577592.2f,35.425592.2f,33.084984.2f,74.129946.2f,22.952248.2f,76.185357.2f,50.658188.2f,52.186361.2f,30.005759.2f,75.573290.2f,74.046028.2f,63.806450.2f,88.491211.2f,105.744261.2f,28.872198.2f,47.341161.2f,41.252279.2f,34.135921.2f,72.745977.2f
41.360802.2f,20.675622.2f,24.075326.2f,69.911260.2f,60.558755.2f,95.748245.2f,15.807633.2f,61.933558.2f,82.136759.2f,99.367779.2f,44.153101.2f,93.978508.2f,110.166641.2f,69.818525.2f,41.062231.2f,79.838299.2f,29.682693.2f,33.461608.2f,74.986291.2f,79.514508.2f,45.725436.2f,89.946717.2f,78.455518.2f,64.284261.2f,80.827634.2f,48.395213.2f,28.592294.2f,35.267230.2f,111.207290.2f,46.993981.2f,55.838123.2f,69.814266.2f,15.645472.2f,66.070825.2f,78.270014.2f,39.967085.2f,97.218347.2f,44.985998.2f,83.651495.2f,65.946383.2f,66.867772.2f,101.697844.2f,95.290088.2f,90.249342.2f,97.317263.2f,69.683837.2f,81.362548.2f,48.146801.2f,62.461329.2f,80.922162.2f
22.443516.2f,26.484296.2f,31.805013.2f,76.930303.2f,81.820648.2f,84.620676.2f,16.507382.2f,82.050533.2f,57.770946.2f,82.625259.2f,19.459189.2f,73.543673.2f,100.892094.2f,70.067441.2f,55.143672.2f,97.306069.2f,26.898276.2f,56.047504.2f,52.963056.2f,96.495596.2f,34.644734.2f,66.200401.2f,93.343676.2f,61.723225.2f,54.921799.2f,22.772226.2f,34.925250.2f,33.564238.2f,101.674951.2f,45.889407.2f,69.875286.2f,82.654736.2f,28.478246.2f,76.668062.2f,63.365222.2f,50.222177.2f,92.607745.2f,33.655552.2f,89.934496.2f,79.137547.2f,44.412487.2f,102.285698.2f,100.157603.2f,71.647889.2f,71.235336.2f,91.721842.2f,90.378563.2f,45.714032.2f,70.243932.2f,68.636014.2f
26.319483.2f,12.898908.2f,18.626887.2f,67.165471.2f,66.374374.2f,84.958184.2f,5.137774.2f,66.986204.2f,66.886947.2f,86.528561.2f,28.271243.2f,79.885538.2f,100.305117.2f,63.550408.2f,41.557388.2f,83.395348.2f,18.905240.2f,39.725698.2f,60.229792.2f,82.762934.2f,33.372707.2f,74.906198.2f,80.403248.2f,56.494318.2f,65.244123.2f,32.499782.2f,22.990174.2f,25.971603.2f,101.249677.2f,39.084720.2f,56.828314.2f,70.391967.2f,12.307416.2f,65.250919.2f,65.771059.2f,37.952093.2f,89.215482.2f,32.486187.2f,80.784786.2f,66.657318.2f,51.881362.2f,96.194234.2f,91.855650.2f,76.686561.2f,81.786047.2f,76.137549.2f,79.946295.2f,39.665600.2f,59.942604.2f,69.438086.2f
23.539492.2f,14.919686.2f,20.669487.2f,68.544238.2f,69.637973.2f,83.705922.2f,6.259533.2f,70.107712.2f,63.668244.2f,84.458662.2f,24.686810.2f,77.267277.2f,99.327043.2f,63.966187.2f,44.057270.2f,86.136362.2f,18.960069.2f,43.302502.2f,57.329945.2f,85.442905.2f,32.004720.2f,71.796720.2f,82.816660.2f,56.504269.2f,61.799669.2f,28.871685.2f,24.647075.2f,26.192342.2f,100.234743.2f,39.350799.2f,59.212183.2f,72.561210.2f,15.652187.2f,67.132695.2f,63.939759.2f,39.956041.2f,88.907944.2f,31.069194.2f,82.030636.2f,68.886034.2f,48.882036.2f,96.623304.2f,92.888277.2f,74.330667.2f,78.352743.2f,79.465412.2f,81.571541.2f,39.719855.2f,61.451783.2f,68.001672.2f
73.403987.2f,55.909265.2f,50.910644.2f,38.778166.2f,3.203653.2f,86.949151.2f,70.432465.2f,6.543149.2f,102.193263.2f,100.027566.2f,80.403509.2f,103.171700.2f,93.896446.2f,51.945528.2f,29.770611.2f,23.234261.2f,58.287447.2f,27.045995.2f,93.021266.2f,23.720673.2f,64.929542.2f,106.694057.2f,26.629089.2f,55.299513.2f,104.269437.2f,83.380574.2f,48.908298.2f,54.748146.2f,95.171898.2f,51.272391.2f,22.430273.2f,26.351810.2f,54.355310.2f,30.196466.2f,82.704455.2f,36.382103.2f,75.855664.2f,65.180299.2f,46.659596.2f,24.406783.2f,88.744825.2f,69.367434.2f,56.906014.2f,97.030604.2f,117.344509.2f,9.681175.2f,39.955923.2f,53.154119.2f,35.512938.2f,79.658094.2f
62.125450.2f,46.987394.2f,41.526211.2f,27.528553.2f,10.662387.2f,74.538915.2f,63.129678.2f,9.315016.2f,89.281047.2f,87.172372.2f,69.290128.2f,90.103685.2f,82.406247.2f,39.441241.2f,18.549197.2f,24.848600.2f,47.851867.2f,22.035980.2f,80.108490.2f,24.432086.2f,52.764316.2f,93.663993.2f,23.798518.2f,42.303671.2f,91.485760.2f,71.991235.2f,38.740866.2f,43.450116.2f,83.674491.2f,38.629964.2f,9.550715.2f,18.058718.2f,46.498373.2f,19.256995.2f,69.638393.2f,24.704330.2f,64.676017.2f,53.094152.2f,37.694864.2f,14.806382.2f,76.067397.2f,60.179306.2f,48.956589.2f,83.977364.2f,104.350918.2f,19.916205.2f,32.116765.2f,40.460206.2f,23.125315.2f,66.702501.2f
64.089829.2f,44.453998.2f,39.991311.2f,42.362252.2f,14.834249.2f,87.403969.2f,57.744940.2f,17.197184.2f,96.548035.2f,98.661431.2f,70.745596.2f,99.936364.2f,96.506924.2f,52.592338.2f,22.741350.2f,35.782820.2f,48.213763.2f,14.544671.2f,87.471454.2f,35.955042.2f,57.390930.2f,101.898235.2f,37.336487.2f,53.675497.2f,97.980588.2f,74.080521.2f,38.850521.2f,45.926132.2f,97.762026.2f,45.471792.2f,23.455857.2f,33.349804.2f,42.193742.2f,34.409300.2f,79.723270.2f,29.274428.2f,79.142730.2f,57.461695.2f,53.075421.2f,30.196413.2f,82.207888.2f,75.488836.2f,64.341886.2f,94.131406.2f,112.129161.2f,23.153681.2f,47.458412.2f,47.456917.2f,36.997910.2f,77.887609.2f
42.796563.2f,26.432686.2f,31.111425.2f,78.774372.2f,70.753563.2f,101.081150.2f,13.221007.2f,72.109728.2f,83.025285.2f,103.127736.2f,43.927404.2f,96.469258.2f,116.117330.2f,77.433279.2f,50.504208.2f,89.945672.2f,34.491067.2f,43.633158.2f,76.666189.2f,89.594082.2f,49.770844.2f,91.166326.2f,88.380123.2f,71.183444.2f,81.054028.2f,48.052868.2f,35.808795.2f,41.040634.2f,117.101200.2f,53.669465.2f,65.515851.2f,79.484319.2f,22.585862.2f,75.424536.2f,82.303972.2f,48.746867.2f,104.158864.2f,48.915705.2f,92.542864.2f,75.625121.2f,68.240578.2f,109.751386.2f,104.048674.2f,93.316984.2f,97.600959.2f,79.871550.2f,90.640133.2f,54.558980.2f,71.344374.2f,85.742551.2f
52.529869.2f,62.052251.2f,58.192898.2f,34.338118.2f,68.736160.2f,15.558931.2f,77.654005.2f,65.963355.2f,46.019741.2f,29.207988.2f,57.512971.2f,36.726534.2f,27.916543.2f,19.761285.2f,51.772566.2f,65.957394.2f,53.979207.2f,66.766258.2f,39.103378.2f,64.317296.2f,40.482188.2f,45.643621.2f,57.630544.2f,19.209763.2f,50.843099.2f,56.457929.2f,53.785997.2f,47.335466.2f,28.978610.2f,35.357848.2f,49.611388.2f,48.770151.2f,66.650283.2f,42.446578.2f,20.037399.2f,47.584197.2f,18.302000.2f,41.467128.2f,36.010851.2f,48.753961.2f,41.998036.2f,32.623174.2f,38.618363.2f,30.298711.2f,56.423751.2f,75.061412.2f,42.450825.2f,34.114121.2f,36.194387.2f,12.728777.2f
26.507695.2f,22.395267.2f,28.131389.2f,75.683572.2f,76.984810.2f,88.302467.2f,8.349888.2f,77.511522.2f,64.686308.2f,87.769339.2f,25.549030.2f,79.572444.2f,104.243674.2f,70.472474.2f,51.539493.2f,93.616202.2f,25.645819.2f,50.444255.2f,59.188654.2f,92.925489.2f,36.950439.2f,73.026232.2f,90.287187.2f,62.688714.2f,62.212810.2f,29.384861.2f,32.016700.2f,32.833380.2f,105.100240.2f,45.869042.2f,66.683414.2f,79.992901.2f,22.904252.2f,74.487701.2f,67.776844.2f,47.373644.2f,94.653777.2f,35.973672.2f,89.079770.2f,76.331224.2f,50.620081.2f,103.065297.2f,99.792885.2f,77.174897.2f,78.670825.2f,86.782008.2f,88.815455.2f,46.061112.2f,68.665088.2f,72.414920.2f
13.759858.2f,14.676256.2f,19.182663.2f,63.310399.2f,69.308900.2f,74.479099.2f,16.050441.2f,69.306078.2f,54.171041.2f,74.737569.2f,15.793658.2f,67.482666.2f,90.320522.2f,56.976140.2f,41.989426.2f,84.018940.2f,13.252903.2f,44.614016.2f,47.617912.2f,83.159262.2f,22.970349.2f,62.210723.2f,79.837012.2f,48.941107.2f,52.560009.2f,20.034730.2f,21.682424.2f,19.944321.2f,91.191642.2f,32.534784.2f,56.459746.2f,69.068859.2f,18.441451.2f,63.021123.2f,54.341289.2f,36.773576.2f,80.686623.2f,21.998268.2f,76.398675.2f,65.587104.2f,39.217118.2f,89.441414.2f,86.773547.2f,64.546422.2f,69.092722.2f,79.245845.2f,76.730963.2f,32.525455.2f,56.588446.2f,58.658566.2f
37.269959.2f,13.737485.2f,14.191119.2f,57.164803.2f,49.257122.2f,85.549622.2f,21.630042.2f,50.305741.2f,77.040904.2f,90.746386.2f,41.949540.2f,86.816104.2f,99.308286.2f,57.785338.2f,28.249237.2f,67.771152.2f,22.338216.2f,22.052672.2f,69.097418.2f,67.354494.2f,38.004655.2f,84.315852.2f,65.973761.2f,52.892990.2f,76.560256.2f,46.041768.2f,17.916193.2f,26.004990.2f,100.394891.2f,36.114382.2f,43.116771.2f,57.092288.2f,8.634289.2f,53.254495.2f,69.611841.2f,27.329758.2f,85.578666.2f,37.451205.2f,70.886765.2f,53.228560.2f,61.562191.2f,89.278983.2f,82.557943.2f,82.487357.2f,92.689480.2f,58.753185.2f,68.543978.2f,37.521070.2f,49.716535.2f,71.383843.2f
62.809237.2f,75.147427.2f,71.686264.2f,47.314765.2f,82.491161.2f,2.158113.2f,89.834197.2f,79.596298.2f,46.096858.2f,19.603078.2f,66.749633.2f,31.527474.2f,15.703477.2f,33.799804.2f,66.330238.2f,77.828208.2f,66.667391.2f,81.317119.2f,41.570972.2f,76.163853.2f,51.985462.2f,43.058472.2f,69.376077.2f,33.706298.2f,51.526372.2f,64.942010.2f,67.433004.2f,60.412678.2f,16.447118.2f,49.157508.2f,63.714186.2f,61.532513.2f,79.987345.2f,55.739952.2f,23.337503.2f,62.062033.2f,17.674029.2f,52.930944.2f,46.027042.2f,61.977651.2f,46.952697.2f,35.090092.2f,45.235856.2f,26.119965.2f,52.667898.2f,88.267005.2f,53.210945.2f,47.737484.2f,50.105165.2f,16.723641.2f
78.669394.2f,83.060687.2f,78.146391.2f,35.690744.2f,69.449788.2f,31.676573.2f,100.279890.2f,66.132620.2f,73.509999.2f,49.007457.2f,84.415896.2f,60.845410.2f,26.411225.2f,31.824977.2f,63.835762.2f,58.115549.2f,76.435277.2f,78.116792.2f,67.278590.2f,56.508474.2f,65.749068.2f,71.755324.2f,50.028487.2f,38.873120.2f,78.617902.2f,83.875918.2f,73.450082.2f,69.245885.2f,27.537404.2f,56.093998.2f,54.655834.2f,46.307801.2f,86.699558.2f,43.537704.2f,47.990603.2f,62.361921.2f,11.919129.2f,66.730095.2f,26.182646.2f,48.482387.2f,70.486983.2f,5.866120.2f,19.118300.2f,55.062302.2f,81.844017.2f,72.273627.2f,33.501812.2f,55.626413.2f,42.100748.2f,40.366610.2f
66.854336.2f,64.065516.2f,58.515206.2f,10.205821.2f,42.380872.2f,46.150247.2f,82.003635.2f,39.088429.2f,76.437348.2f,62.238413.2f,73.744016.2f,69.923953.2f,49.420273.2f,18.770323.2f,39.748812.2f,33.652339.2f,59.523019.2f,52.828259.2f,68.145111.2f,31.984719.2f,53.824271.2f,77.711946.2f,25.188649.2f,27.803890.2f,80.471127.2f,74.557716.2f,53.961301.2f,52.470137.2f,50.690622.2f,40.120103.2f,28.213915.2f,19.308573.2f,66.559672.2f,16.701524.2f,51.258994.2f,40.147367.2f,31.132754.2f,54.668601.2f,4.066678.2f,21.355989.2f,68.015627.2f,24.431964.2f,15.213573.2f,63.445548.2f,88.735085.2f,45.887619.2f,9.063133.2f,40.586328.2f,17.636841.2f,45.187717.2f
32.858639.2f,17.475842.2f,22.766764.2f,71.328636.2f,67.394683.2f,91.249811.2f,4.567323.2f,68.322727.2f,73.312238.2f,93.078688.2f,34.449656.2f,86.466058.2f,106.448349.2f,68.749192.2f,44.344963.2f,85.414560.2f,24.817469.2f,40.246100.2f,66.763778.2f,84.898467.2f,39.793321.2f,81.379422.2f,83.018051.2f,62.062682.2f,71.539905.2f,38.643788.2f,27.406546.2f,31.633571.2f,107.412104.2f,44.554596.2f,59.635154.2f,73.449764.2f,14.861901.2f,68.763365.2f,72.278372.2f,41.561120.2f,94.942806.2f,38.925037.2f,85.052529.2f,69.643600.2f,58.385575.2f,101.292985.2f,96.338451.2f,83.269943.2f,88.091879.2f,76.948055.2f,83.740293.2f,45.293893.2f,63.984609.2f,75.819357.2f
49.776978.2f,27.528264.2f,24.409845.2f,49.269270.2f,33.164530.2f,86.583356.2f,38.775032.2f,34.707428.2f,86.615667.2f,94.832695.2f,55.664331.2f,93.385652.2f,98.379006.2f,54.412783.2f,20.431088.2f,52.970935.2f,33.521899.2f,6.814888.2f,77.957816.2f,52.797636.2f,46.333091.2f,93.047146.2f,52.541767.2f,52.173629.2f,87.081668.2f,59.434753.2f,25.142036.2f,33.704242.2f,99.564543.2f,38.569496.2f,31.909632.2f,45.347732.2f,24.145603.2f,43.331311.2f,74.309335.2f,23.805836.2f,82.641427.2f,46.103482.2f,62.267608.2f,41.557337.2f,71.420390.2f,82.985542.2f,74.086484.2f,88.250531.2f,102.441808.2f,42.249191.2f,58.398744.2f,40.448289.2f,42.229295.2f,74.329788.2f
16.046834.2f,34.519424.2f,38.168018.2f,74.830006.2f,87.125732.2f,72.678459.2f,32.089377.2f,86.696960.2f,41.127023.2f,68.224720.2f,8.851816.2f,57.908020.2f,89.267611.2f,64.900882.2f,58.969073.2f,99.725709.2f,29.998795.2f,63.956938.2f,37.340434.2f,98.674714.2f,28.743660.2f,49.599258.2f,94.499201.2f,55.842867.2f,37.920614.2f,8.793365.2f,39.409820.2f,34.157281.2f,89.909956.2f,43.269560.2f,72.077026.2f,83.277964.2f,38.600051.2f,76.496736.2f,50.628607.2f,52.881414.2f,83.520441.2f,27.919460.2f,86.617916.2f,80.179029.2f,29.061835.2f,95.431013.2f,95.604887.2f,56.793102.2f,54.099915.2f,97.017288.2f,88.495944.2f,42.360925.2f,69.099176.2f,56.910097.2f
71.088796.2f,77.876649.2f,73.349385.2f,36.298652.2f,71.672573.2f,21.446510.2f,94.504529.2f,68.479804.2f,63.303535.2f,38.865033.2f,76.415651.2f,50.483995.2f,19.548413.2f,27.981375.2f,61.818512.2f,63.099000.2f,70.576140.2f,76.639846.2f,57.323550.2f,61.442898.2f,58.534412.2f,61.398150.2f,54.713268.2f,33.110259.2f,68.472168.2f,75.541232.2f,68.713213.2f,63.540093.2f,20.810272.2f,50.631901.2f,54.931106.2f,48.992887.2f,81.947300.2f,44.776494.2f,38.029200.2f,59.302551.2f,1.639635.2f,59.525197.2f,30.376694.2f,50.457371.2f,60.966290.2f,15.804254.2f,26.812366.2f,44.688559.2f,71.470322.2f,75.781001.2f,37.943043.2f,49.852966.2f,41.472861.2f,30.391961.2f
23.158273.2f,43.085436.2f,42.392601.2f,54.339865.2f,78.246133.2f,41.205714.2f,52.816359.2f,76.642899.2f,22.217685.2f,38.214611.2f,25.254106.2f,31.003767.2f,57.805679.2f,40.633426.2f,51.710917.2f,84.578718.2f,34.037185.2f,63.220722.2f,13.301453.2f,83.189614.2f,18.524708.2f,28.395551.2f,77.586301.2f,31.752674.2f,23.892741.2f,22.925744.2f,39.977773.2f,31.194824.2f,58.436455.2f,29.163989.2f,59.397851.2f,66.446795.2f,48.574770.2f,59.051857.2f,19.180665.2f,45.090782.2f,53.321383.2f,18.942154.2f,63.193831.2f,64.396681.2f,8.844849.2f,67.045468.2f,69.963089.2f,27.763395.2f,37.946165.2f,87.221376.2f,67.114155.2f,27.244814.2f,50.958991.2f,25.535749.2f
83.289031.2f,88.610345.2f,83.790057.2f,41.824411.2f,75.389350.2f,32.173647.2f,105.671647.2f,72.059576.2f,75.485911.2f,48.984173.2f,88.804479.2f,61.621275.2f,23.686793.2f,37.523111.2f,69.906038.2f,63.440200.2f,81.772716.2f,84.232088.2f,69.811588.2f,61.857688.2f,70.532529.2f,73.070214.2f,55.493044.2f,44.125994.2f,80.745194.2f,88.050861.2f,79.101570.2f,74.620807.2f,24.659307.2f,61.513311.2f,60.784926.2f,52.238309.2f,92.364603.2f,49.633547.2f,50.549587.2f,68.313363.2f,13.795086.2f,71.519886.2f,31.994727.2f,54.500571.2f,73.625546.2f,9.878080.2f,23.839974.2f,56.174528.2f,82.772181.2f,77.963214.2f,39.167808.2f,60.948069.2f,48.227188.2f,42.926660.2f
76.707123.2f,66.906495.2f,61.142546.2f,21.379349.2f,25.444908.2f,68.134391.2f,84.283682.2f,22.173774.2f,94.547120.2f,83.793352.2f,83.986952.2f,90.388966.2f,71.235039.2f,36.819648.2f,38.044681.2f,11.523391.2f,65.282228.2f,45.939084.2f,85.729764.2f,9.855867.2f,64.902669.2f,96.960759.2f,3.058965.2f,44.141309.2f,97.956214.2f,85.784430.2f,57.351313.2f,59.255610.2f,72.494920.2f,49.791476.2f,22.736253.2f,9.487457.2f,67.658860.2f,16.423402.2f,70.752356.2f,41.946639.2f,52.994540.2f,65.537471.2f,21.348663.2f,12.948060.2f,83.985532.2f,42.939258.2f,29.515464.2f,83.911695.2f,108.027442.2f,25.563561.2f,13.783242.2f,51.039077.2f,24.371352.2f,65.540062.2f
78.813980.2f,88.644730.2f,84.555474.2f,50.579610.2f,86.013443.2f,19.012909.2f,104.434231.2f,82.824236.2f,63.209555.2f,33.634267.2f,83.277756.2f,47.255060.2f,6.406691.2f,41.022794.2f,75.105287.2f,77.048771.2f,80.719651.2f,90.071546.2f,59.027078.2f,75.404023.2f,67.149006.2f,59.457126.2f,68.729424.2f,44.484266.2f,68.702367.2f,81.747342.2f,80.040076.2f,73.984187.2f,7.444583.2f,61.629959.2f,69.064775.2f,63.323387.2f,93.091166.2f,59.088305.2f,40.707124.2f,72.039956.2f,13.373956.2f,68.127567.2f,44.381172.2f,64.800226.2f,64.372758.2f,25.846477.2f,39.130176.2f,42.609891.2f,68.299433.2f,90.070762.2f,51.948041.2f,60.552752.2f,55.485538.2f,33.707674.2f
20.527346.2f,28.561291.2f,25.842232.2f,39.188039.2f,58.645311.2f,46.728750.2f,43.291251.2f,57.240778.2f,42.188544.2f,50.772758.2f,27.201588.2f,47.845365.2f,61.848232.2f,29.102187.2f,31.717276.2f,66.823137.2f,19.892248.2f,43.557093.2f,33.143264.2f,65.560124.2f,7.324978.2f,47.852027.2f,60.549143.2f,20.312754.2f,43.755975.2f,28.052370.2f,22.256959.2f,14.064462.2f,62.801549.2f,9.432454.2f,40.379776.2f,49.211146.2f,33.655068.2f,42.005389.2f,29.658211.2f,25.092308.2f,51.425209.2f,8.239011.2f,50.626266.2f,46.627177.2f,28.111375.2f,60.784760.2f,59.755434.2f,42.965644.2f,57.828177.2f,67.869538.2f,52.782627.2f,7.697209.2f,34.139492.2f,31.710019.2f
75.921175.2f,76.548611.2f,71.232210.2f,24.750007.2f,56.601349.2f,40.391483.2f,94.297494.2f,53.251991.2f,77.914623.2f,57.714341.2f,82.329293.2f,67.896497.2f,38.901550.2f,26.395393.2f,54.150715.2f,44.659858.2f,70.992624.2f,67.654008.2f,70.585685.2f,43.052038.2f,62.716270.2f,77.552748.2f,36.584624.2f,35.157502.2f,82.593439.2f,82.468355.2f,66.566640.2f,63.774117.2f,40.105193.2f,50.761447.2f,43.195954.2f,33.483027.2f,79.566105.2f,31.676575.2f,51.913243.2f,53.802073.2f,21.605371.2f,63.648840.2f,13.138076.2f,36.002939.2f,72.245345.2f,9.588689.2f,6.961884.2f,61.662523.2f,88.211919.2f,58.971645.2f,20.177293.2f,50.756359.2f,31.905434.2f,44.711244.2f
59.495142.2f,49.070404.2f,43.298893.2f,14.630037.2f,21.453470.2f,62.479459.2f,66.566819.2f,18.634070.2f,81.352931.2f,75.971750.2f,66.794453.2f,80.114096.2f,69.656424.2f,27.595032.2f,20.498119.2f,24.531511.2f,47.475014.2f,30.822907.2f,72.264481.2f,23.347077.2f,48.294355.2f,84.890440.2f,19.192963.2f,32.038694.2f,84.156060.2f,68.857526.2f,39.472427.2f,41.629402.2f,70.928170.2f,33.213358.2f,5.657435.2f,8.647429.2f,50.018219.2f,6.426129.2f,59.733268.2f,24.067544.2f,51.820936.2f,48.837125.2f,25.406744.2f,4.931720.2f,69.346256.2f,47.547756.2f,37.027484.2f,73.807158.2f,95.815073.2f,28.155548.2f,20.853211.2f,34.704425.2f,11.246274.2f,55.952814.2f
63.441062.2f,67.822511.2f,63.026907.2f,24.994028.2f,60.577896.2f,26.510639.2f,84.918626.2f,57.448350.2f,62.311772.2f,43.268103.2f,69.362684.2f,52.591099.2f,30.162373.2f,16.893958.2f,50.344180.2f,53.615134.2f,61.044460.2f,65.102803.2f,55.105329.2f,51.947515.2f,50.434508.2f,61.970651.2f,45.151444.2f,23.446921.2f,67.036236.2f,69.032948.2f,58.343981.2f,53.871101.2f,31.438376.2f,40.741949.2f,43.415379.2f,38.301992.2f,71.609769.2f,33.552637.2f,36.307423.2f,48.096066.2f,12.303428.2f,51.410534.2f,21.474829.2f,39.431139.2f,57.177477.2f,17.746687.2f,22.288876.2f,46.272896.2f,72.684970.2f,65.222740.2f,28.732317.2f,40.224376.2f,29.895126.2f,29.091282.2f
70.656128.2f,68.319635.2f,62.782653.2f,14.473532.2f,45.228854.2f,46.178115.2f,86.250778.2f,41.890280.2f,78.627472.2f,62.753272.2f,77.474134.2f,71.177353.2f,47.982206.2f,21.853185.2f,43.977331.2f,34.655183.2f,63.673758.2f,56.887051.2f,70.539441.2f,33.000764.2f,57.561507.2f,79.492421.2f,26.290716.2f,31.027946.2f,82.832377.2f,78.165498.2f,58.218855.2f,56.590371.2f,49.237837.2f,44.112608.2f,32.076354.2f,22.085231.2f,70.844078.2f,20.463403.2f,53.106753.2f,44.439455.2f,29.794289.2f,58.424625.2f,1.934856.2f,24.573888.2f,70.831162.2f,21.018022.2f,10.927141.2f,64.732228.2f,90.455854.2f,48.009749.2f,9.506867.2f,44.502090.2f,21.915798.2f,46.681307.2f
