62.283751.2f,40.327772.2f,26.708760.2f,96.537644.2f,23.379278.2f,46.311378.2f,64.122190.2f,38.816345.2f,59.143540.2f,81.028657.2f,6.431666.2f,7.333977.2f,54.065822.2f,84.330068.2f,24.133179.2f,79.555629.2f,43.896534.2f,17.590855.2f,44.951960.2f,103.085191.2f,82.232821.2f,69.809084.2f,44.016502.2f,23.022987.2f,24.688592.2f,81.274586.2f,85.944826.2f,31.815014.2f,48.855259.2f,57.059448.2f
11.868900.2f,42.738922.2f,49.729742.2f,66.163804.2f,55.773787.2f,60.840580.2f,64.540787.2f,74.652408.2f,18.721526.2f,53.266275.2f,61.051324.2f,61.163903.2f,1.481351.2f,32.062388.2f,66.912813.2f,46.652438.2f,18.811288.2f,58.097126.2f,20.506262.2f,73.613608.2f,66.403496.2f,14.607112.2f,22.931679.2f,40.873015.2f,66.465377.2f,29.617077.2f,53.719820.2f,44.588649.2f,57.622898.2f,8.535629.2f
94.325727.2f,40.133116.2f,83.536052.2f,75.881410.2f,36.224960.2f,22.133729.2f,30.680149.2f,21.137906.2f,97.258218.2f,64.947726.2f,61.713769.2f,63.178536.2f,81.655537.2f,114.391324.2f,35.433010.2f,69.696746.2f,84.414409.2f,40.784635.2f,86.717162.2f,79.105915.2f,52.935024.2f,95.662939.2f,59.996747.2f,76.107313.2f,34.548669.2f,112.234811.2f,71.941250.2f,86.691050.2f,26.392369.2f,89.603043.2f
81.384846.2f,37.201085.2f,93.730657.2f,36.912396.2f,53.631641.2f,31.339890.2f,12.010572.2f,52.967747.2f,87.997628.2f,29.365429.2f,81.311573.2f,82.587365.2f,69.172400.2f,96.388625.2f,61.229745.2f,36.477059.2f,80.083235.2f,60.581028.2f,82.659398.2f,39.428179.2f,13.514687.2f,78.198470.2f,49.785383.2f,83.740191.2f,60.104238.2f,95.164717.2f,35.950815.2f,93.820434.2f,27.237385.2f,78.181087.2f
65.285721.2f,50.002751.2f,97.537998.2f,9.851988.2f,72.585667.2f,57.237475.2f,42.944598.2f,80.648089.2f,74.443025.2f,8.858599.2f,95.121991.2f,96.029861.2f,56.516790.2f,72.762325.2f,83.506504.2f,10.044906.2f,73.041083.2f,79.013180.2f,75.323504.2f,17.296329.2f,24.131203.2f,57.872057.2f,47.468747.2f,87.044103.2f,82.479030.2f,72.615358.2f,2.851647.2f,94.875514.2f,51.604196.2f,64.360833.2f
60.653825.2f,44.171362.2f,21.372890.2f,99.618549.2f,28.702284.2f,51.394359.2f,68.816496.2f,44.443638.2f,56.695282.2f,84.071494.2f,6.713162.2f,6.421536.2f,53.418707.2f,82.421092.2f,29.726476.2f,82.116156.2f,41.641290.2f,23.157627.2f,42.412416.2f,106.324376.2f,86.221547.2f,68.796806.2f,45.648387.2f,19.028420.2f,30.303124.2f,79.307253.2f,88.696396.2f,26.906593.2f,53.663192.2f,55.543937.2f
52.597814.2f,21.570830.2f,72.084389.2f,36.004671.2f,44.262495.2f,32.121329.2f,25.788242.2f,54.455179.2f,59.501605.2f,20.497160.2f,66.902515.2f,67.869246.2f,40.543109.2f,68.046136.2f,55.492693.2f,20.425510.2f,52.967484.2f,50.570849.2f,55.511013.2f,42.680555.2f,26.444370.2f,49.590723.2f,23.121058.2f,61.583816.2f,54.504813.2f,66.651656.2f,25.850681.2f,70.583849.2f,26.684144.2f,49.541325.2f
48.865962.2f,48.334171.2f,8.288558.2f,99.386878.2f,39.427226.2f,59.894241.2f,75.092128.2f,57.695668.2f,43.357625.2f,84.012800.2f,21.974930.2f,21.206781.2f,44.160635.2f,69.704909.2f,43.604787.2f,80.589620.2f,29.197040.2f,35.594225.2f,29.319089.2f,106.512248.2f,89.355535.2f,58.162464.2f,43.003542.2f,4.694719.2f,43.974745.2f,66.516861.2f,87.614119.2f,11.615600.2f,60.868154.2f,44.156468.2f
41.534249.2f,33.026961.2f,72.435193.2f,35.433569.2f,54.932653.2f,47.087850.2f,41.560596.2f,68.157653.2f,49.956322.2f,21.914985.2f,73.124637.2f,73.840122.2f,31.343649.2f,53.860867.2f,66.791230.2f,15.746768.2f,47.334371.2f,60.371199.2f,49.652153.2f,42.889787.2f,36.330489.2f,36.249080.2f,23.128546.2f,62.039984.2f,65.920473.2f,52.850293.2f,22.988403.2f,69.390334.2f,41.927535.2f,39.731991.2f
80.134043.2f,28.149523.2f,65.710055.2f,76.360944.2f,18.454103.2f,14.628505.2f,32.719434.2f,8.879470.2f,81.970146.2f,62.983662.2f,44.380564.2f,45.838041.2f,67.859283.2f,101.187990.2f,18.926629.2f,65.780155.2f,68.344032.2f,23.055446.2f,70.521966.2f,81.026295.2f,55.550658.2f,82.866231.2f,47.099825.2f,58.421152.2f,17.893499.2f,98.779898.2f,69.685755.2f,68.960682.2f,20.238358.2f,75.141541.2f
44.478044.2f,39.498983.2f,17.065312.2f,90.452165.2f,32.926485.2f,51.943781.2f,66.441647.2f,52.265761.2f,40.621160.2f,75.041930.2f,22.830858.2f,22.622115.2f,37.853590.2f,66.220755.2f,39.108990.2f,71.787394.2f,25.474428.2f,30.329333.2f,26.369098.2f,97.544311.2f,80.309785.2f,52.857716.2f,34.211300.2f,7.361890.2f,39.272804.2f,63.110982.2f,78.763268.2f,18.023276.2f,52.523810.2f,39.405216.2f
48.393670.2f,33.020956.2f,77.277466.2f,29.582373.2f,55.609537.2f,44.892726.2f,36.852950.2f,67.051663.2f,56.735710.2f,15.288900.2f,75.934731.2f,76.754226.2f,38.004592.2f,60.382896.2f,67.199958.2f,10.346597.2f,53.512666.2f,61.522248.2f,55.890828.2f,36.963917.2f,29.577868.2f,43.017358.2f,27.245933.2f,66.788280.2f,66.260420.2f,59.479596.2f,17.415216.2f,74.654628.2f,39.448302.2f,46.507065.2f
60.016464.2f,38.564333.2f,26.073508.2f,94.539826.2f,22.666703.2f,45.318773.2f,62.823901.2f,39.079050.2f,57.024945.2f,79.015708.2f,8.671004.2f,9.418782.2f,51.701962.2f,82.094130.2f,24.620613.2f,77.421606.2f,41.757748.2f,17.372081.2f,42.873822.2f,101.135765.2f,80.555713.2f,67.467736.2f,41.706545.2f,21.535425.2f,25.080199.2f,79.049363.2f,83.857178.2f,30.764854.2f,47.632994.2f,54.779880.2f
61.394136.2f,51.110254.2f,96.055530.2f,14.143692.2f,73.826130.2f,59.909748.2f,46.814890.2f,83.121511.2f,70.770585.2f,12.428380.2f,95.183140.2f,96.022318.2f,53.332744.2f,67.813761.2f,85.060260.2f,9.271754.2f,70.335504.2f,80.042977.2f,72.533076.2f,21.209435.2f,29.297955.2f,53.503669.2f,46.337694.2f,85.633086.2f,84.064261.2f,67.790338.2f,5.580026.2f,93.020978.2f,54.263413.2f,60.817622.2f
21.205880.2f,43.419994.2f,62.865700.2f,53.896431.2f,60.971824.2f,60.757417.2f,60.164550.2f,78.113614.2f,30.556196.2f,42.369640.2f,71.255751.2f,71.572933.2f,14.733536.2f,33.329384.2f,72.766745.2f,34.965280.2f,32.658680.2f,64.622388.2f,34.405465.2f,61.256787.2f,57.503376.2f,15.117041.2f,24.833841.2f,53.474520.2f,72.139565.2f,32.000012.2f,41.671906.2f,58.110010.2f,56.542694.2f,20.778572.2f
87.619480.2f,35.678495.2f,89.599875.2f,54.759267.2f,44.511650.2f,21.632933.2f,12.304590.2f,38.265255.2f,92.652604.2f,45.581217.2f,72.701508.2f,74.096955.2f,74.845844.2f,105.278696.2f,49.239257.2f,51.612859.2f,82.223587.2f,50.981522.2f,84.746949.2f,57.401076.2f,31.432073.2f,86.510755.2f,53.411592.2f,80.488264.2f,48.146471.2f,103.603027.2f,52.490018.2f,91.070374.2f,20.750764.2f,83.614041.2f
66.995605.2f,13.955459.2f,59.879523.2f,65.582662.2f,15.476428.2f,8.289274.2f,26.290823.2f,21.898873.2f,69.643676.2f,51.252264.2f,43.512583.2f,44.849545.2f,54.473287.2f,87.604208.2f,24.071766.2f,53.068514.2f,56.882747.2f,22.406498.2f,59.224931.2f,70.973300.2f,46.909021.2f,69.101829.2f,33.239849.2f,51.133981.2f,22.978502.2f,85.297130.2f,57.639312.2f,61.796449.2f,10.940510.2f,62.163242.2f
88.630565.2f,34.783418.2f,85.364785.2f,62.950093.2f,38.804079.2f,17.752829.2f,18.235867.2f,29.833682.2f,92.773693.2f,52.657487.2f,66.551141.2f,67.983074.2f,75.803260.2f,107.467063.2f,41.883729.2f,57.978891.2f,81.232673.2f,44.791786.2f,83.684156.2f,66.000232.2f,39.857876.2f,88.621450.2f,53.994191.2f,76.821719.2f,40.831549.2f,105.566218.2f,59.645238.2f,87.490399.2f,19.352507.2f,84.277931.2f
4.552521.2f,51.577777.2f,53.452538.2f,70.552042.2f,64.316819.2f,69.672671.2f,72.786059.2f,83.386220.2f,14.270850.2f,58.776462.2f,67.686320.2f,67.663152.2f,10.143247.2f,23.324606.2f,75.264506.2f,51.553026.2f,21.525269.2f,66.330913.2f,22.290203.2f,77.905181.2f,73.112087.2f,7.860510.2f,31.739406.2f,45.652454.2f,74.860120.2f,20.787323.2f,58.319838.2f,47.526891.2f,66.372814.2f,6.384448.2f
73.086799.2f,19.936894.2f,74.192818.2f,54.215396.2f,30.967122.2f,8.362390.2f,10.992467.2f,31.199002.2f,77.531230.2f,41.524007.2f,59.039293.2f,60.370878.2f,60.257777.2f,91.804548.2f,38.246153.2f,45.424780.2f,66.593034.2f,37.841156.2f,69.097255.2f,58.700121.2f,33.247136.2f,72.959003.2f,38.505315.2f,64.868924.2f,37.120983.2f,89.905127.2f,48.418707.2f,75.399846.2f,5.036278.2f,68.823473.2f
41.004643.2f,57.416451.2f,86.045062.2f,40.908772.2f,78.369240.2f,72.022164.2f,65.031188.2f,92.827038.2f,50.956354.2f,35.739859.2f,92.781175.2f,93.245384.2f,37.836481.2f,41.829206.2f,90.347363.2f,27.654883.2f,55.666388.2f,83.160947.2f,57.252749.2f,47.286430.2f,53.722558.2f,31.011935.2f,43.169203.2f,76.524295.2f,89.555680.2f,42.322423.2f,31.321164.2f,81.307947.2f,66.830779.2f,42.419260.2f
50.601643.2f,24.158263.2f,33.446905.2f,79.241859.2f,16.876482.2f,34.819549.2f,50.178999.2f,36.952070.2f,49.954448.2f,63.701306.2f,23.997512.2f,24.824659.2f,40.306830.2f,72.788287.2f,25.963992.2f,62.012684.2f,35.170615.2f,16.786050.2f,37.038162.2f,85.919202.2f,66.138941.2f,56.388562.2f,26.831622.2f,24.530074.2f,25.745123.2f,69.951918.2f,68.461367.2f,35.200539.2f,35.723755.2f,45.289876.2f
22.061212.2f,37.584248.2f,58.269304.2f,54.346930.2f,54.708677.2f,55.177261.2f,55.843015.2f,72.001055.2f,30.304841.2f,41.548190.2f,65.351389.2f,65.714417.2f,12.043008.2f,37.713447.2f,66.491637.2f,34.832412.2f,29.416389.2f,58.344644.2f,31.460484.2f,61.799873.2f,55.333133.2f,18.907730.2f,18.632297.2f,48.552405.2f,65.868374.2f,36.002745.2f,41.898229.2f,53.949533.2f,51.175805.2f,20.086917.2f
63.678439.2f,54.895566.2f,15.776078.2f,109.434862.2f,39.867910.2f,62.630415.2f,79.971769.2f,54.635775.2f,58.110575.2f,93.894942.2f,13.398235.2f,11.992276.2f,58.435569.2f,84.505155.2f,39.767419.2f,91.406619.2f,44.021453.2f,34.061313.2f,44.141446.2f,116.294733.2f,96.927919.2f,72.841678.2f,54.189849.2f,19.509909.2f,40.474719.2f,81.311699.2f,98.179671.2f,22.842135.2f,64.864378.2f,58.918239.2f
72.455275.2f,31.553544.2f,87.598566.2f,32.399710.2f,50.671485.2f,30.340868.2f,13.007912.2f,53.478695.2f,79.303663.2f,21.930210.2f,77.371882.2f,78.566269.2f,60.385626.2f,87.207314.2f,59.638784.2f,28.250675.2f,72.003260.2f,57.630877.2f,74.573281.2f,36.465174.2f,11.218003.2f,69.057059.2f,41.694856.2f,77.376263.2f,58.527100.2f,86.000587.2f,28.850311.2f,87.160949.2f,25.225379.2f,69.389955.2f
89.374409.2f,36.738722.2f,89.702402.2f,57.782644.2f,43.970884.2f,21.554976.2f,14.935432.2f,36.436116.2f,94.165022.2f,48.551863.2f,72.037408.2f,73.449778.2f,76.570455.2f,107.354598.2f,48.003062.2f,54.498552.2f,83.396389.2f,50.264911.2f,85.901065.2f,60.383584.2f,34.446310.2f,88.552299.2f,54.988109.2f,80.784216.2f,46.927594.2f,105.621275.2f,55.472304.2f,91.408814.2f,21.466075.2f,85.269353.2f
57.070835.2f,9.808702.2f,50.239798.2f,66.706141.2f,13.120330.2f,18.552426.2f,33.476447.2f,28.777323.2f,59.153415.2f,51.504589.2f,37.308786.2f,38.484868.2f,44.834735.2f,78.210967.2f,24.908902.2f,51.606525.2f,46.088193.2f,19.215039.2f,48.404008.2f,72.835899.2f,50.962829.2f,60.048804.2f,24.656894.2f,41.001711.2f,24.044969.2f,75.761608.2f,57.194424.2f,51.595657.2f,18.917126.2f,52.090375.2f
60.216438.2f,38.174796.2f,26.640876.2f,94.228752.2f,22.109137.2f,44.791171.2f,62.339188.2f,38.504033.2f,57.310164.2f,78.710007.2f,8.852383.2f,9.672791.2f,51.804416.2f,82.313910.2f,24.057439.2f,77.168464.2f,42.035933.2f,16.793257.2f,43.179299.2f,100.807296.2f,80.147330.2f,67.599905.2f,41.567621.2f,22.012831.2f,24.511827.2f,79.276060.2f,83.582547.2f,31.299023.2f,47.135274.2f,54.971182.2f
25.009422.2f,76.828553.2f,73.509071.2f,83.093523.2f,90.345019.2f,94.790275.2f,95.629649.2f,109.384429.2f,29.101630.2f,74.917883.2f,91.789601.2f,91.579830.2f,36.099815.2f,2.772896.2f,101.208874.2f,66.793704.2f,43.566492.2f,92.210263.2f,43.098900.2f,89.774413.2f,91.618710.2f,21.278549.2f,57.015054.2f,67.773635.2f,100.828850.2f,5.873953.2f,72.255926.2f,66.640407.2f,91.070742.2f,30.327111.2f
71.456604.2f,30.056899.2f,47.620017.2f,86.100201.2f,7.408265.2f,28.020728.2f,47.218766.2f,17.497074.2f,71.120563.2f,71.257868.2f,25.078509.2f,26.536072.2f,60.505442.2f,93.524686.2f,4.963897.2f,71.931615.2f,56.288026.2f,4.742986.2f,58.081319.2f,91.810382.2f,68.168290.2f,76.481989.2f,43.261769.2f,41.589794.2f,4.586765.2f,90.767323.2f,77.248869.2f,51.702171.2f,32.080453.2f,66.173091.2f
18.703842.2f,55.574211.2f,68.002308.2f,60.721082.2f,72.261132.2f,73.017074.2f,72.092897.2f,89.949342.2f,28.538164.2f,51.273956.2f,79.946261.2f,80.095926.2f,20.411342.2f,22.213551.2f,83.880179.2f,43.287459.2f,36.194773.2f,75.435882.2f,37.210503.2f,67.763024.2f,67.654722.2f,8.151705.2f,36.537835.2f,59.614604.2f,83.316178.2f,21.551707.2f,49.218820.2f,62.340200.2f,68.819922.2f,21.374173.2f
55.252238.2f,27.183422.2f,77.569610.2f,30.184950.2f,49.789801.2f,36.157609.2f,26.759565.2f,59.048207.2f,62.754983.2f,14.683169.2f,72.720353.2f,73.688734.2f,43.727873.2f,69.194063.2f,60.847109.2f,15.372050.2f,57.285893.2f,56.193630.2f,59.794726.2f,36.887989.2f,22.361781.2f,51.190519.2f,28.069254.2f,67.049945.2f,59.838447.2f,68.046290.2f,20.234149.2f,75.858576.2f,30.563083.2f,52.629477.2f
71.411474.2f,20.595812.2f,58.536754.2f,72.932195.2f,11.436015.2f,12.804337.2f,32.104216.2f,14.917289.2f,73.180891.2f,58.718744.2f,39.353185.2f,40.764453.2f,59.210265.2f,92.582614.2f,17.193051.2f,60.571590.2f,59.602025.2f,17.590402.2f,61.800955.2f,78.191292.2f,53.703468.2f,74.367828.2f,38.749356.2f,50.666956.2f,16.072004.2f,90.137137.2f,65.135570.2f,61.299708.2f,17.297584.2f,66.394938.2f
31.879370.2f,81.430567.2f,81.375211.2f,82.197207.2f,96.212684.2f,99.165595.2f,98.573987.2f,114.858100.2f,36.898846.2f,75.416378.2f,99.031166.2f,98.874872.2f,41.883275.2f,10.470060.2f,107.336868.2f,67.188979.2f,51.003976.2f,98.454787.2f,50.695164.2f,88.538790.2f,92.698711.2f,26.115563.2f,61.842122.2f,75.374235.2f,106.903575.2f,13.680968.2f,72.062734.2f,74.560337.2f,95.148581.2f,37.123759.2f
69.004065.2f,44.640618.2f,96.007155.2f,12.581001.2f,66.612289.2f,49.283242.2f,33.583583.2f,72.770811.2f,77.557879.2f,5.769853.2f,90.867315.2f,91.884507.2f,58.886762.2f,79.010786.2f,76.942896.2f,13.739555.2f,74.149320.2f,73.307392.2f,76.571968.2f,18.541152.2f,14.007815.2f,62.791142.2f,46.148202.2f,85.477659.2f,75.875648.2f,78.519285.2f,9.883451.2f,94.069917.2f,43.745874.2f,67.334361.2f
70.450842.2f,19.248432.2f,75.162588.2f,49.128376.2f,34.027899.2f,12.819791.2f,8.221048.2f,36.148258.2f,75.446429.2f,36.300427.2f,61.661812.2f,62.944292.2f,57.659915.2f,88.501007.2f,42.270358.2f,40.253624.2f,65.277122.2f,40.993987.2f,67.819839.2f,53.775026.2f,28.672978.2f,69.676853.2f,36.199044.2f,65.501846.2f,41.151537.2f,86.722741.2f,43.192405.2f,75.875163.2f,7.803176.2f,66.405598.2f
67.729578.2f,47.413793.2f,26.691944.2f,103.795730.2f,29.087615.2f,52.249775.2f,70.528707.2f,42.030879.2f,63.814128.2f,88.297378.2f,0.907894.2f,0.982775.2f,60.245395.2f,89.533080.2f,27.172883.2f,86.864504.2f,48.762686.2f,22.594131.2f,49.530534.2f,110.308612.2f,89.177074.2f,75.749137.2f,51.202442.2f,25.890570.2f,27.957177.2f,86.422644.2f,93.245480.2f,32.905420.2f,55.181191.2f,62.598597.2f
65.136416.2f,70.148235.2f,15.342794.2f,121.736517.2f,57.732498.2f,79.951883.2f,96.382639.2f,73.176477.2f,57.346298.2f,106.397369.2f,31.909621.2f,30.478772.2f,63.492846.2f,83.348938.2f,58.312247.2f,102.806375.2f,46.303046.2f,52.308617.2f,45.378236.2f,128.890941.2f,111.597365.2f,75.461410.2f,65.270974.2f,25.708768.2f,59.008881.2f,80.152394.2f,109.880302.2f,20.153909.2f,81.649497.2f,61.282338.2f
21.085401.2f,33.365377.2f,48.148208.2f,61.778878.2f,47.209189.2f,51.467355.2f,55.692784.2f,65.681206.2f,26.437548.2f,47.792871.2f,55.415552.2f,55.716307.2f,8.260511.2f,41.232644.2f,58.638852.2f,42.090993.2f,20.999043.2f,50.065541.2f,23.355294.2f,69.233751.2f,59.312400.2f,23.070554.2f,13.576665.2f,38.304848.2f,58.120746.2f,38.888745.2f,49.328465.2f,44.125270.2f,48.290724.2f,16.945134.2f
55.984043.2f,39.829955.2f,86.264521.2f,20.584328.2f,62.546659.2f,49.212179.2f,37.742757.2f,72.215236.2f,64.735761.2f,7.462661.2f,84.179784.2f,85.052773.2f,46.313728.2f,65.920704.2f,73.807048.2f,2.215579.2f,62.303965.2f,68.768062.2f,64.645424.2f,27.994253.2f,24.748675.2f,49.590133.2f,36.183017.2f,75.765700.2f,72.816571.2f,65.365825.2f,8.435094.2f,83.674074.2f,43.586855.2f,54.540646.2f
28.702280.2f,55.538629.2f,75.996700.2f,51.604789.2f,74.489747.2f,71.960321.2f,68.324099.2f,90.834840.2f,38.635113.2f,43.669814.2f,85.457662.2f,85.760058.2f,27.463326.2f,30.336276.2f,86.387319.2f,35.461939.2f,44.725201.2f,78.463514.2f,46.058196.2f,58.427042.2f,60.925268.2f,18.456666.2f,38.269435.2f,66.997913.2f,85.711817.2f,30.410374.2f,40.694363.2f,70.771054.2f,67.256352.2f,30.642397.2f
23.386689.2f,77.364766.2f,68.099162.2f,88.841154.2f,89.006992.2f,95.461906.2f,97.930252.2f,108.517584.2f,24.601318.2f,79.659203.2f,87.988920.2f,87.662090.2f,35.824027.2f,7.638252.2f,99.399889.2f,71.694647.2f,39.786194.2f,90.264464.2f,38.884537.2f,95.725081.2f,95.745309.2f,23.410599.2f,57.528942.2f,63.243275.2f,99.106301.2f,6.907942.2f,77.563075.2f,61.049022.2f,92.129906.2f,28.507399.2f
32.883114.2f,54.166045.2f,19.214802.2f,96.305951.2f,53.028889.2f,69.490778.2f,81.181359.2f,72.805649.2f,25.361869.2f,81.796407.2f,41.464376.2f,40.803043.2f,32.678744.2f,51.746385.2f,59.983595.2f,76.678801.2f,14.772838.2f,51.096625.2f,13.360780.2f,103.726507.2f,90.903927.2f,43.294227.2f,41.428171.2f,15.847045.2f,60.115475.2f,48.531058.2f,83.924874.2f,12.389194.2f,68.927077.2f,29.201530.2f
41.804298.2f,20.316274.2f,62.685307.2f,43.986495.2f,41.865910.2f,35.969777.2f,34.950355.2f,55.761348.2f,48.360331.2f,28.683016.2f,60.735328.2f,61.531756.2f,29.488053.2f,58.565676.2f,53.750919.2f,25.520067.2f,41.820021.2f,47.294884.2f,44.349862.2f,51.149331.2f,37.567846.2f,39.803547.2f,12.661486.2f,52.155231.2f,52.894114.2f,56.906139.2f,32.334277.2f,60.583901.2f,31.332696.2f,38.496807.2f
