40.809334.2f,40.860808.2f,71.300955.2f,11.773471.2f,46.533496.2f,30.955491.2f,48.327719.2f,38.267433.2f,36.862872.2f,46.532939.2f,25.568653.2f,57.028535.2f,20.538635.2f,49.189526.2f,49.058479.2f,68.908990.2f,52.325098.2f,20.174648.2f,25.173647.2f,83.238437.2f,42.008331.2f,65.836620.2f,48.459342.2f,52.477626.2f,40.690907.2f,48.521079.2f,73.813273.2f,38.299546.2f,6.242068.2f,39.669390.2f
90.807469.2f,87.068204.2f,73.120036.2f,47.829727.2f,96.674262.2f,35.901534.2f,2.690026.2f,87.544411.2f,25.031998.2f,84.309647.2f,73.101191.2f,96.753104.2f,43.352188.2f,65.370148.2f,57.222744.2f,80.575405.2f,72.250970.2f,44.402172.2f,62.382636.2f,89.499970.2f,44.644260.2f,104.783678.2f,75.178084.2f,65.291347.2f,12.276765.2f,97.144769.2f,121.063089.2f,77.814651.2f,55.571734.2f,56.363064.2f
59.065082.2f,63.354245.2f,55.504763.2f,15.017408.2f,65.053664.2f,10.072694.2f,31.267785.2f,55.132706.2f,14.552501.2f,50.902723.2f,48.072334.2f,63.231111.2f,9.668387.2f,38.408431.2f,33.994590.2f,57.268635.2f,44.051450.2f,10.673112.2f,44.711291.2f,69.864065.2f,23.300749.2f,71.478646.2f,44.355199.2f,40.162729.2f,21.966711.2f,70.742399.2f,87.434170.2f,59.451800.2f,25.373821.2f,28.000578.2f
28.401475.2f,34.364929.2f,73.002839.2f,17.702848.2f,34.189789.2f,38.651398.2f,60.325486.2f,25.835889.2f,46.657711.2f,38.496782.2f,19.823173.2f,47.535327.2f,26.803839.2f,49.123316.2f,51.496833.2f,68.088075.2f,50.573301.2f,26.016596.2f,27.937872.2f,82.966104.2f,47.280561.2f,56.277944.2f,44.748427.2f,53.018577.2f,52.246035.2f,39.377629.2f,61.624175.2f,36.781122.2f,6.996462.2f,41.166638.2f
72.989323.2f,87.164117.2f,26.516868.2f,36.727196.2f,78.658272.2f,19.600501.2f,45.942556.2f,67.698613.2f,24.929257.2f,48.754930.2f,72.141292.2f,60.404973.2f,27.635142.2f,19.606244.2f,9.698192.2f,32.126748.2f,26.762646.2f,28.029691.2f,72.791917.2f,42.080339.2f,6.346487.2f,66.463133.2f,33.162915.2f,17.923066.2f,37.711505.2f,91.735438.2f,91.402641.2f,86.470484.2f,47.995152.2f,15.852318.2f
43.441831.2f,70.768939.2f,46.488028.2f,41.036517.2f,47.315073.2f,46.750033.2f,79.819874.2f,37.841819.2f,58.083009.2f,7.822840.2f,59.839156.2f,17.042700.2f,40.449791.2f,25.358283.2f,34.945381.2f,34.809379.2f,20.092992.2f,39.555545.2f,70.651607.2f,48.991001.2f,42.571495.2f,23.177860.2f,11.029614.2f,29.179093.2f,70.226967.2f,69.087889.2f,49.403224.2f,78.112789.2f,43.942840.2f,28.530812.2f
70.550811.2f,86.388930.2f,23.944392.2f,36.740956.2f,76.100512.2f,21.937762.2f,50.305241.2f,65.136473.2f,28.791134.2f,44.720891.2f,71.577388.2f,56.133164.2f,28.098859.2f,14.794428.2f,4.810530.2f,27.846422.2f,21.916028.2f,28.313522.2f,73.395793.2f,38.733165.2f,8.834952.2f,61.963128.2f,28.608669.2f,13.048248.2f,41.811837.2f,90.312297.2f,87.522176.2f,86.588625.2f,47.618493.2f,12.573116.2f
39.288834.2f,61.407787.2f,47.360834.2f,26.047687.2f,44.456523.2f,33.805105.2f,66.205447.2f,33.640034.2f,45.212774.2f,15.460676.2f,48.705918.2f,27.947961.2f,25.955122.2f,22.834107.2f,29.522363.2f,39.516675.2f,21.831855.2f,24.996869.2f,57.413168.2f,54.541506.2f,32.918245.2f,35.940341.2f,14.872985.2f,27.213491.2f,56.626256.2f,62.176217.2f,56.167825.2f,66.494290.2f,29.873549.2f,19.964370.2f
27.960520.2f,16.545965.2f,91.282736.2f,34.375760.2f,31.818977.2f,55.036692.2f,70.765738.2f,29.116061.2f,61.338325.2f,52.620768.2f,1.636228.2f,59.069182.2f,43.744485.2f,67.306621.2f,69.744569.2f,86.025785.2f,68.388758.2f,43.117066.2f,18.139249.2f,100.976050.2f,64.909300.2f,67.262035.2f,61.913303.2f,71.255194.2f,64.120766.2f,24.617776.2f,63.998051.2f,19.952981.2f,22.829417.2f,59.445149.2f
51.248292.2f,83.441599.2f,72.151413.2f,70.946705.2f,51.314540.2f,79.773037.2f,112.615982.2f,47.875344.2f,91.160019.2f,31.191729.2f,77.690599.2f,19.286825.2f,72.399284.2f,56.629265.2f,66.702248.2f,57.754711.2f,49.931973.2f,71.415250.2f,92.588427.2f,67.671371.2f,75.565762.2f,10.623493.2f,42.740249.2f,59.613968.2f,103.021799.2f,76.661403.2f,30.731092.2f,95.334494.2f,70.166840.2f,61.567007.2f
76.963688.2f,80.498253.2f,53.019880.2f,32.994071.2f,82.959699.2f,15.500910.2f,18.950570.2f,72.837587.2f,4.115561.2f,64.695427.2f,65.364222.2f,77.195802.2f,25.725053.2f,43.808660.2f,35.739234.2f,59.325562.2f,50.728468.2f,26.793009.2f,59.541500.2f,69.110548.2f,23.106812.2f,84.841934.2f,54.073733.2f,43.746265.2f,10.422274.2f,88.507942.2f,103.855087.2f,74.930414.2f,43.392382.2f,35.014483.2f
36.069900.2f,64.517482.2f,97.438759.2f,74.356334.2f,32.293739.2f,90.126791.2f,119.690578.2f,36.659848.2f,101.114224.2f,44.822418.2f,64.833033.2f,35.135976.2f,79.646987.2f,76.610693.2f,85.666427.2f,84.370986.2f,71.547814.2f,78.568701.2f,82.016938.2f,96.684806.2f,90.759212.2f,34.060785.2f,62.478948.2f,80.591511.2f,110.574894.2f,54.198291.2f,2.457716.2f,79.321049.2f,68.408827.2f,77.399341.2f
48.166834.2f,79.553535.2f,87.420892.2f,77.581427.2f,46.329740.2f,89.629782.2f,121.517213.2f,46.504515.2f,101.022645.2f,40.598660.2f,76.792979.2f,28.260143.2f,80.777226.2f,69.923433.2f,79.786500.2f,73.288218.2f,63.707290.2f,79.728927.2f,93.122046.2f,83.792178.2f,87.330071.2f,22.453453.2f,55.584055.2f,73.332637.2f,112.024928.2f,70.737630.2f,17.610721.2f,93.162207.2f,74.405468.2f,73.329255.2f
39.653044.2f,68.058535.2f,51.339383.2f,42.124516.2f,43.217156.2f,49.785237.2f,82.599690.2f,34.168584.2f,61.189002.2f,3.813653.2f,57.868746.2f,12.592464.2f,42.573640.2f,30.065766.2f,39.494191.2f,39.471931.2f,24.953847.2f,41.620067.2f,69.631260.2f,53.451495.2f,46.535838.2f,19.613315.2f,15.832881.2f,33.962723.2f,73.004284.2f,65.678564.2f,44.591151.2f,76.213139.2f,43.740573.2f,32.530122.2f
85.068683.2f,83.893104.2f,65.323272.2f,41.400575.2f,91.004633.2f,27.851452.2f,5.665205.2f,81.496081.2f,16.805831.2f,76.636138.2f,69.385601.2f,89.115290.2f,36.053699.2f,57.097871.2f,48.979695.2f,72.414039.2f,63.988336.2f,37.122653.2f,60.338792.2f,81.629281.2f,36.382646.2f,97.028407.2f,67.035725.2f,57.029030.2f,4.907194.2f,93.278259.2f,114.249023.2f,75.934997.2f,50.105886.2f,48.142984.2f
48.097491.2f,80.219512.2f,78.045734.2f,72.193164.2f,47.440378.2f,82.637715.2f,115.079329.2f,45.361616.2f,94.057386.2f,33.466266.2f,75.635513.2f,20.979055.2f,74.497868.2f,61.281164.2f,71.257988.2f,63.825032.2f,54.850541.2f,73.477913.2f,91.198141.2f,74.219706.2f,79.413437.2f,13.723251.2f,47.075999.2f,64.522723.2f,105.517269.2f,72.636719.2f,24.121840.2f,92.838185.2f,70.292912.2f,65.372737.2f
75.164751.2f,93.087340.2f,15.575320.2f,44.377961.2f,80.476279.2f,30.336542.2f,57.527019.2f,69.589450.2f,36.632757.2f,46.191796.2f,78.535383.2f,56.609415.2f,36.078905.2f,14.354370.2f,7.296719.2f,20.752871.2f,20.168739.2f,36.200868.2f,81.236343.2f,30.467547.2f,17.109052.2f,61.441007.2f,28.631457.2f,10.541690.2f,49.417271.2f,96.267324.2f,88.954841.2f,94.075284.2f,54.874835.2f,17.775963.2f
43.129948.2f,11.447267.2f,112.552938.2f,54.245919.2f,44.547582.2f,73.898406.2f,83.275961.2f,46.388266.2f,78.388043.2f,73.331920.2f,20.012886.2f,78.418413.2f,63.443267.2f,88.796108.2f,90.752975.2f,107.637618.2f,90.014873.2f,62.970827.2f,22.181207.2f,122.570954.2f,84.913620.2f,86.072247.2f,83.500205.2f,92.675929.2f,78.389792.2f,23.271936.2f,76.677205.2f,7.080842.2f,43.174616.2f,80.617549.2f
49.423682.2f,61.783975.2f,47.075860.2f,12.493029.2f,55.328020.2f,15.015554.2f,46.608444.2f,44.598505.2f,26.136509.2f,35.050444.2f,46.869055.2f,47.498044.2f,6.858505.2f,25.498357.2f,24.884087.2f,45.247507.2f,29.798496.2f,6.159839.2f,49.415415.2f,59.230869.2f,19.955283.2f,55.555430.2f,28.613920.2f,28.440567.2f,37.042765.2f,66.427969.2f,73.698259.2f,62.019195.2f,22.894152.2f,15.521527.2f
41.289980.2f,37.057444.2f,76.877623.2f,17.355464.2f,46.737782.2f,35.721135.2f,49.824594.2f,39.486095.2f,40.608655.2f,50.914818.2f,22.038029.2f,60.899491.2f,25.864293.2f,54.815660.2f,54.619116.2f,74.528451.2f,57.883795.2f,25.576965.2f,19.584006.2f,88.868547.2f,47.247682.2f,69.700084.2f,53.807476.2f,58.107030.2f,42.920927.2f,45.767149.2f,75.577138.2f,33.133019.2f,10.087858.2f,45.291317.2f
73.421451.2f,78.268174.2f,50.161534.2f,29.659068.2f,79.417562.2f,11.219266.2f,22.990440.2f,69.167043.2f,1.043928.2f,60.392389.2f,63.032573.2f,72.890918.2f,21.896076.2f,39.751159.2f,31.991675.2f,55.756126.2f,46.604255.2f,22.947960.2f,58.267167.2f,66.037632.2f,19.317373.2f,80.516061.2f,49.782013.2f,39.870890.2f,13.966594.2f,85.840888.2f,99.762216.2f,73.465857.2f,40.442082.2f,30.776190.2f
26.073684.2f,55.616393.2f,63.406171.2f,39.639762.2f,29.562771.2f,52.723860.2f,83.782126.2f,20.709596.2f,63.951413.2f,10.047969.2f,46.901151.2f,13.950991.2f,43.072091.2f,40.298916.2f,48.548241.2f,52.501270.2f,36.607406.2f,42.007807.2f,60.532187.2f,66.816642.2f,52.858855.2f,22.606162.2f,27.378761.2f,44.564446.2f,74.366854.2f,52.337844.2f,36.277657.2f,65.143646.2f,37.572701.2f,39.684756.2f
2.302830.2f,32.618630.2f,88.277640.2f,46.350495.2f,3.702160.2f,65.773702.2f,90.834298.2f,7.529157.2f,75.416500.2f,37.132130.2f,30.435583.2f,37.585967.2f,53.963425.2f,63.947223.2f,70.311450.2f,78.749507.2f,61.834781.2f,52.956653.2f,47.584701.2f,93.414067.2f,70.779957.2f,43.989053.2f,53.051042.2f,68.334919.2f,82.469235.2f,26.091374.2f,34.545134.2f,45.949180.2f,37.533896.2f,60.102402.2f
44.929042.2f,57.165153.2f,51.061833.2f,9.342436.2f,50.863756.2f,18.849378.2f,48.905726.2f,40.225204.2f,29.484424.2f,33.294040.2f,42.342121.2f,45.538891.2f,8.165066.2f,28.536071.2f,29.055266.2f,48.273075.2f,32.006041.2f,7.107603.2f,45.730632.2f,62.588690.2f,24.708408.2f,53.875556.2f,29.456946.2f,31.853963.2f,39.460134.2f,61.679113.2f,70.333002.2f,57.859833.2f,18.585216.2f,19.166005.2f
67.054646.2f,72.612027.2f,49.969298.2f,23.370941.2f,73.050426.2f,5.957306.2f,27.286330.2f,62.796773.2f,6.180952.2f,54.793905.2f,57.322997.2f,67.292304.2f,15.542369.2f,36.540688.2f,29.981397.2f,53.894176.2f,43.046474.2f,16.600270.2f,53.610784.2f,65.257021.2f,17.716370.2f,75.101622.2f,45.277628.2f,37.306874.2f,17.735310.2f,79.846811.2f,93.606752.2f,68.540370.2f,34.335576.2f,26.829533.2f
75.327483.2f,83.922751.2f,40.353507.2f,33.416994.2f,81.263251.2f,12.437921.2f,31.174459.2f,70.588878.2f,11.044647.2f,57.404955.2f,68.606827.2f,69.724687.2f,24.313769.2f,32.636494.2f,23.732614.2f,46.891463.2f,39.778226.2f,25.179557.2f,65.834342.2f,56.416536.2f,11.624289.2f,76.737218.2f,44.437523.2f,31.949996.2f,23.112249.2f,90.404145.2f,98.623761.2f,80.612328.2f,44.913420.2f,25.227682.2f
62.404248.2f,52.871630.2f,81.321604.2f,28.709560.2f,67.779160.2f,35.601500.2f,33.437588.2f,60.583525.2f,34.025840.2f,68.289541.2f,39.822612.2f,79.425586.2f,32.046554.2f,63.399230.2f,59.789578.2f,82.733661.2f,68.315473.2f,32.508481.2f,27.709921.2f,95.651406.2f,48.982345.2f,88.197418.2f,66.769279.2f,65.589663.2f,29.633932.2f,63.702876.2f,96.547434.2f,43.164905.2f,29.231831.2f,52.964976.2f
74.418680.2f,69.477675.2f,72.741134.2f,33.256964.2f,80.178063.2f,28.550055.2f,16.072716.2f,71.569801.2f,21.779159.2f,72.325931.2f,55.535714.2f,84.443768.2f,31.413954.2f,59.299740.2f,53.189297.2f,77.092560.2f,65.436604.2f,32.318547.2f,45.057677.2f,88.328553.2f,40.855684.2f,92.889760.2f,66.311862.2f,60.386421.2f,12.920673.2f,79.585823.2f,106.184929.2f,60.594257.2f,39.220169.2f,49.163087.2f
67.987616.2f,90.875330.2f,19.551243.2f,47.632627.2f,72.620924.2f,40.499503.2f,71.522665.2f,62.260286.2f,49.475381.2f,34.514181.2f,77.554656.2f,42.891206.2f,41.602640.2f,10.141225.2f,16.969219.2f,10.104935.2f,7.879157.2f,41.279542.2f,83.782788.2f,25.033918.2f,29.477971.2f,46.391934.2f,16.733269.2f,8.839925.2f,62.671453.2f,91.802037.2f,75.807573.2f,94.705432.2f,55.944781.2f,20.578299.2f
64.349055.2f,55.619661.2f,79.881973.2f,28.978212.2f,69.804817.2f,34.097366.2f,30.567369.2f,62.338595.2f,31.803301.2f,68.855630.2f,42.394412.2f,80.198127.2f,31.472020.2f,62.597219.2f,58.575952.2f,81.761294.2f,67.732957.2f,32.017942.2f,30.567706.2f,94.442737.2f,47.467948.2f,88.938324.2f,66.574442.2f,64.623546.2f,26.872740.2f,66.335229.2f,98.144595.2f,46.033710.2f,30.580713.2f,52.145202.2f
73.058474.2f,98.601787.2f,23.176121.2f,58.461422.2f,77.055292.2f,52.586101.2f,83.501918.2f,67.399212.2f,61.538615.2f,37.514169.2f,86.118206.2f,42.688518.2f,53.116823.2f,21.950381.2f,28.859468.2f,8.475618.2f,17.114436.2f,52.710029.2f,93.788667.2f,19.559815.2f,41.479632.2f,43.865844.2f,22.651920.2f,20.910193.2f,74.725525.2f,98.201168.2f,75.048300.2f,103.796007.2f,65.839010.2f,32.367135.2f
73.669381.2f,90.581859.2f,19.125298.2f,41.337791.2f,79.098505.2f,26.693958.2f,54.024929.2f,68.162388.2f,32.980909.2f,46.052610.2f,75.887196.2f,56.941079.2f,32.831315.2f,14.628946.2f,5.400664.2f,24.087851.2f,21.202166.2f,33.009063.2f,78.092032.2f,34.156899.2f,13.427889.2f,62.216874.2f,29.008906.2f,11.589605.2f,45.818112.2f,94.141238.2f,88.922949.2f,91.142779.2f,52.052425.2f,15.713183.2f
40.599141.2f,27.237111.2f,88.758193.2f,29.278004.2f,45.142915.2f,47.753126.2f,58.254641.2f,40.489810.2f,51.892527.2f,58.362439.2f,14.167633.2f,66.917524.2f,37.993674.2f,66.194938.2f,66.548503.2f,85.772152.2f,68.740590.2f,37.677883.2f,8.186859.2f,100.317999.2f,59.394624.2f,75.549166.2f,63.841691.2f,69.666528.2f,52.507460.2f,37.837504.2f,76.495070.2f,21.051228.2f,19.811857.2f,56.986058.2f
17.282989.2f,49.407571.2f,76.938999.2f,47.596306.2f,18.511781.2f,63.584897.2f,92.890363.2f,13.958974.2f,74.438597.2f,23.139086.2f,44.263989.2f,20.538403.2f,52.886118.2f,53.818187.2f,61.842491.2f,65.740068.2f,50.148927.2f,51.808509.2f,60.184510.2f,79.795161.2f,65.283220.2f,26.616593.2f,40.899400.2f,58.103257.2f,83.762491.2f,43.446311.2f,25.703530.2f,61.471741.2f,42.378688.2f,52.612730.2f
84.277922.2f,91.277808.2f,43.807165.2f,41.560476.2f,90.237572.2f,20.844249.2f,27.377360.2f,79.643437.2f,14.245303.2f,66.613667.2f,75.989835.2f,78.877643.2f,32.819549.2f,40.501189.2f,30.899750.2f,52.572221.2f,47.703495.2f,33.761740.2f,71.636171.2f,60.268431.2f,20.070548.2f,85.741029.2f,53.081011.2f,39.162355.2f,21.603181.2f,98.391878.2f,107.953021.2f,86.819928.2f,52.825086.2f,34.060395.2f
56.166610.2f,40.455123.2f,91.618444.2f,33.919149.2f,60.860461.2f,46.929546.2f,47.874022.2f,55.637945.2f,47.485346.2f,69.840531.2f,29.583965.2f,79.646143.2f,40.329769.2f,71.379769.2f,69.487841.2f,91.123382.2f,75.266045.2f,40.441471.2f,14.217258.2f,104.898610.2f,59.995821.2f,88.426261.2f,72.030809.2f,74.202484.2f,44.228579.2f,52.257379.2f,91.848588.2f,29.041754.2f,29.014403.2f,61.268012.2f
74.821768.2f,66.628472.2f,79.875259.2f,36.303892.2f,80.393813.2f,35.047879.2f,20.916922.2f,72.490298.2f,29.122544.2f,76.169088.2f,53.512510.2f,87.998459.2f,36.183515.2f,65.490661.2f,59.896328.2f,83.719903.2f,71.363089.2f,36.976143.2f,41.190691.2f,95.301694.2f,47.763007.2f,96.602943.2f,71.574631.2f,66.841834.2f,20.021235.2f,77.446605.2f,107.889148.2f,56.424674.2f,40.248937.2f,55.191273.2f
30.032089.2f,60.946323.2f,87.360183.2f,64.898527.2f,27.730711.2f,80.016582.2f,110.076378.2f,29.233622.2f,91.094334.2f,34.411037.2f,58.978217.2f,25.208852.2f,69.762683.2f,66.227550.2f,75.236436.2f,74.548593.2f,61.276589.2f,68.684958.2f,75.736955.2f,87.253672.2f,80.365716.2f,25.522482.2f,52.156395.2f,70.238647.2f,100.858920.2f,52.101331.2f,8.715060.2f,74.816051.2f,59.733676.2f,66.967375.2f
75.865311.2f,89.484857.2f,26.610739.2f,38.826493.2f,81.559491.2f,20.628820.2f,44.787941.2f,70.605900.2f,24.532214.2f,51.805209.2f,74.391204.2f,63.422966.2f,29.599023.2f,22.331112.2f,12.274521.2f,33.553926.2f,29.425879.2f,30.072871.2f,74.491697.2f,42.602994.2f,8.128267.2f,69.415048.2f,36.084439.2f,20.317113.2f,36.925522.2f,94.298384.2f,94.463825.2f,88.394640.2f,50.216001.2f,18.910854.2f
56.972955.2f,44.207719.2f,86.814817.2f,30.182639.2f,61.991263.2f,41.779649.2f,42.749260.2f,55.888329.2f,41.990705.2f,67.675063.2f,32.065396.2f,78.003081.2f,35.838810.2f,67.158993.2f,64.794564.2f,86.836789.2f,71.358980.2f,36.042714.2f,18.528192.2f,100.392766.2f,54.957541.2f,86.811313.2f,68.631504.2f,69.813058.2f,38.788044.2f,55.515499.2f,92.150910.2f,33.878747.2f,26.978374.2f,56.917582.2f
33.834258.2f,4.217851.2f,110.766077.2f,55.053052.2f,34.136775.2f,75.743048.2f,89.583058.2f,38.011457.2f,81.798229.2f,67.045755.2f,19.513007.2f,70.509383.2f,64.420967.2f,86.396964.2f,89.685378.2f,104.354691.2f,86.645229.2f,63.771909.2f,29.955457.2f,119.380553.2f,85.471742.2f,77.601552.2f,79.285803.2f,90.516772.2f,83.673320.2f,11.042627.2f,65.456256.2f,18.036688.2f,43.479546.2f,79.243881.2f
42.038338.2f,74.136739.2f,69.173910.2f,61.751303.2f,42.627114.2f,71.822745.2f,104.302254.2f,38.360766.2f,83.242377.2f,22.662236.2f,67.949713.2f,10.204562.2f,63.772539.2f,51.074219.2f,60.945824.2f,55.389585.2f,44.901922.2f,62.760071.2f,82.748013.2f,66.956645.2f,68.744989.2f,4.076331.2f,36.739385.2f,54.505053.2f,94.733683.2f,67.927359.2f,27.611554.2f,85.696940.2f,60.497296.2f,54.711341.2f
36.375901.2f,52.059171.2f,54.940558.2f,13.747621.2f,42.237119.2f,27.910360.2f,57.495319.2f,31.448320.2f,38.561774.2f,26.286260.2f,38.081758.2f,37.993223.2f,17.016929.2f,30.804474.2f,34.028295.2f,49.739172.2f,32.306676.2f,15.938597.2f,44.857800.2f,64.599662.2f,32.332719.2f,46.602594.2f,27.229307.2f,34.783732.2f,48.165354.2f,55.068125.2f,61.353215.2f,55.076213.2f,16.995824.2f,23.507421.2f
27.954722.2f,59.629610.2f,68.772127.2f,49.014931.2f,29.655774.2f,61.937807.2f,93.202806.2f,23.698259.2f,73.223248.2f,15.174598.2f,52.882305.2f,9.391043.2f,52.478489.2f,47.018128.2f,55.959139.2f,56.630830.2f,42.326460.2f,51.416974.2f,67.697476.2f,70.156459.2f,61.346298.2f,16.071274.2f,33.108381.2f,51.085723.2f,83.773911.2f,54.405129.2f,27.840196.2f,70.720778.2f,46.341867.2f,47.788995.2f
