78.872379.2f,16.460466.2f,73.054021.2f,66.006817.2f,43.400440.2f,91.958470.2f,26.609873.2f,90.258409.2f,81.873005.2f,89.111930.2f,97.107234.2f,55.214394.2f,87.147786.2f,26.150282.2f,96.170225.2f,15.212575.2f,47.389343.2f,83.156124.2f,95.500590.2f,36.678173.2f
24.918357.2f,66.325667.2f,41.182299.2f,36.947617.2f,42.209057.2f,34.573317.2f,53.504670.2f,34.231963.2f,25.872370.2f,41.974205.2f,27.876755.2f,39.974897.2f,73.242790.2f,57.796370.2f,20.282474.2f,77.575462.2f,33.204316.2f,58.051076.2f,72.225101.2f,66.397436.2f
14.201283.2f,53.236318.2f,25.322611.2f,43.496237.2f,26.783117.2f,28.233224.2f,43.111328.2f,49.287302.2f,39.629928.2f,31.577190.2f,29.181702.2f,22.278114.2f,82.003966.2f,43.885838.2f,38.096739.2f,69.008956.2f,26.427468.2f,43.067204.2f,83.034238.2f,63.018999.2f
85.229619.2f,29.017296.2f,82.767402.2f,59.354718.2f,51.540993.2f,99.116603.2f,30.269016.2f,84.502638.2f,77.423973.2f,97.929211.2f,102.146089.2f,64.506531.2f,73.719146.2f,36.852974.2f,94.569393.2f,4.141187.2f,48.149052.2f,95.137612.2f,82.900044.2f,23.830609.2f
39.573111.2f,23.522096.2f,33.664036.2f,52.029517.2f,4.736650.2f,52.194469.2f,20.722504.2f,69.470592.2f,59.422556.2f,49.367865.2f,58.357927.2f,15.483035.2f,87.004264.2f,13.739466.2f,66.309902.2f,45.081869.2f,24.026593.2f,46.448647.2f,91.696385.2f,49.314925.2f
74.853801.2f,68.591861.2f,85.310907.2f,17.909641.2f,64.119348.2f,87.412345.2f,53.539917.2f,32.344824.2f,32.033395.2f,92.724713.2f,81.950314.2f,72.961474.2f,20.946527.2f,66.635796.2f,53.334769.2f,60.040117.2f,43.424158.2f,103.034721.2f,25.191705.2f,37.535219.2f
44.582982.2f,22.550011.2f,35.015201.2f,61.081033.2f,13.487488.2f,55.894511.2f,25.880914.2f,78.693711.2f,68.629701.2f,51.444177.2f,63.651187.2f,18.707634.2f,95.355647.2f,14.188685.2f,74.828888.2f,46.913731.2f,33.145149.2f,44.554003.2f,100.407258.2f,54.953607.2f
10.890270.2f,55.053416.2f,8.612282.2f,59.639206.2f,28.209315.2f,20.813044.2f,49.365686.2f,65.792629.2f,56.297337.2f,18.578129.2f,29.321793.2f,16.552087.2f,98.202138.2f,45.276881.2f,52.097225.2f,75.367820.2f,38.267981.2f,26.286146.2f,99.634406.2f,73.997309.2f
65.844366.2f,97.475915.2f,82.830736.2f,42.738028.2f,79.204149.2f,71.957822.2f,82.059075.2f,17.564208.2f,25.500700.2f,81.181447.2f,60.564333.2f,80.405019.2f,57.135415.2f,91.097925.2f,23.363575.2f,99.485495.2f,62.375955.2f,99.235541.2f,50.276613.2f,80.371753.2f
29.308813.2f,33.570200.2f,26.271656.2f,48.214777.2f,6.258816.2f,42.440125.2f,27.173012.2f,62.573874.2f,52.420530.2f,40.744331.2f,47.903248.2f,9.047013.2f,85.286505.2f,23.854825.2f,56.988200.2f,53.073746.2f,21.187212.2f,41.638331.2f,88.826386.2f,53.389680.2f
32.298894.2f,41.443287.2f,38.939232.2f,29.731265.2f,21.203387.2f,46.449328.2f,28.145595.2f,44.120044.2f,34.027625.2f,48.912776.2f,46.538069.2f,26.597694.2f,67.733484.2f,33.610807.2f,42.488360.2f,52.712113.2f,8.493137.2f,56.437303.2f,70.476248.2f,44.830500.2f
41.337850.2f,54.110880.2f,52.540310.2f,15.615549.2f,37.685567.2f,54.151255.2f,38.880102.2f,27.936628.2f,18.132277.2f,59.201708.2f,50.049951.2f,42.776885.2f,54.047137.2f,47.792256.2f,32.261740.2f,59.138429.2f,19.019798.2f,70.391872.2f,55.374294.2f,44.714854.2f
44.972391.2f,17.919553.2f,39.445141.2f,51.519867.2f,9.437431.2f,57.823569.2f,15.870869.2f,70.623012.2f,60.740862.2f,55.152766.2f,63.588447.2f,21.275811.2f,84.993890.2f,8.165126.2f,69.306914.2f,39.396603.2f,24.049569.2f,51.862044.2f,90.275113.2f,44.894570.2f
22.940391.2f,62.306510.2f,38.312025.2f,36.156204.2f,38.059914.2f,33.939121.2f,49.706622.2f,36.306962.2f,27.304104.2f,40.531332.2f,28.827832.2f,36.055504.2f,73.376404.2f,53.708341.2f,24.213933.2f,74.090304.2f,29.648524.2f,55.532216.2f,72.960238.2f,63.701306.2f
59.800337.2f,107.738915.2f,77.599049.2f,62.205005.2f,84.483421.2f,60.380888.2f,93.763024.2f,40.033013.2f,42.699314.2f,70.632822.2f,47.192783.2f,81.322428.2f,83.844215.2f,99.672012.2f,24.133047.2f,115.373146.2f,72.942681.2f,91.146587.2f,77.436786.2f,99.392985.2f
