37.970902.2f,92.263361.2f,45.072916.2f,61.915833.2f,39.507405.2f,57.218174.2f,36.983273.2f,56.335985.2f,61.789744.2f,40.984759.2f,54.644980.2f,82.415409.2f,76.084720.2f,40.793538.2f,67.578289.2f,30.127585.2f,17.204512.2f,20.621533.2f,97.632826.2f,3.502679.2f,38.652395.2f,67.698057.2f,94.201318.2f,26.896938.2f,81.094104.2f,5.223199.2f,34.962201.2f,53.501390.2f,71.962284.2f,45.405811.2f,76.978981.2f,31.721835.2f,42.143201.2f,31.151343.2f,31.142028.2f,29.002090.2f,55.652214.2f,74.188501.2f,26.747306.2f,83.498970.2f
24.691346.2f,68.832706.2f,31.511860.2f,41.493575.2f,41.631710.2f,53.527709.2f,30.400618.2f,33.343446.2f,40.893540.2f,28.894413.2f,32.418265.2f,61.246681.2f,55.471879.2f,16.850521.2f,43.305419.2f,19.242300.2f,23.878860.2f,13.086541.2f,72.866016.2f,24.443908.2f,21.263752.2f,42.442215.2f,68.774125.2f,32.569897.2f,55.554800.2f,24.417771.2f,12.772733.2f,48.944331.2f,46.548052.2f,20.505545.2f,57.341894.2f,25.793586.2f,17.569102.2f,16.021774.2f,25.419734.2f,3.224578.2f,45.204044.2f,56.163877.2f,36.553252.2f,58.640170.2f
60.361341.2f,72.670080.2f,20.222990.2f,76.347555.2f,72.070009.2f,87.327190.2f,64.332744.2f,42.005311.2f,41.525345.2f,17.020962.2f,66.593654.2f,94.860178.2f,89.692327.2f,51.121776.2f,74.043043.2f,17.924780.2f,19.050409.2f,44.240099.2f,81.712870.2f,32.639809.2f,57.368754.2f,70.735499.2f,81.617175.2f,9.977733.2f,70.523035.2f,30.880868.2f,48.590492.2f,82.958792.2f,73.802218.2f,40.333844.2f,92.092019.2f,10.912907.2f,50.956203.2f,51.560635.2f,11.105485.2f,36.235610.2f,23.049399.2f,46.881381.2f,13.815733.2f,69.334538.2f
68.558623.2f,78.374500.2f,27.308186.2f,85.107552.2f,78.934645.2f,94.824412.2f,72.047597.2f,49.646264.2f,48.067030.2f,24.772189.2f,75.376918.2f,103.664923.2f,98.488286.2f,59.871195.2f,82.802838.2f,26.721543.2f,25.220541.2f,51.922345.2f,88.067364.2f,37.995163.2f,65.806648.2f,79.398238.2f,88.585968.2f,14.534935.2f,77.976374.2f,36.207638.2f,57.190160.2f,90.541596.2f,82.389416.2f,48.944365.2f,100.868373.2f,19.716576.2f,59.736730.2f,59.773958.2f,19.897844.2f,44.883346.2f,26.062964.2f,50.979628.2f,15.310750.2f,76.238992.2f
67.729053.2f,64.366134.2f,16.459830.2f,80.333375.2f,82.057477.2f,96.131462.2f,72.918027.2f,38.391735.2f,35.080450.2f,15.959508.2f,70.334712.2f,97.412223.2f,92.825837.2f,55.714574.2f,75.460059.2f,23.831190.2f,30.886699.2f,53.270867.2f,74.492937.2f,44.591427.2f,63.889265.2f,71.149591.2f,75.659792.2f,22.712766.2f,65.854087.2f,42.882069.2f,54.490147.2f,91.624777.2f,73.598940.2f,41.080874.2f,95.652757.2f,18.010109.2f,55.084173.2f,59.050830.2f,18.526209.2f,42.272156.2f,11.565005.2f,36.506438.2f,26.314621.2f,63.315489.2f
25.072197.2f,75.756701.2f,67.279945.2f,3.079193.2f,42.900301.2f,37.057046.2f,31.013059.2f,53.687765.2f,63.252936.2f,66.551026.2f,12.387345.2f,20.516369.2f,13.997057.2f,26.952133.2f,19.135681.2f,60.213543.2f,66.337693.2f,41.663625.2f,72.493956.2f,62.546109.2f,23.630091.2f,25.514592.2f,64.434653.2f,75.354118.2f,53.744019.2f,63.347551.2f,30.034851.2f,33.883981.2f,28.640528.2f,43.046026.2f,14.814799.2f,67.224903.2f,27.350507.2f,31.127981.2f,66.974022.2f,41.983345.2f,80.610246.2f,79.923332.2f,79.266761.2f,61.134092.2f
16.983620.2f,68.197946.2f,38.523498.2f,31.683812.2f,37.813347.2f,46.839690.2f,24.623419.2f,34.615353.2f,43.449079.2f,36.598502.2f,22.821579.2f,51.593920.2f,45.725139.2f,7.868707.2f,34.725484.2f,28.210253.2f,33.563970.2f,14.338046.2f,70.568262.2f,32.154166.2f,12.313144.2f,34.856097.2f,65.414722.2f,42.411555.2f,52.169904.2f,32.500044.2f,2.964554.2f,42.200963.2f,39.186907.2f,20.682529.2f,47.521386.2f,35.051327.2f,9.281844.2f,9.762685.2f,34.728257.2f,9.460320.2f,52.414017.2f,59.828005.2f,46.362755.2f,56.469861.2f
68.543492.2f,41.752809.2f,72.339835.2f,48.202406.2f,91.211339.2f,87.836729.2f,77.304759.2f,49.922260.2f,54.322432.2f,74.597621.2f,47.355515.2f,41.869052.2f,44.464610.2f,55.664081.2f,32.918900.2f,76.130624.2f,90.048616.2f,77.322152.2f,31.769975.2f,93.846778.2f,63.553658.2f,29.228764.2f,22.924892.2f,94.357995.2f,23.857574.2f,93.727965.2f,61.856891.2f,84.545973.2f,24.784663.2f,52.693104.2f,48.330008.2f,81.784840.2f,53.918853.2f,69.052288.2f,81.912268.2f,66.547722.2f,80.120295.2f,64.029187.2f,99.703283.2f,30.125653.2f
64.626711.2f,21.032720.2f,50.974644.2f,52.461991.2f,88.379418.2f,90.133200.2f,73.950755.2f,29.047644.2f,31.042111.2f,53.913556.2f,46.863680.2f,55.565422.2f,55.361807.2f,47.833248.2f,36.785981.2f,57.967397.2f,73.366810.2f,67.613920.2f,17.590592.2f,80.060851.2f,58.750333.2f,30.060145.2f,11.991810.2f,75.573805.2f,1.779913.2f,79.532083.2f,53.476265.2f,86.062895.2f,27.670301.2f,36.845774.2f,59.501386.2f,62.517657.2f,45.748404.2f,61.969481.2f,62.762444.2f,53.588321.2f,56.863420.2f,39.479600.2f,81.057691.2f,6.482783.2f
57.042964.2f,41.041844.2f,11.825029.2f,61.872676.2f,77.082626.2f,86.951798.2f,64.710652.2f,12.997909.2f,9.525829.2f,15.628354.2f,52.097948.2f,76.102631.2f,72.476914.2f,40.628347.2f,53.393875.2f,24.233224.2f,39.977983.2f,48.703163.2f,49.712138.2f,50.973942.2f,51.717795.2f,48.027833.2f,49.915403.2f,38.531926.2f,39.705916.2f,49.785115.2f,42.291046.2f,82.316085.2f,49.716371.2f,21.680967.2f,75.852247.2f,25.801384.2f,39.185345.2f,49.713559.2f,26.228470.2f,33.147720.2f,18.368619.2f,20.638462.2f,43.902118.2f,37.566923.2f
18.264374.2f,63.774280.2f,40.484782.2f,26.058448.2f,41.335518.2f,47.627915.2f,27.223873.2f,32.255363.2f,41.662856.2f,39.260753.2f,16.517021.2f,45.302693.2f,39.706024.2f,0.815677.2f,27.524078.2f,32.449106.2f,39.936723.2f,21.259672.2f,65.164923.2f,39.374624.2f,12.357147.2f,27.605522.2f,59.500093.2f,48.132515.2f,46.361857.2f,39.668164.2f,5.845800.2f,43.046640.2f,31.958425.2f,18.736488.2f,41.864423.2f,39.463614.2f,2.196108.2f,14.089191.2f,39.219139.2f,14.573842.2f,54.220473.2f,58.490722.2f,52.412080.2f,51.271927.2f
49.418339.2f,66.068198.2f,76.612044.2f,24.320002.2f,68.642580.2f,61.185793.2f,56.441697.2f,57.161680.2f,65.247916.2f,77.283380.2f,29.397613.2f,11.595535.2f,15.039998.2f,43.920521.2f,17.876309.2f,74.292400.2f,84.338282.2f,63.647805.2f,59.010478.2f,83.610855.2f,46.297849.2f,21.978918.2f,49.996402.2f,91.656773.2f,43.610865.2f,84.065968.2f,49.228511.2f,58.646927.2f,20.556959.2f,52.038651.2f,18.484724.2f,81.105271.2f,43.110154.2f,53.462517.2f,81.017089.2f,58.765223.2f,88.083392.2f,79.769983.2f,96.345722.2f,51.664092.2f
37.857988.2f,48.646346.2f,22.554339.2f,42.831263.2f,59.281212.2f,67.670508.2f,46.076221.2f,13.347685.2f,21.932019.2f,22.837281.2f,32.876228.2f,58.833006.2f,54.489998.2f,20.898529.2f,36.820939.2f,21.564578.2f,35.779501.2f,32.799071.2f,53.200613.2f,42.128764.2f,32.288423.2f,32.869670.2f,49.927138.2f,39.814685.2f,37.029568.2f,41.538454.2f,23.184597.2f,63.052973.2f,35.800965.2f,2.425524.2f,57.547622.2f,27.650143.2f,19.414497.2f,31.278850.2f,27.693374.2f,17.035943.2f,35.419507.2f,38.452816.2f,45.109028.2f,39.047072.2f
68.041978.2f,31.344119.2f,22.977072.2f,69.481922.2f,89.013246.2f,97.826721.2f,76.166980.2f,18.671829.2f,9.043226.2f,27.176263.2f,60.208088.2f,81.277541.2f,78.506998.2f,50.800506.2f,58.641176.2f,36.828712.2f,52.285242.2f,61.083913.2f,41.800177.2f,63.672498.2f,62.435722.2f,52.445474.2f,44.098626.2f,49.672689.2f,36.679038.2f,62.444076.2f,53.353427.2f,93.216497.2f,53.101124.2f,31.546145.2f,82.195318.2f,37.567003.2f,49.110203.2f,61.252033.2f,38.050705.2f,45.298590.2f,22.158393.2f,8.282728.2f,54.831632.2f,32.117891.2f
18.258448.2f,99.447752.2f,72.292472.2f,34.930181.2f,10.553117.2f,12.913036.2f,10.433466.2f,68.638139.2f,77.854583.2f,69.719278.2f,35.640173.2f,51.512609.2f,45.184370.2f,36.151726.2f,49.542869.2f,59.548692.2f,57.117453.2f,30.193379.2f,99.219356.2f,47.138927.2f,24.155031.2f,54.229025.2f,92.322093.2f,67.857849.2f,79.939070.2f,48.649374.2f,32.827546.2f,8.609933.2f,58.341718.2f,54.834826.2f,43.829286.2f,65.378552.2f,38.130824.2f,25.298632.2f,64.906158.2f,42.530554.2f,86.035527.2f,94.456306.2f,69.753673.2f,86.026023.2f
20.416091.2f,61.844333.2f,45.685934.2f,19.434958.2f,44.166758.2f,47.374745.2f,29.733341.2f,33.741097.2f,43.407853.2f,45.001397.2f,9.454190.2f,37.830468.2f,32.476844.2f,7.093339.2f,19.828695.2f,39.295267.2f,47.656662.2f,28.193395.2f,61.796726.2f,47.059686.2f,14.651264.2f,20.607730.2f,55.365380.2f,55.595733.2f,42.593849.2f,47.401484.2f,12.836340.2f,42.986819.2f,25.055218.2f,21.758455.2f,34.938490.2f,46.314449.2f,6.418449.2f,19.424692.2f,46.116406.2f,22.156408.2f,59.071580.2f,60.342463.2f,60.002336.2f,48.405277.2f
71.979510.2f,68.021241.2f,92.249785.2f,46.965341.2f,91.134831.2f,82.516671.2f,79.087865.2f,70.713831.2f,77.015652.2f,93.697107.2f,51.443362.2f,30.400439.2f,36.131243.2f,64.898476.2f,38.028003.2f,92.625234.2f,104.282235.2f,85.526086.2f,57.796832.2f,104.906669.2f,68.601684.2f,39.254261.2f,49.124562.2f,110.605935.2f,48.777332.2f,105.214678.2f,70.606519.2f,80.378777.2f,35.786536.2f,69.216088.2f,38.467515.2f,99.086115.2f,63.774373.2f,75.583508.2f,99.086507.2f,78.939291.2f,102.012688.2f,88.792432.2f,115.598653.2f,55.861036.2f
74.724403.2f,37.014550.2f,24.141516.2f,77.934287.2f,94.684177.2f,104.628869.2f,82.421032.2f,27.044990.2f,17.783081.2f,28.274942.2f,68.462589.2f,90.300025.2f,87.380736.2f,58.044944.2f,67.608010.2f,39.183572.2f,53.459974.2f,66.052373.2f,48.467654.2f,65.886865.2f,69.336604.2f,61.507951.2f,51.825016.2f,49.012421.2f,45.421739.2f,64.489468.2f,59.968563.2f,99.995487.2f,62.259103.2f,38.836128.2f,91.010706.2f,38.242228.2f,56.494101.2f,67.422939.2f,38.788613.2f,50.733037.2f,17.733771.2f,7.425911.2f,53.759540.2f,40.258226.2f
35.439800.2f,46.248065.2f,37.184868.2f,31.219683.2f,59.024256.2f,63.166716.2f,44.697125.2f,19.758925.2f,29.225186.2f,37.910452.2f,22.169427.2f,44.669060.2f,40.986674.2f,17.993714.2f,22.112205.2f,36.244609.2f,49.006849.2f,37.955819.2f,47.183110.2f,52.682861.2f,29.444766.2f,17.682405.2f,41.685144.2f,54.361206.2f,28.469508.2f,52.492173.2f,23.528543.2f,58.773665.2f,20.651343.2f,12.838500.2f,44.429119.2f,42.659192.2f,15.893286.2f,32.054260.2f,42.659323.2f,25.371636.2f,49.078332.2f,45.873134.2f,59.493402.2f,33.329188.2f
33.708699.2f,114.350445.2f,87.393882.2f,46.440176.2f,16.669328.2f,7.333625.2f,25.673036.2f,84.090490.2f,93.332321.2f,84.662575.2f,49.286329.2f,59.466199.2f,53.771170.2f,51.520732.2f,62.165386.2f,74.197190.2f,70.129152.2f,44.424772.2f,113.532527.2f,58.766003.2f,39.540758.2f,67.538191.2f,106.285388.2f,80.915024.2f,94.255136.2f,60.430009.2f,48.311022.2f,10.121690.2f,71.390711.2f,70.309341.2f,51.406858.2f,79.700681.2f,53.465467.2f,40.663995.2f,79.202145.2f,57.756763.2f,101.039849.2f,109.939430.2f,82.195299.2f,100.653597.2f
42.673890.2f,38.995880.2f,36.069223.2f,37.125013.2f,66.208658.2f,70.352579.2f,51.912395.2f,15.540155.2f,24.182303.2f,37.588384.2f,28.691306.2f,48.380840.2f,45.456470.2f,25.081827.2f,25.649448.2f,38.100279.2f,52.226352.2f,44.201198.2f,40.310785.2f,57.392682.2f,36.672970.2f,19.787514.2f,35.347540.2f,56.340448.2f,22.077720.2f,57.021797.2f,30.363632.2f,65.981598.2f,21.388150.2f,14.746190.2f,49.160338.2f,43.910277.2f,22.980920.2f,38.990678.2f,44.005827.2f,30.425256.2f,46.593797.2f,40.201273.2f,61.669392.2f,26.294037.2f
59.062220.2f,27.156809.2f,50.495364.2f,46.197887.2f,82.807598.2f,84.067835.2f,68.375133.2f,28.082289.2f,32.003693.2f,53.047507.2f,40.789984.2f,49.605945.2f,49.200104.2f,42.693750.2f,30.503896.2f,55.908218.2f,70.831198.2f,63.072104.2f,23.553921.2f,76.628358.2f,53.256833.2f,23.779872.2f,16.746202.2f,73.881539.2f,4.506850.2f,76.216679.2f,48.518263.2f,80.043426.2f,21.429871.2f,33.602234.2f,53.333256.2f,60.977759.2f,40.638196.2f,56.865956.2f,61.169624.2f,49.700001.2f,57.806403.2f,42.731145.2f,79.328320.2f,12.391342.2f
46.869586.2f,73.110613.2f,21.880445.2f,64.465754.2f,58.351851.2f,73.493052.2f,50.528934.2f,38.706855.2f,41.450294.2f,17.643316.2f,55.031914.2f,83.744989.2f,78.225042.2f,39.326956.2f,64.115586.2f,9.398731.2f,7.713837.2f,30.418519.2f,80.486906.2f,20.820932.2f,44.262960.2f,61.748176.2f,78.856599.2f,9.720195.2f,66.630380.2f,19.228780.2f,35.980730.2f,69.133053.2f,65.288303.2f,32.613277.2f,80.316565.2f,7.555443.2f,39.513320.2f,38.091224.2f,6.989977.2f,23.984639.2f,31.365605.2f,51.369300.2f,14.626914.2f,67.030366.2f
43.933126.2f,37.879848.2f,32.976186.2f,39.951222.2f,67.239761.2f,72.176063.2f,53.069620.2f,12.201112.2f,20.954217.2f,34.654396.2f,31.215192.2f,51.670919.2f,48.653505.2f,26.082424.2f,28.922070.2f,35.793893.2f,50.349345.2f,44.104452.2f,40.218301.2f,56.204412.2f,37.927930.2f,23.123355.2f,35.942139.2f,53.976322.2f,22.791878.2f,55.738221.2f,30.954993.2f,67.745343.2f,24.694645.2f,13.053970.2f,52.317332.2f,41.366092.2f,24.008969.2f,39.641737.2f,41.490769.2f,29.654693.2f,43.293090.2f,37.174214.2f,59.355203.2f,26.025260.2f
85.799628.2f,5.174448.2f,53.914598.2f,77.555782.2f,109.098472.2f,113.446286.2f,94.953498.2f,38.762737.2f,33.410293.2f,57.937185.2f,70.779485.2f,81.739655.2f,81.462740.2f,67.964336.2f,62.444427.2f,66.077960.2f,82.083245.2f,84.498851.2f,16.215774.2f,91.973747.2f,79.792042.2f,55.578639.2f,23.929918.2f,80.797967.2f,27.868293.2f,91.001005.2f,72.637689.2f,109.134202.2f,53.639640.2f,51.785812.2f,85.593200.2f,68.185258.2f,65.892854.2f,81.314348.2f,68.612895.2f,68.834114.2f,53.157535.2f,28.717401.2f,86.086908.2f,19.878394.2f
34.643096.2f,51.914162.2f,50.647709.2f,20.886677.2f,58.017574.2f,58.060241.2f,43.733796.2f,32.490601.2f,41.480778.2f,51.213541.2f,14.812751.2f,31.325476.2f,28.129522.2f,21.573029.2f,8.626488.2f,48.512184.2f,59.716871.2f,43.217011.2f,49.575099.2f,61.092060.2f,29.338981.2f,5.562213.2f,42.190826.2f,66.232600.2f,30.405509.2f,61.230152.2f,27.721318.2f,54.087950.2f,9.896588.2f,25.960805.2f,31.834980.2f,55.218418.2f,20.029554.2f,34.658875.2f,55.158424.2f,34.482511.2f,62.546552.2f,57.476421.2f,71.128820.2f,37.431436.2f
72.992319.2f,43.950037.2f,19.433303.2f,78.597432.2f,91.811657.2f,102.841445.2f,80.181941.2f,28.541559.2f,20.534465.2f,23.243520.2f,68.848754.2f,92.302581.2f,88.929666.2f,57.141361.2f,69.538755.2f,34.513592.2f,47.819603.2f,62.794125.2f,55.113088.2f,60.697765.2f,67.896505.2f,63.815759.2f,57.907412.2f,42.565969.2f,50.474902.2f,59.214607.2f,58.328465.2f,98.203759.2f,65.037549.2f,38.404894.2f,92.389258.2f,32.595294.2f,55.783416.2f,65.235614.2f,33.162510.2f,48.106627.2f,10.572601.2f,14.682868.2f,47.118962.2f,46.004967.2f
40.328374.2f,70.328673.2f,73.549221.2f,14.889011.2f,58.743804.2f,51.228823.2f,46.866906.2f,55.998949.2f,64.847042.2f,73.689981.2f,21.815800.2f,7.845313.2f,6.225058.2f,37.301518.2f,15.022176.2f,69.377370.2f,78.005200.2f,55.595837.2f,64.698779.2f,76.053508.2f,37.796276.2f,21.368386.2f,55.935005.2f,86.042556.2f,47.594706.2f,76.651296.2f,41.996061.2f,48.627238.2f,22.021974.2f,48.599450.2f,10.338749.2f,76.343703.2f,36.876350.2f,45.178217.2f,76.191835.2f,52.598838.2f,85.875059.2f,80.439378.2f,90.454829.2f,55.581052.2f
67.591768.2f,80.664339.2f,29.004869.2f,84.892755.2f,77.158490.2f,93.339220.2f,70.725024.2f,51.139285.2f,50.046209.2f,26.144948.2f,75.260691.2f,103.724756.2f,98.427940.2f,59.654864.2f,83.174486.2f,26.813177.2f,23.483199.2f,50.635496.2f,90.156932.2f,35.827288.2f,65.078279.2f,79.995764.2f,90.436905.2f,12.693553.2f,79.591934.2f,34.045580.2f,56.686072.2f,89.110558.2f,83.107172.2f,49.639623.2f,100.702429.2f,19.940570.2f,59.628141.2f,58.840914.2f,20.035050.2f,44.490954.2f,28.784133.2f,53.611316.2f,12.657793.2f,78.110129.2f
35.046005.2f,46.958753.2f,39.905922.2f,29.036899.2f,58.757170.2f,62.104434.2f,44.357708.2f,22.177166.2f,31.523414.2f,40.610029.2f,20.319141.2f,42.003074.2f,38.415885.2f,18.156221.2f,19.405678.2f,38.729801.2f,51.173900.2f,38.870811.2f,47.181112.2f,54.360115.2f,29.104895.2f,15.007032.2f,41.250369.2f,56.783571.2f,28.172125.2f,54.239930.2f,24.005484.2f,57.777312.2f,18.113066.2f,15.477417.2f,41.911221.2f,45.214609.2f,16.096531.2f,32.327223.2f,45.202137.2f,27.057544.2f,51.771825.2f,48.026484.2f,61.871454.2f,33.581101.2f
61.978053.2f,44.377695.2f,69.399983.2f,41.344887.2f,84.484538.2f,80.979812.2f,70.652404.2f,47.220011.2f,52.680945.2f,71.344595.2f,40.691395.2f,35.737260.2f,37.935331.2f,49.686092.2f,26.152029.2f,71.993009.2f,85.361476.2f,71.363752.2f,35.679013.2f,88.470317.2f,57.106546.2f,22.859387.2f,26.601323.2f,90.240984.2f,23.953741.2f,88.436037.2f,55.866132.2f,77.689539.2f,18.394959.2f,48.356006.2f,41.872582.2f,77.934435.2f,48.022412.2f,62.810590.2f,78.021424.2f,61.273365.2f,78.134402.2f,63.934111.2f,95.505475.2f,31.290962.2f
44.418201.2f,90.660156.2f,40.937612.2f,67.271672.2f,47.660894.2f,65.217065.2f,44.408632.2f,55.115113.2f,59.421393.2f,36.718105.2f,59.306693.2f,87.679762.2f,81.499276.2f,44.540521.2f,71.372446.2f,26.815965.2f,11.457902.2f,26.459775.2f,96.970163.2f,5.819613.2f,44.297557.2f,70.752105.2f,94.269446.2f,19.545300.2f,81.414833.2f,4.587204.2f,39.178122.2f,61.410754.2f,74.850366.2f,45.728183.2f,82.697684.2f,26.701585.2f,45.597262.2f,36.857273.2f,26.143413.2f,30.912436.2f,50.168337.2f,70.416247.2f,18.743637.2f,83.042287.2f
12.349466.2f,76.515779.2f,44.122203.2f,33.681660.2f,29.977133.2f,40.800219.2f,17.753967.2f,42.645307.2f,51.224826.2f,41.620999.2f,26.437100.2f,54.159118.2f,47.895385.2f,14.516614.2f,40.021709.2f,31.845174.2f,33.154654.2f,7.814576.2f,78.810874.2f,28.365684.2f,10.662855.2f,41.231594.2f,73.495819.2f,43.139584.2f,60.283548.2f,29.130032.2f,8.401749.2f,36.208728.2f,45.667578.2f,28.769078.2f,49.029663.2f,38.140687.2f,16.430239.2f,3.576485.2f,37.722802.2f,14.381970.2f,57.887836.2f,67.311954.2f,46.313147.2f,64.743039.2f
20.280655.2f,81.724874.2f,68.524392.2f,10.214089.2f,35.575214.2f,29.463777.2f,24.593223.2f,57.161895.2f,66.827478.2f,67.327178.2f,16.005044.2f,26.654981.2f,20.135601.2f,27.311956.2f,26.264309.2f,59.897891.2f,64.175591.2f,38.014994.2f,79.150490.2f,58.915328.2f,20.617543.2f,32.236991.2f,71.317786.2f,73.775184.2f,60.154648.2f,59.890608.2f,28.829378.2f,26.188153.2f,35.705160.2f,45.333154.2f,19.633206.2f,66.804355.2f,28.266911.2f,27.748214.2f,66.494923.2f,41.209972.2f,82.183305.2f,83.707687.2f,77.290868.2f,67.285466.2f
16.869447.2f,90.324067.2f,53.883120.2f,42.308242.2f,19.286177.2f,34.886051.2f,13.763472.2f,55.856965.2f,63.957595.2f,50.699010.2f,37.342549.2f,62.437686.2f,55.903112.2f,28.181977.2f,51.835564.2f,39.739325.2f,35.076355.2f,10.276491.2f,92.793529.2f,25.015396.2f,20.098021.2f,53.999504.2f,87.441075.2f,45.860285.2f,74.245573.2f,26.469056.2f,22.269468.2f,30.826777.2f,58.464201.2f,42.189366.2f,56.113146.2f,44.770164.2f,30.191429.2f,14.156966.2f,44.251428.2f,26.001622.2f,67.063525.2f,79.442842.2f,47.546435.2f,78.715354.2f
74.366082.2f,23.367095.2f,32.237492.2f,73.020061.2f,96.146098.2f,103.829289.2f,82.860425.2f,23.987610.2f,15.001364.2f,36.429943.2f,64.300714.2f,82.784768.2f,80.699229.2f,56.671285.2f,60.652994.2f,45.879199.2f,61.469798.2f,68.887261.2f,34.792435.2f,72.633680.2f,68.571422.2f,54.049434.2f,38.553734.2f,58.920007.2f,33.659269.2f,71.449489.2f,59.906280.2f,99.267514.2f,53.938503.2f,37.816176.2f,84.573641.2f,46.820324.2f,54.826020.2f,68.142352.2f,47.300438.2f,52.957807.2f,30.279613.2f,6.890865.2f,64.055299.2f,27.532687.2f
73.977274.2f,7.697700.2f,47.714134.2f,65.250053.2f,97.446282.2f,101.281120.2f,83.197911.2f,29.225979.2f,26.371462.2f,51.389954.2f,58.497971.2f,70.013532.2f,69.454636.2f,56.272229.2f,50.235307.2f,58.075091.2f,74.094946.2f,73.761302.2f,13.966153.2f,82.909740.2f,67.973678.2f,43.352118.2f,17.058738.2f,74.182585.2f,16.220422.2f,82.086724.2f,61.202256.2f,97.002554.2f,41.580068.2f,41.160103.2f,73.569856.2f,61.188100.2f,54.182268.2f,69.891373.2f,61.549426.2f,58.427849.2f,50.042745.2f,28.459298.2f,79.618093.2f,8.201943.2f
76.452781.2f,44.741703.2f,22.582008.2f,81.986292.2f,95.161169.2f,106.293624.2f,83.606769.2f,31.739289.2f,23.394947.2f,26.251314.2f,72.260318.2f,95.501962.2f,92.206453.2f,60.616489.2f,72.737977.2f,37.563041.2f,50.428109.2f,66.103701.2f,56.242342.2f,63.482475.2f,71.368451.2f,66.934286.2f,59.514963.2f,44.663595.2f,52.672873.2f,61.965935.2f,61.796264.2f,101.656377.2f,68.049024.2f,41.855515.2f,95.693579.2f,35.269820.2f,59.254299.2f,68.670518.2f,35.843891.2f,51.514534.2f,12.157279.2f,14.981594.2f,49.017261.2f,47.823712.2f
76.519928.2f,35.043189.2f,73.193458.2f,57.677502.2f,99.674270.2f,97.349560.2f,85.525065.2f,50.931386.2f,53.518788.2f,75.933260.2f,55.803770.2f,52.348746.2f,54.801158.2f,62.291014.2f,41.891599.2f,78.958271.2f,93.721886.2f,83.680586.2f,23.653306.2f,98.835934.2f,71.220530.2f,37.241844.2f,15.895562.2f,96.951880.2f,22.562002.2f,98.545901.2f,68.433447.2f,93.897789.2f,32.994152.2f,56.302664.2f,58.712719.2f,84.038730.2f,60.398001.2f,76.143939.2f,84.234944.2f,71.594969.2f,79.318933.2f,60.621008.2f,102.397849.2f,26.355303.2f
73.869763.2f,44.459095.2f,77.891496.2f,52.756063.2f,96.286805.2f,92.221173.2f,82.515160.2f,55.452432.2f,59.464321.2f,80.234016.2f,52.557665.2f,44.542144.2f,47.802793.2f,61.376234.2f,37.950467.2f,81.949651.2f,95.922262.2f,83.048971.2f,33.516757.2f,99.707692.2f,68.998011.2f,34.720587.2f,25.247035.2f,100.166744.2f,28.588672.2f,99.597109.2f,67.566835.2f,89.075461.2f,30.257160.2f,58.548784.2f,51.494803.2f,87.551978.2f,59.658857.2f,74.644369.2f,87.687010.2f,72.414853.2f,85.325543.2f,68.379142.2f,105.522995.2f,34.112167.2f
44.034591.2f,38.640889.2f,41.899145.2f,34.867392.2f,67.778207.2f,70.360338.2f,53.357583.2f,20.823519.2f,28.742212.2f,43.469752.2f,27.519672.2f,44.024489.2f,41.668790.2f,27.279787.2f,21.625374.2f,43.815627.2f,57.628601.2f,47.700121.2f,38.131121.2f,62.139272.2f,38.134698.2f,15.163385.2f,32.129055.2f,62.065719.2f,19.048279.2f,61.869090.2f,33.068619.2f,66.139601.2f,16.030722.2f,20.260591.2f,45.541512.2f,49.727618.2f,25.212230.2f,41.447149.2f,49.811766.2f,34.903160.2f,52.124465.2f,43.949861.2f,67.362685.2f,24.761975.2f
36.050791.2f,68.614762.2f,23.223425.2f,52.757277.2f,50.344732.2f,63.979066.2f,40.770082.2f,32.793296.2f,38.042495.2f,19.720242.2f,43.342918.2f,72.090990.2f,66.530782.2f,27.631795.2f,52.840481.2f,8.625738.2f,14.301319.2f,21.239902.2f,74.512258.2f,20.944955.2f,32.944608.2f,50.909107.2f,71.761083.2f,21.312647.2f,58.960025.2f,20.068353.2f,24.355825.2f,59.481041.2f,54.656977.2f,23.446710.2f,68.607895.2f,14.382039.2f,27.877068.2f,27.261311.2f,13.953678.2f,12.276706.2f,35.992178.2f,51.127507.2f,25.774422.2f,60.539485.2f
48.035707.2f,41.130061.2f,53.321399.2f,32.438721.2f,71.485127.2f,71.082882.2f,57.177988.2f,31.868535.2f,38.932678.2f,54.909039.2f,28.097459.2f,36.220258.2f,35.322234.2f,33.645097.2f,16.515844.2f,54.889287.2f,68.120754.2f,55.190386.2f,37.027437.2f,71.492406.2f,42.593426.2f,9.979513.2f,29.124865.2f,73.120720.2f,18.535398.2f,71.394999.2f,39.818417.2f,67.238880.2f,7.446502.2f,31.222044.2f,39.435502.2f,60.976261.2f,31.805581.2f,47.419263.2f,61.037883.2f,44.210640.2f,63.230322.2f,52.792017.2f,78.349149.2f,26.337609.2f
