28.739689.2f,28.488398.2f,43.577441.2f,51.433761.2f,33.184167.2f,28.135404.2f,74.097122.2f,56.425414.2f,35.584665.2f,70.474291.2f,30.125102.2f,14.309478.2f,70.090010.2f,63.410009.2f,41.275231.2f,69.827679.2f,70.855430.2f,43.098368.2f,26.638765.2f,36.241557.2f
33.759815.2f,36.872695.2f,56.026870.2f,49.677607.2f,43.454075.2f,40.277526.2f,64.565798.2f,44.372628.2f,46.040409.2f,71.053676.2f,40.961876.2f,4.845680.2f,59.774973.2f,61.940910.2f,31.357377.2f,75.494155.2f,75.126456.2f,54.945301.2f,14.150842.2f,25.304975.2f
40.213622.2f,43.603801.2f,61.814849.2f,45.744955.2f,46.414675.2f,44.921117.2f,57.870558.2f,38.120387.2f,49.084133.2f,67.907395.2f,47.557090.2f,4.374505.2f,53.039445.2f,57.939290.2f,31.159545.2f,74.999854.2f,73.846340.2f,59.096703.2f,9.165005.2f,18.578340.2f
85.710421.2f,82.626593.2f,75.738979.2f,16.372184.2f,43.229127.2f,55.643678.2f,61.383985.2f,71.001535.2f,44.312720.2f,13.519323.2f,78.623645.2f,54.718467.2f,64.245773.2f,15.296353.2f,87.150210.2f,26.541753.2f,20.684073.2f,57.176242.2f,62.471249.2f,54.778111.2f
53.433976.2f,59.882162.2f,82.953389.2f,56.682496.2f,68.438506.2f,67.055274.2f,49.369523.2f,20.776725.2f,71.128825.2f,79.864964.2f,66.269648.2f,26.610361.2f,42.349299.2f,67.688942.2f,21.741921.2f,92.863302.2f,90.226335.2f,81.341110.2f,13.133858.2f,16.565201.2f
40.201083.2f,30.042572.2f,10.806703.2f,87.686769.2f,42.466444.2f,30.118167.2f,120.230671.2f,103.748980.2f,41.832486.2f,98.754543.2f,20.205398.2f,61.768903.2f,116.959730.2f,97.378236.2f,79.875639.2f,82.643903.2f,88.374099.2f,32.185462.2f,73.378785.2f,83.649430.2f
103.827007.2f,105.429244.2f,111.811337.2f,35.094115.2f,81.893126.2f,90.576528.2f,20.865896.2f,48.553609.2f,83.954913.2f,44.353477.2f,106.127096.2f,65.540134.2f,28.120501.2f,32.810550.2f,84.038840.2f,73.101654.2f,65.420269.2f,97.833699.2f,63.140390.2f,48.589117.2f
58.049271.2f,55.919871.2f,56.454889.2f,23.562801.2f,27.444198.2f,35.194596.2f,59.880189.2f,55.959472.2f,29.848924.2f,40.924916.2f,53.586894.2f,27.699976.2f,59.049352.2f,34.726626.2f,61.547691.2f,44.681069.2f,43.569562.2f,43.469510.2f,37.897029.2f,35.286437.2f
45.276131.2f,51.283979.2f,74.153569.2f,54.642146.2f,60.819775.2f,58.656817.2f,54.710643.2f,28.611006.2f,63.481804.2f,77.673054.2f,57.444213.2f,18.639691.2f,48.344684.2f,66.305310.2f,20.184175.2f,87.997042.2f,86.090995.2f,73.162062.2f,5.540709.2f,16.935625.2f
87.290712.2f,84.705957.2f,79.311561.2f,13.361189.2f,46.846554.2f,58.904813.2f,57.243340.2f,68.286405.2f,48.084271.2f,11.727488.2f,81.209267.2f,54.867321.2f,60.409155.2f,10.621712.2f,86.487934.2f,30.676605.2f,24.147470.2f,61.190173.2f,61.711080.2f,53.061984.2f
26.486629.2f,19.444486.2f,24.649125.2f,62.992819.2f,27.055670.2f,15.297660.2f,92.020538.2f,75.595703.2f,28.348900.2f,78.070627.2f,14.202203.2f,33.442756.2f,88.552499.2f,73.935159.2f,56.328164.2f,69.632536.2f,72.975930.2f,29.628148.2f,45.612559.2f,55.222151.2f
39.007783.2f,28.780774.2f,9.149157.2f,85.318548.2f,40.252867.2f,27.792760.2f,117.885562.2f,101.582530.2f,39.681191.2f,96.512463.2f,18.604231.2f,59.553480.2f,114.648265.2f,95.043426.2f,78.216152.2f,80.727753.2f,86.349743.2f,30.413342.2f,71.266638.2f,81.404146.2f
80.360252.2f,75.526815.2f,63.171127.2f,29.596505.2f,31.375642.2f,44.762113.2f,75.519138.2f,80.529860.2f,31.710106.2f,26.785034.2f,69.734215.2f,55.543349.2f,77.394384.2f,31.498574.2f,89.607750.2f,16.562109.2f,16.844105.2f,43.171211.2f,65.973104.2f,61.658934.2f
30.505007.2f,22.702170.2f,21.087044.2f,62.969407.2f,23.958397.2f,11.333627.2f,93.997922.2f,78.759858.2f,24.955336.2f,76.887743.2f,15.516795.2f,36.562002.2f,90.855335.2f,73.521174.2f,60.704107.2f,66.852715.2f,70.626189.2f,25.200298.2f,49.136528.2f,58.036800.2f
71.337418.2f,67.357721.2f,59.328299.2f,23.479283.2f,26.833886.2f,39.198419.2f,68.271353.2f,70.522935.2f,28.063038.2f,29.802001.2f,62.654065.2f,44.690491.2f,69.281480.2f,29.521911.2f,78.690053.2f,27.518532.2f,26.836525.2f,41.324884.2f,55.018812.2f,51.082311.2f
