14.841216.2f,122.076937.2f,91.310211.2f,90.845685.2f,95.765152.2f,104.663519.2f,63.570570.2f,87.306737.2f,70.463678.2f,60.512343.2f,78.519137.2f,74.164188.2f,73.274779.2f,68.693778.2f,20.305560.2f,91.779174.2f,13.040776.2f,43.581345.2f,55.868926.2f,93.284266.2f,65.494791.2f,76.081963.2f,18.699215.2f,52.873404.2f,59.321055.2f,40.085184.2f,9.759227.2f,67.933134.2f,93.724291.2f,81.714329.2f,43.201766.2f,77.197083.2f,124.442126.2f,55.279418.2f,32.900047.2f,72.771691.2f,82.158221.2f,78.048728.2f,72.651316.2f,77.133796.2f
75.457344.2f,68.128275.2f,65.843942.2f,26.597656.2f,18.059093.2f,43.709418.2f,26.520013.2f,18.200375.2f,60.050526.2f,80.779806.2f,6.390671.2f,51.838420.2f,20.562892.2f,95.449045.2f,80.500390.2f,63.533027.2f,74.179453.2f,51.623946.2f,42.529016.2f,81.329243.2f,25.549416.2f,84.371503.2f,71.767646.2f,34.348336.2f,66.169416.2f,86.220109.2f,75.635768.2f,88.806411.2f,51.866212.2f,44.273226.2f,62.174373.2f,59.078115.2f,70.581060.2f,82.451551.2f,81.115405.2f,15.910160.2f,9.197111.2f,8.486962.2f,20.729226.2f,99.653175.2f
57.894518.2f,71.565792.2f,58.711485.2f,30.479721.2f,30.602328.2f,48.228000.2f,10.109599.2f,29.835229.2f,47.459760.2f,64.681468.2f,12.949111.2f,41.163069.2f,20.962250.2f,79.531513.2f,61.162380.2f,57.000712.2f,55.071142.2f,32.906758.2f,25.712661.2f,72.047358.2f,10.484840.2f,70.738440.2f,52.470792.2f,15.111195.2f,50.589519.2f,67.610457.2f,56.741651.2f,73.313389.2f,48.674943.2f,37.659847.2f,43.940092.2f,48.558983.2f,74.141537.2f,65.512037.2f,62.129002.2f,15.410404.2f,16.360516.2f,11.996697.2f,20.544904.2f,84.648798.2f
21.821576.2f,98.518106.2f,71.658065.2f,64.494670.2f,68.833285.2f,79.300335.2f,36.846080.2f,62.365204.2f,51.813782.2f,51.775299.2f,51.751322.2f,52.792678.2f,48.602645.2f,64.395840.2f,25.836139.2f,71.485100.2f,16.380945.2f,21.532625.2f,31.770642.2f,77.630031.2f,38.803547.2f,65.129369.2f,15.727760.2f,26.063938.2f,44.264140.2f,40.745411.2f,17.609505.2f,60.880218.2f,70.663210.2f,58.154582.2f,27.653736.2f,57.533132.2f,100.988616.2f,48.726169.2f,32.880440.2f,47.119124.2f,55.194651.2f,51.138904.2f,47.962753.2f,72.091271.2f
28.907059.2f,92.666437.2f,63.864688.2f,61.515308.2f,67.626063.2f,74.915202.2f,35.102537.2f,66.000089.2f,43.538715.2f,42.373504.2f,52.710942.2f,45.553347.2f,52.811135.2f,55.163930.2f,21.480967.2f,63.922984.2f,16.958460.2f,14.148172.2f,26.129482.2f,68.849509.2f,36.907198.2f,55.767796.2f,12.943696.2f,25.041170.2f,35.133436.2f,32.799585.2f,20.051956.2f,51.503668.2f,64.431772.2f,52.201546.2f,18.335585.2f,49.641966.2f,95.073815.2f,39.451427.2f,25.396721.2f,50.321180.2f,54.851840.2f,51.459300.2f,52.174973.2f,62.769829.2f
28.212846.2f,92.441453.2f,67.171972.2f,57.464982.2f,61.570174.2f,72.626767.2f,29.697530.2f,55.997673.2f,48.086715.2f,51.551370.2f,44.585782.2f,47.945553.2f,42.470814.2f,65.054855.2f,31.347249.2f,66.766577.2f,23.302125.2f,17.971182.2f,26.192576.2f,74.456565.2f,31.668253.2f,63.752967.2f,21.615269.2f,18.894509.2f,42.209050.2f,43.795036.2f,24.833780.2f,60.839774.2f,64.913286.2f,52.319678.2f,26.696417.2f,53.272294.2f,94.940491.2f,49.318237.2f,36.405835.2f,40.526611.2f,47.924515.2f,43.900070.2f,41.830614.2f,72.337093.2f
55.567379.2f,64.874626.2f,39.598005.2f,35.573730.2f,44.661850.2f,47.198550.2f,16.543502.2f,56.064853.2f,22.940613.2f,38.515916.2f,36.877973.2f,20.152980.2f,46.725707.2f,53.331951.2f,45.316870.2f,38.903074.2f,44.735331.2f,14.274777.2f,2.032906.2f,49.354143.2f,17.095960.2f,44.738451.2f,39.814514.2f,16.260758.2f,24.256688.2f,45.225534.2f,48.015049.2f,47.003420.2f,36.894877.2f,24.421086.2f,21.165180.2f,26.399558.2f,67.318769.2f,39.904923.2f,41.691339.2f,41.605316.2f,35.137098.2f,34.068068.2f,46.227110.2f,58.310637.2f
79.750597.2f,52.222063.2f,50.189256.2f,10.069827.2f,9.753852.2f,27.853554.2f,23.033900.2f,34.827702.2f,47.501344.2f,70.690928.2f,16.512529.2f,38.428450.2f,35.063385.2f,84.810807.2f,78.395886.2f,47.725184.2f,74.618731.2f,47.328131.2f,35.724856.2f,66.238868.2f,21.179903.2f,71.816452.2f,71.006496.2f,33.658479.2f,56.013149.2f,80.195730.2f,76.903125.2f,77.843242.2f,35.450637.2f,29.167414.2f,56.092199.2f,45.195115.2f,54.731467.2f,73.398427.2f,76.418916.2f,29.275382.2f,8.582025.2f,13.585241.2f,35.032537.2f,87.993896.2f
38.453169.2f,86.439315.2f,55.308790.2f,59.441354.2f,67.524757.2f,70.781785.2f,35.840871.2f,71.229727.2f,34.539576.2f,31.598582.2f,55.493898.2f,38.151372.2f,58.905518.2f,44.728455.2f,21.375189.2f,55.696138.2f,23.220312.2f,10.465399.2f,22.619760.2f,58.852518.2f,37.316945.2f,44.986556.2f,17.414508.2f,27.750122.2f,24.774934.2f,25.212375.2f,27.172838.2f,40.784713.2f,58.053149.2f,46.490786.2f,7.783011.2f,41.137943.2f,88.745546.2f,28.984368.2f,19.337487.2f,55.504926.2f,56.118269.2f,53.592641.2f,58.289812.2f,52.152396.2f
23.273986.2f,100.988714.2f,70.850504.2f,70.608878.2f,76.659818.2f,83.796678.2f,44.139428.2f,73.420027.2f,50.134699.2f,44.542410.2f,61.244260.2f,53.230599.2f,59.856692.2f,55.738695.2f,14.104564.2f,71.151036.2f,8.071764.2f,22.504541.2f,34.910449.2f,74.281266.2f,45.965021.2f,59.172240.2f,4.202709.2f,33.902094.2f,40.094650.2f,30.028392.2f,11.689115.2f,53.161771.2f,72.646441.2f,60.622147.2f,23.234740.2f,56.645474.2f,103.359113.2f,40.509639.2f,21.931445.2f,57.924836.2f,63.727256.2f,60.171704.2f,59.216109.2f,63.817083.2f
84.633782.2f,35.744753.2f,20.885685.2f,21.481081.2f,35.179766.2f,21.343924.2f,32.710834.2f,63.169734.2f,24.632260.2f,50.177175.2f,42.800998.2f,15.520514.2f,59.879959.2f,62.274964.2f,72.286851.2f,18.406872.2f,73.477963.2f,42.931117.2f,31.086641.2f,37.230216.2f,31.212231.2f,46.477763.2f,68.219390.2f,40.754837.2f,37.220576.2f,66.642641.2f,76.932765.2f,55.102312.2f,8.386283.2f,4.795513.2f,45.917487.2f,19.302925.2f,38.191853.2f,54.675193.2f,65.758184.2f,53.774342.2f,36.081211.2f,39.167467.2f,59.633537.2f,63.525241.2f
89.625919.2f,59.057778.2f,23.518031.2f,62.367999.2f,75.925150.2f,59.466630.2f,60.897890.2f,99.127556.2f,23.546392.2f,25.347891.2f,78.454986.2f,30.771583.2f,91.921319.2f,28.240150.2f,64.805628.2f,26.295538.2f,72.871267.2f,50.770243.2f,47.646343.2f,11.089275.2f,60.562025.2f,10.538917.2f,66.816737.2f,62.367842.2f,26.750588.2f,48.786215.2f,77.065772.2f,22.623940.2f,39.816580.2f,39.819447.2f,43.631774.2f,23.583210.2f,60.296499.2f,31.529587.2f,53.134167.2f,86.312252.2f,73.569222.2f,74.960906.2f,91.485599.2f,25.475445.2f
81.636858.2f,44.274624.2f,11.221654.2f,37.765032.2f,51.294898.2f,37.059808.2f,39.678015.2f,75.832672.2f,10.810057.2f,34.933234.2f,55.051707.2f,8.535491.2f,70.077751.2f,45.886135.2f,63.748565.2f,11.201160.2f,67.718608.2f,38.964646.2f,30.480006.2f,22.892849.2f,38.870120.2f,29.593151.2f,61.900400.2f,44.134473.2f,24.193258.2f,54.256071.2f,71.613316.2f,38.758302.2f,18.058039.2f,15.188534.2f,37.567448.2f,3.661840.2f,46.274928.2f,40.135506.2f,55.043619.2f,64.178676.2f,49.542461.2f,51.459785.2f,69.713495.2f,46.683793.2f
48.973844.2f,72.027060.2f,44.380071.2f,43.320737.2f,51.856718.2f,54.991092.2f,21.506615.2f,59.945122.2f,25.387227.2f,35.138578.2f,42.004944.2f,25.368161.2f,49.268897.2f,49.928574.2f,37.458264.2f,44.098090.2f,37.154913.2f,6.579144.2f,6.509751.2f,51.976623.2f,22.609321.2f,43.956715.2f,32.075769.2f,16.887049.2f,22.249470.2f,38.453702.2f,40.573455.2f,44.172539.2f,43.787138.2f,31.580951.2f,14.237969.2f,30.415245.2f,74.429259.2f,35.397089.2f,34.308930.2f,44.751193.2f,41.360509.2f,39.580330.2f,48.713736.2f,55.776683.2f
97.536949.2f,40.013390.2f,8.221808.2f,50.268019.2f,63.910676.2f,43.260971.2f,57.124349.2f,91.769739.2f,25.146768.2f,41.012599.2f,71.107092.2f,26.239974.2f,87.047772.2f,46.974305.2f,76.685294.2f,10.750122.2f,82.456664.2f,55.425349.2f,48.002374.2f,9.765642.2f,56.189531.2f,28.886702.2f,76.454972.2f,61.833193.2f,35.850350.2f,63.648931.2f,86.518242.2f,40.779828.2f,24.574022.2f,29.871126.2f,51.914171.2f,19.771992.2f,41.219845.2f,47.153932.2f,66.352829.2f,81.051964.2f,64.868556.2f,67.466137.2f,86.717978.2f,44.538730.2f
31.697045.2f,91.795619.2f,69.524524.2f,54.328533.2f,56.716299.2f,70.620801.2f,26.546574.2f,48.035362.2f,51.747934.2f,58.326279.2f,38.273310.2f,50.078469.2f,34.319208.2f,72.264610.2f,39.630814.2f,68.782171.2f,30.688824.2f,23.244292.2f,27.966180.2f,78.404144.2f,28.522904.2f,69.551823.2f,29.731669.2f,16.369417.2f,47.733928.2f,52.066468.2f,31.542748.2f,67.650265.2f,65.185724.2f,52.618397.2f,33.490044.2f,56.144739.2f,94.341630.2f,56.603763.2f,44.784112.2f,32.815728.2f,42.589862.2f,38.104373.2f,33.678672.2f,79.258431.2f
104.892564.2f,19.423408.2f,17.604957.2f,37.572879.2f,50.003170.2f,24.817529.2f,54.593693.2f,82.144854.2f,36.283699.2f,58.797821.2f,62.721962.2f,31.058107.2f,80.617832.2f,67.170844.2f,89.049281.2f,15.530631.2f,92.220314.2f,62.308547.2f,51.565460.2f,31.139606.2f,53.063022.2f,49.200954.2f,86.575917.2f,62.472316.2f,49.579941.2f,79.503210.2f,95.958890.2f,60.505477.2f,13.524533.2f,25.842405.2f,62.650344.2f,29.131270.2f,21.136310.2f,64.508630.2f,80.519587.2f,74.516049.2f,55.287228.2f,59.198459.2f,80.431638.2f,65.595614.2f
90.891987.2f,35.259881.2f,4.836761.2f,37.320445.2f,50.994820.2f,32.039233.2f,45.553036.2f,78.936481.2f,20.345662.2f,43.028006.2f,58.356716.2f,16.749671.2f,74.730423.2f,52.444714.2f,73.391279.2f,2.479727.2f,77.275417.2f,48.141069.2f,38.725417.2f,21.551119.2f,44.423679.2f,34.951647.2f,71.488180.2f,51.480355.2f,33.534920.2f,63.431896.2f,81.139101.2f,45.527946.2f,12.456828.2f,17.163484.2f,47.206417.2f,13.227828.2f,37.123218.2f,48.603543.2f,64.541040.2f,68.679868.2f,51.951713.2f,54.711783.2f,74.430121.2f,51.933550.2f
103.319580.2f,33.681554.2f,10.886476.2f,49.619921.2f,62.990374.2f,40.150939.2f,59.982023.2f,92.659786.2f,31.006794.2f,48.228592.2f,72.272037.2f,30.332439.2f,88.992654.2f,54.027656.2f,83.365275.2f,11.982875.2f,88.685045.2f,60.840710.2f,52.454881.2f,15.585574.2f,58.851106.2f,35.976860.2f,82.729240.2f,65.682918.2f,42.522018.2f,70.762469.2f,92.697640.2f,47.936818.2f,23.239473.2f,31.379996.2f,58.161666.2f,24.837781.2f,34.681992.2f,54.356427.2f,73.274095.2f,82.919586.2f,65.554593.2f,68.632613.2f,88.707366.2f,51.236740.2f
41.597685.2f,92.216551.2f,58.416657.2f,69.085855.2f,78.082183.2f,78.814881.2f,47.049275.2f,82.909745.2f,37.795961.2f,26.061481.2f,66.996113.2f,43.737369.2f,70.509848.2f,36.766402.2f,15.609734.2f,59.350665.2f,23.848860.2f,21.636510.2f,32.648606.2f,58.607669.2f,48.408866.2f,41.336516.2f,18.021619.2f,39.390660.2f,25.262113.2f,13.605480.2f,28.019626.2f,34.334456.2f,64.150831.2f,53.639234.2f,12.693081.2f,44.903234.2f,94.378293.2f,21.600311.2f,8.083980.2f,67.180607.2f,67.260094.2f,64.975057.2f,69.890512.2f,44.843456.2f
87.850895.2f,38.121933.2f,6.095548.2f,37.102494.2f,50.802824.2f,33.370478.2f,43.427699.2f,77.726411.2f,17.245632.2f,40.369803.2f,57.042235.2f,13.840511.2f,73.034210.2f,50.268478.2f,70.261257.2f,4.987434.2f,74.155763.2f,45.111551.2f,35.925764.2f,21.616109.2f,42.387544.2f,33.069310.2f,68.361444.2f,48.949874.2f,30.499797.2f,60.461354.2f,78.026933.2f,43.270434.2f,13.718036.2f,15.833799.2f,44.070409.2f,10.110927.2f,40.041899.2f,45.842385.2f,61.465457.2f,67.020336.2f,50.895660.2f,53.403006.2f,72.713902.2f,50.158122.2f
29.732664.2f,96.141027.2f,65.079708.2f,67.636346.2f,74.680463.2f,79.888716.2f,42.296633.2f,74.417163.2f,44.265795.2f,38.139685.2f,60.678631.2f,47.957069.2f,61.260414.2f,49.654722.2f,13.498235.2f,65.507256.2f,13.458544.2f,18.487799.2f,31.135382.2f,67.985402.2f,43.992945.2f,52.707685.2f,7.583886.2f,32.770841.2f,33.789992.2f,25.129270.2f,17.506495.2f,46.845695.2f,67.752373.2f,56.017693.2f,17.100477.2f,50.934994.2f,98.466018.2f,34.265725.2f,17.357470.2f,58.718854.2f,62.372535.2f,59.241860.2f,60.624369.2f,57.638188.2f
72.969681.2f,49.000334.2f,36.042646.2f,14.867208.2f,25.703081.2f,27.869794.2f,17.069616.2f,47.679721.2f,30.646940.2f,54.000777.2f,26.953138.2f,21.768614.2f,43.375086.2f,67.980511.2f,66.032847.2f,33.981200.2f,64.484205.2f,34.733062.2f,22.139625.2f,51.032783.2f,15.311990.2f,55.011496.2f,59.991320.2f,26.700733.2f,39.399629.2f,65.135843.2f,67.407370.2f,60.985209.2f,24.686014.2f,14.349906.2f,41.595280.2f,28.825490.2f,51.568358.2f,56.998877.2f,62.246648.2f,37.286221.2f,21.223091.2f,23.318721.2f,43.108115.2f,71.107935.2f
66.182401.2f,68.156388.2f,32.250271.2f,55.337017.2f,67.432224.2f,59.543231.2f,44.027236.2f,83.580044.2f,13.743194.2f,12.322604.2f,63.904247.2f,22.811210.2f,74.211054.2f,26.389112.2f,42.839160.2f,33.680435.2f,49.739471.2f,28.132735.2f,28.405196.2f,31.530561.2f,44.333245.2f,18.215416.2f,43.669390.2f,42.458650.2f,3.638420.2f,30.504384.2f,53.911201.2f,19.645777.2f,41.712488.2f,34.465448.2f,20.125416.2f,20.429728.2f,70.072910.2f,16.455527.2f,32.411565.2f,69.189077.2f,60.930516.2f,60.813859.2f,73.695444.2f,30.738705.2f
99.062191.2f,37.302534.2f,49.307605.2f,14.237509.2f,14.733461.2f,14.864339.2f,41.602332.2f,49.139150.2f,54.741289.2f,80.039882.2f,35.132884.2f,45.184502.2f,53.099645.2f,92.813121.2f,94.884416.2f,46.457790.2f,92.571046.2f,63.517080.2f,51.023416.2f,66.106682.2f,39.626482.2f,77.277543.2f,88.431536.2f,52.406234.2f,66.124345.2f,93.650653.2f,95.190510.2f,85.639799.2f,32.343301.2f,33.594520.2f,70.462388.2f,50.044907.2f,39.538828.2f,83.934146.2f,91.119020.2f,47.808625.2f,27.598821.2f,32.887159.2f,53.192554.2f,94.317950.2f
20.245119.2f,100.475433.2f,74.650529.2f,65.245858.2f,68.758183.2f,80.618631.2f,37.372537.2f,60.182587.2f,55.115287.2f,55.917530.2f,50.842355.2f,55.577177.2f,46.265361.2f,68.607037.2f,29.249532.2f,74.358679.2f,18.681334.2f,24.752155.2f,34.071365.2f,81.165935.2f,39.358579.2f,69.117066.2f,19.102207.2f,26.593984.2f,48.074425.2f,44.840193.2f,19.039590.2f,65.047000.2f,72.884432.2f,60.304654.2f,31.635340.2f,60.617182.2f,102.971575.2f,52.929390.2f,36.916112.2f,45.249135.2f,54.835708.2f,50.523716.2f,45.629585.2f,76.284366.2f
10.833032.2f,109.599934.2f,82.712331.2f,74.687525.2f,78.008092.2f,90.006806.2f,46.807031.2f,67.441141.2f,62.665312.2f,60.327730.2f,59.635648.2f,63.940833.2f,53.401977.2f,71.861028.2f,27.428344.2f,82.594604.2f,14.825556.2f,32.565177.2f,42.924447.2f,88.134085.2f,48.794351.2f,74.499516.2f,18.218415.2f,36.035020.2f,54.334622.2f,45.797124.2f,13.127314.2f,69.118188.2f,81.817773.2f,69.288803.2f,37.399651.2f,68.546809.2f,112.080437.2f,56.546173.2f,37.645233.2f,53.091466.2f,63.973699.2f,59.525529.2f,52.781020.2f,79.902510.2f
29.140406.2f,102.934459.2f,82.640961.2f,63.412976.2f,63.264440.2f,80.667275.2f,36.885310.2f,46.575865.2f,65.240365.2f,71.143602.2f,42.838375.2f,63.209966.2f,32.638614.2f,84.698544.2f,47.073691.2f,81.767579.2f,35.702887.2f,36.587560.2f,41.213609.2f,91.904357.2f,38.720629.2f,82.886370.2f,36.955090.2f,28.214731.2f,61.119938.2f,62.454261.2f,34.926974.2f,80.446915.2f,77.242872.2f,64.831589.2f,46.254767.2f,69.473828.2f,105.504436.2f,68.959211.2f,54.659096.2f,33.612608.2f,48.874753.2f,43.785613.2f,32.055606.2f,91.969374.2f
55.349591.2f,76.814155.2f,63.995149.2f,35.361627.2f,34.056482.2f,53.277935.2f,14.819752.2f,27.139267.2f,52.067363.2f,68.056570.2f,14.187538.2f,46.173655.2f,16.502796.2f,82.899293.2f,61.318937.2f,62.331896.2f,54.195318.2f,34.856411.2f,29.330245.2f,77.062769.2f,15.558033.2f,74.921975.2f,52.163467.2f,16.690565.2f,54.297371.2f,69.323164.2f,55.486516.2f,76.882911.2f,54.125222.2f,43.059424.2f,46.221211.2f,53.527527.2f,79.387143.2f,68.474482.2f,63.376771.2f,11.666382.2f,19.665192.2f,14.616013.2f,16.010122.2f,88.343119.2f
25.635933.2f,97.982214.2f,67.991325.2f,67.730469.2f,73.972664.2f,80.811700.2f,41.449779.2f,71.642011.2f,47.321948.2f,42.707105.2f,58.914903.2f,50.269730.2f,58.226604.2f,54.396670.2f,15.609289.2f,68.255383.2f,11.083026.2f,19.493685.2f,31.918717.2f,71.715310.2f,43.250277.2f,57.057214.2f,6.595277.2f,31.357920.2f,37.568325.2f,29.656706.2f,14.653310.2f,51.497470.2f,69.644048.2f,57.611029.2f,20.619135.2f,53.774757.2f,100.354549.2f,38.966264.2f,21.726665.2f,56.051717.2f,61.180207.2f,57.735123.2f,57.587038.2f,62.354902.2f
14.588885.2f,108.541130.2f,79.262827.2f,76.346456.2f,81.232192.2f,90.450495.2f,49.012325.2f,74.274351.2f,58.646784.2f,53.012623.2f,64.299750.2f,61.293344.2f,60.351311.2f,63.649085.2f,17.859672.2f,79.465017.2f,5.254831.2f,30.016079.2f,41.891733.2f,83.015965.2f,50.937839.2f,67.822912.2f,9.268354.2f,38.319606.2f,48.837385.2f,36.732373.2f,5.059024.2f,61.452937.2f,80.310994.2f,68.070325.2f,31.939360.2f,65.035322.2f,110.951549.2f,48.717082.2f,28.606073.2f,59.288411.2f,67.701974.2f,63.688748.2f,59.716147.2f,71.854980.2f
56.828353.2f,65.673312.2f,47.759847.2f,28.713983.2f,34.271297.2f,44.317377.2f,2.628803.2f,42.169331.2f,34.989720.2f,52.426112.2f,23.144362.2f,29.311937.2f,33.433346.2f,67.247614.2f,53.842309.2f,46.349479.2f,50.121171.2f,23.204559.2f,13.585608.2f,60.138096.2f,3.679429.2f,58.127456.2f,46.371813.2f,10.093215.2f,38.141576.2f,57.376956.2f,52.592140.2f,60.903097.2f,40.061178.2f,27.938998.2f,33.212775.2f,36.585633.2f,68.234674.2f,53.634989.2f,52.740809.2f,28.014006.2f,22.527677.2f,20.587171.2f,32.980467.2f,72.158173.2f
51.114539.2f,87.633839.2f,52.359660.2f,68.786219.2f,79.040884.2f,76.471236.2f,49.832923.2f,87.628162.2f,32.604556.2f,16.694988.2f,70.310569.2f,40.044192.2f,75.963524.2f,27.472707.2f,23.851727.2f,53.648629.2f,33.298055.2f,25.674255.2f,34.113078.2f,50.611770.2f,50.898345.2f,32.238501.2f,27.531134.2f,43.811521.2f,19.207724.2f,11.332966.2f,37.444503.2f,24.811791.2f,60.236833.2f,50.943088.2f,14.314347.2f,39.724556.2f,89.658285.2f,12.090778.2f,12.336785.2f,72.082117.2f,69.520995.2f,67.904191.2f,75.365248.2f,35.420143.2f
83.990372.2f,53.963272.2f,16.993276.2f,52.974516.2f,66.450983.2f,51.330502.2f,51.457057.2f,89.453653.2f,14.337674.2f,25.058700.2f,68.762097.2f,21.057851.2f,82.453934.2f,32.693802.2f,61.350244.2f,19.380829.2f,68.035711.2f,43.379835.2f,38.845523.2f,13.323997.2f,51.046565.2f,15.092488.2f,61.974353.2f,53.520897.2f,20.964237.2f,47.640158.2f,72.178218.2f,25.933909.2f,31.713922.2f,30.346848.2f,37.795804.2f,13.891968.2f,55.518909.2f,31.156168.2f,50.599382.2f,76.787424.2f,63.855598.2f,65.259543.2f,82.030293.2f,32.154228.2f
94.473698.2f,45.330439.2f,54.034926.2f,13.688130.2f,7.052588.2f,22.092533.2f,37.720800.2f,41.055597.2f,56.645307.2f,81.344674.2f,28.121757.2f,47.087265.2f,45.587373.2f,94.757757.2f,92.625277.2f,51.256795.2f,89.277481.2f,61.340242.2f,49.247434.2f,70.815626.2f,35.825363.2f,80.124410.2f,85.527671.2f,48.407722.2f,66.987010.2f,93.112723.2f,91.626200.2f,87.628256.2f,37.350053.2f,35.986441.2f,69.339837.2f,52.782197.2f,47.601207.2f,84.744757.2f,89.910279.2f,40.531536.2f,21.092789.2f,26.320037.2f,45.720677.2f,96.941831.2f
99.597242.2f,45.694929.2f,15.065766.2f,57.222117.2f,70.893153.2f,50.365751.2f,62.509117.2f,98.121761.2f,28.084796.2f,39.238443.2f,77.387386.2f,31.185671.2f,92.872155.2f,43.043462.2f,77.034879.2f,17.758309.2f,83.798312.2f,58.315756.2f,52.133817.2f,3.804108.2f,61.713785.2f,25.343186.2f,77.740083.2f,66.399398.2f,36.730194.2f,62.499463.2f,87.933927.2f,37.445540.2f,31.702092.2f,36.298341.2f,53.474712.2f,24.078846.2f,46.659363.2f,45.475793.2f,66.031510.2f,86.938937.2f,71.374339.2f,73.758470.2f,92.517296.2f,39.590814.2f
80.877508.2f,56.971688.2f,56.889621.2f,15.882049.2f,7.929779.2f,32.562089.2f,26.138780.2f,28.976525.2f,53.899847.2f,76.602035.2f,13.269022.2f,44.958641.2f,31.155940.2f,90.886517.2f,81.903142.2f,54.406578.2f,77.196356.2f,51.347002.2f,40.418627.2f,72.964568.2f,24.522809.2f,78.269997.2f,73.998682.2f,36.121943.2f,61.888515.2f,84.995499.2f,79.186263.2f,83.980247.2f,41.935675.2f,35.886549.2f,60.782800.2f,51.817516.2f,59.420993.2f,79.049250.2f,80.784735.2f,25.834311.2f,6.626887.2f,11.604831.2f,31.231823.2f,94.297319.2f
100.902758.2f,40.834413.2f,12.136203.2f,53.916847.2f,67.514154.2f,46.103633.2f,61.169539.2f,95.725693.2f,28.656433.2f,42.665606.2f,75.085644.2f,30.227127.2f,91.086937.2f,47.408605.2f,79.398031.2f,14.489377.2f,85.562945.2f,59.010264.2f,51.882850.2f,8.484629.2f,60.238173.2f,29.496294.2f,79.535051.2f,65.799655.2f,38.688803.2f,65.669088.2f,89.654700.2f,41.568228.2f,27.933812.2f,33.841086.2f,55.060516.2f,23.617682.2f,41.813659.2f,48.876034.2f,68.763450.2f,85.086888.2f,68.785206.2f,71.443075.2f,90.758810.2f,44.267789.2f
35.643289.2f,84.702646.2f,58.463789.2f,51.717239.2f,57.450147.2f,65.818515.2f,24.928268.2f,57.008421.2f,39.301871.2f,44.229273.2f,42.717275.2f,39.325631.2f,44.347146.2f,58.265615.2f,31.402783.2f,58.121184.2f,26.766157.2f,9.386679.2f,17.955864.2f,65.708497.2f,26.757409.2f,55.624008.2f,23.142027.2f,14.877516.2f,33.889537.2f,39.796086.2f,29.391442.2f,53.553126.2f,56.849582.2f,44.331688.2f,19.443270.2f,44.513726.2f,87.169804.2f,42.670817.2f,33.292589.2f,41.255249.2f,44.658154.2f,41.342310.2f,43.724452.2f,65.171949.2f
54.675350.2f,72.409079.2f,39.444134.2f,51.556156.2f,62.114145.2f,59.553190.2f,34.620190.2f,73.793084.2f,18.579688.2f,20.964082.2f,55.120927.2f,23.918724.2f,63.416648.2f,35.771145.2f,34.752819.2f,40.081473.2f,39.271602.2f,15.473940.2f,18.418630.2f,42.673128.2f,35.354534.2f,30.848450.2f,33.297771.2f,31.061546.2f,9.161779.2f,28.520835.2f,43.320145.2f,30.021015.2f,44.335885.2f,34.127268.2f,8.729580.2f,25.490532.2f,74.586307.2f,21.631012.2f,27.079016.2f,58.790896.2f,53.413931.2f,52.381635.2f,62.866437.2f,41.650894.2f
75.527672.2f,78.172348.2f,76.254509.2f,37.104680.2f,27.242637.2f,53.838096.2f,33.848571.2f,7.619605.2f,69.420381.2f,88.884958.2f,13.931102.2f,61.604698.2f,14.978681.2f,103.685958.2f,84.461439.2f,73.990988.2f,76.769154.2f,57.576383.2f,50.030319.2f,91.523840.2f,33.342500.2f,93.547205.2f,75.139768.2f,39.523176.2f,74.484449.2f,92.245101.2f,77.677146.2f,97.243728.2f,62.465083.2f,54.606514.2f,68.679299.2f,68.940593.2f,80.585323.2f,90.050148.2f,86.511417.2f,13.504181.2f,19.643419.2f,17.386181.2f,15.430310.2f,108.341977.2f
48.759356.2f,97.147274.2f,61.571304.2f,77.890874.2f,87.715558.2f,86.016397.2f,57.525113.2f,94.076879.2f,42.127507.2f,23.123546.2f,77.743342.2f,49.649283.2f,81.774040.2f,29.586535.2f,18.927055.2f,62.971653.2f,30.723583.2f,32.393139.2f,42.377837.2f,58.603581.2f,58.759859.2f,38.807601.2f,25.852935.2f,50.411969.2f,28.684239.2f,2.331242.2f,34.538249.2f,29.209055.2f,69.835062.2f,60.500491.2f,21.998616.2f,49.220698.2f,99.147272.2f,17.125692.2f,6.493711.2f,78.368044.2f,77.563836.2f,75.568243.2f,81.156287.2f,38.021659.2f
42.591191.2f,88.834571.2f,55.383211.2f,65.495898.2f,74.581383.2f,75.228987.2f,43.748153.2f,80.108014.2f,34.649398.2f,25.077540.2f,63.832071.2f,40.306969.2f,67.924953.2f,36.909676.2f,18.495463.2f,56.227583.2f,25.300465.2f,18.444626.2f,29.129393.2f,56.273799.2f,45.062728.2f,39.858000.2f,19.279548.2f,36.420019.2f,22.487074.2f,16.318084.2f,29.499864.2f,33.804571.2f,60.705921.2f,50.089740.2f,9.084797.2f,41.714852.2f,91.015793.2f,21.327059.2f,11.629994.2f,64.414117.2f,63.909560.2f,61.733442.2f,67.312027.2f,44.734837.2f
