31.670490.2f,62.467137.2f,34.856716.2f,96.650046.2f,76.798826.2f,69.964028.2f,41.843712.2f,41.040809.2f,54.628754.2f,54.185940.2f,40.249861.2f,67.233607.2f,11.584848.2f,85.272400.2f,87.455768.2f,38.417246.2f,77.430323.2f,24.028529.2f,28.314838.2f,40.120482.2f,68.233070.2f,30.147971.2f,99.464675.2f,80.921910.2f,46.489760.2f,84.023380.2f,52.979934.2f,37.113116.2f,29.110635.2f,16.397328.2f
101.649270.2f,51.347647.2f,63.604079.2f,11.546768.2f,19.693494.2f,68.415861.2f,54.445019.2f,61.189543.2f,82.179651.2f,38.961631.2f,54.963959.2f,47.455043.2f,90.388421.2f,41.453027.2f,28.571420.2f,99.003100.2f,49.790905.2f,93.153675.2f,118.535302.2f,69.402433.2f,26.024860.2f,64.369364.2f,28.818590.2f,17.636773.2f,91.125860.2f,21.298350.2f,57.649755.2f,95.673795.2f,120.461951.2f,99.186367.2f
25.028663.2f,87.639543.2f,35.143150.2f,87.428976.2f,70.411474.2f,103.000905.2f,42.176312.2f,32.639509.2f,10.182041.2f,59.724825.2f,43.587985.2f,90.253075.2f,38.033269.2f,60.848914.2f,69.994477.2f,16.669000.2f,101.082937.2f,71.928500.2f,73.345949.2f,75.402912.2f,74.320378.2f,55.919634.2f,81.082820.2f,72.849531.2f,3.565454.2f,71.827386.2f,32.452879.2f,15.208184.2f,72.420945.2f,65.999921.2f
23.160338.2f,69.113751.2f,17.345358.2f,78.427631.2f,59.517913.2f,83.798790.2f,25.919610.2f,17.669622.2f,21.368866.2f,44.010827.2f,26.633449.2f,72.106046.2f,22.993704.2f,57.964286.2f,63.925812.2f,20.473588.2f,83.041414.2f,54.008016.2f,60.583170.2f,55.935890.2f,59.395639.2f,36.530071.2f,75.902293.2f,62.759559.2f,17.736952.2f,63.422566.2f,24.560237.2f,17.136914.2f,60.439781.2f,49.617237.2f
8.653242.2f,85.002337.2f,34.972071.2f,95.805907.2f,77.241866.2f,98.082121.2f,43.833484.2f,35.644229.2f,25.467577.2f,61.881182.2f,44.362894.2f,88.439072.2f,25.355860.2f,72.815737.2f,80.246007.2f,2.592926.2f,99.402811.2f,60.254836.2f,57.819353.2f,68.786913.2f,77.332521.2f,50.844825.2f,91.963851.2f,80.330961.2f,12.837640.2f,80.548645.2f,40.753530.2f,1.296931.2f,56.643314.2f,52.769904.2f
76.045723.2f,59.673596.2f,41.773657.2f,27.129199.2f,14.732736.2f,79.191971.2f,34.303060.2f,36.837806.2f,51.609612.2f,29.479165.2f,36.113790.2f,58.420086.2f,69.981821.2f,14.390585.2f,11.387152.2f,71.726624.2f,65.880604.2f,84.121023.2f,104.018659.2f,66.984928.2f,30.917443.2f,53.367364.2f,23.501260.2f,14.628329.2f,62.002237.2f,11.531298.2f,28.938484.2f,68.529264.2f,105.151555.2f,86.673065.2f
50.038778.2f,43.983089.2f,36.296670.2f,87.659701.2f,68.583482.2f,49.759120.2f,39.193897.2f,43.051595.2f,65.208331.2f,44.780327.2f,36.830072.2f,49.087918.2f,28.482018.2f,83.422261.2f,82.522450.2f,55.315703.2f,58.649100.2f,12.418874.2f,37.231795.2f,20.276669.2f,56.095499.2f,18.579566.2f,93.881876.2f,72.901095.2f,60.354853.2f,77.316280.2f,55.319737.2f,53.261894.2f,39.670415.2f,17.433815.2f
14.889783.2f,71.938394.2f,23.625373.2f,87.298517.2f,68.011995.2f,84.871008.2f,32.819595.2f,26.081405.2f,28.444591.2f,50.459795.2f,32.888601.2f,75.494200.2f,15.073506.2f,67.907210.2f,73.513680.2f,15.748417.2f,86.447865.2f,49.031794.2f,51.826027.2f,55.659163.2f,66.010473.2f,37.645797.2f,85.553157.2f,71.467465.2f,20.083523.2f,72.569804.2f,34.407609.2f,13.028552.2f,51.398298.2f,42.966061.2f
54.857704.2f,60.738658.2f,23.761781.2f,47.893417.2f,30.882221.2f,79.470090.2f,19.616841.2f,17.492046.2f,31.720597.2f,27.579313.2f,22.117761.2f,61.386984.2f,50.801190.2f,26.941398.2f,32.036692.2f,50.404113.2f,71.041146.2f,70.917477.2f,86.812264.2f,59.735523.2f,38.498301.2f,41.971001.2f,43.983215.2f,33.149616.2f,41.002735.2f,32.390394.2f,7.616087.2f,47.206562.2f,87.511076.2f,71.194624.2f
105.269212.2f,23.643327.2f,75.059199.2f,78.793841.2f,69.356521.2f,8.731981.2f,69.785987.2f,79.072349.2f,107.797919.2f,56.874767.2f,67.732797.2f,23.672316.2f,84.624028.2f,96.396588.2f,87.572653.2f,108.331486.2f,18.052877.2f,61.067031.2f,89.908722.2f,38.464471.2f,51.267582.2f,54.972974.2f,93.887917.2f,72.390761.2f,108.700594.2f,79.031985.2f,86.604680.2f,105.529951.2f,93.145401.2f,72.121305.2f
71.626294.2f,16.806961.2f,42.955073.2f,70.166152.2f,53.821969.2f,25.980055.2f,39.545018.2f,47.956626.2f,76.009700.2f,32.788407.2f,37.153207.2f,22.048471.2f,51.250878.2f,76.034421.2f,70.976975.2f,74.684097.2f,31.400594.2f,34.457784.2f,63.322467.2f,8.008621.2f,37.013613.2f,21.458066.2f,80.583083.2f,57.941771.2f,75.632834.2f,63.780084.2f,57.519412.2f,71.921688.2f,66.099356.2f,43.747743.2f
40.137851.2f,83.401778.2f,58.717660.2f,121.348610.2f,101.493969.2f,87.006365.2f,66.281220.2f,64.416582.2f,71.742347.2f,78.807838.2f,64.809011.2f,88.527880.2f,31.184580.2f,108.799484.2f,111.764620.2f,48.846214.2f,97.949568.2f,34.774293.2f,11.373052.2f,59.263974.2f,92.551217.2f,53.963190.2f,123.832566.2f,105.608132.2f,60.661852.2f,108.611103.2f,75.689732.2f,49.232047.2f,8.963209.2f,23.618539.2f
71.428029.2f,14.209899.2f,39.596621.2f,62.752902.2f,46.390528.2f,28.917029.2f,34.863802.2f,43.862754.2f,72.454461.2f,25.895235.2f,32.646002.2f,18.589390.2f,52.067092.2f,69.063256.2f,63.655011.2f,73.633959.2f,29.156932.2f,40.068188.2f,68.226315.2f,14.571893.2f,29.589879.2f,20.558631.2f,73.152832.2f,50.496309.2f,73.292259.2f,56.370859.2f,52.437178.2f,70.694974.2f,70.812866.2f,48.435048.2f
32.946787.2f,77.867953.2f,50.120867.2f,113.222410.2f,93.341823.2f,83.162336.2f,57.859191.2f,55.733345.2f,63.451055.2f,70.972885.2f,56.472823.2f,82.843367.2f,22.443814.2f,100.100197.2f,103.233183.2f,41.486739.2f,92.660660.2f,32.051336.2f,17.254232.2f,54.323629.2f,85.073892.2f,46.829345.2f,115.320577.2f,97.412361.2f,52.764612.2f,100.252354.2f,66.952209.2f,41.543825.2f,16.171784.2f,20.796132.2f
42.147695.2f,55.935894.2f,38.894754.2f,96.422062.2f,76.867152.2f,61.309839.2f,44.162545.2f,45.569804.2f,63.055174.2f,53.345250.2f,42.134447.2f,60.998453.2f,21.423819.2f,88.641011.2f,89.318177.2f,48.681683.2f,70.640376.2f,13.563288.2f,26.834060.2f,32.221673.2f,66.032360.2f,27.342109.2f,101.066124.2f,81.126974.2f,55.980746.2f,84.947597.2f,57.934267.2f,47.192578.2f,28.813972.2f,8.671885.2f
96.828046.2f,30.421172.2f,58.616119.2f,33.012012.2f,27.872175.2f,46.484546.2f,49.751493.2f,58.599592.2f,84.639059.2f,31.671476.2f,49.222439.2f,25.983688.2f,81.709308.2f,55.676254.2f,44.577342.2f,96.075708.2f,27.802194.2f,77.091795.2f,104.545340.2f,51.496862.2f,16.396847.2f,51.727305.2f,48.847399.2f,29.477333.2f,90.870075.2f,35.886558.2f,59.650361.2f,92.762339.2f,106.894546.2f,84.751928.2f
56.520874.2f,58.974532.2f,24.209296.2f,45.851402.2f,28.621767.2f,77.826858.2f,19.206434.2f,18.257342.2f,34.003220.2f,25.730373.2f,21.639633.2f,59.496345.2f,51.710796.2f,26.216847.2f,30.467129.2f,52.278920.2f,69.048050.2f,70.730867.2f,87.342819.2f,58.726563.2f,36.277548.2f,41.366803.2f,42.499931.2f,30.964680.2f,43.112708.2f,30.412380.2f,9.581830.2f,49.055491.2f,88.129255.2f,71.377410.2f
65.378735.2f,74.077148.2f,39.517119.2f,46.002190.2f,34.646721.2f,93.327883.2f,35.916578.2f,32.885364.2f,35.434835.2f,40.982993.2f,38.404951.2f,73.931945.2f,65.096908.2f,15.594606.2f,26.381314.2f,59.330412.2f,82.686060.2f,87.166414.2f,101.976430.2f,75.556249.2f,48.143467.2f,58.222329.2f,36.290922.2f,34.929741.2f,47.655220.2f,31.089020.2f,20.737170.2f,56.483628.2f,102.446058.2f,87.074237.2f
82.047308.2f,31.446686.2f,43.582514.2f,31.216980.2f,16.854500.2f,50.588136.2f,34.511293.2f,43.040311.2f,68.822266.2f,16.764330.2f,34.269410.2f,29.229310.2f,68.313937.2f,44.023059.2f,35.126760.2f,80.813327.2f,36.037691.2f,69.048672.2f,94.620075.2f,45.823724.2f,1.957802.2f,40.519077.2f,42.796430.2f,20.279217.2f,75.173503.2f,26.791049.2f,43.861366.2f,77.482216.2f,96.638997.2f,75.161897.2f
51.048435.2f,68.524337.2f,56.323986.2f,113.687710.2f,94.294314.2f,69.572050.2f,61.906412.2f,62.889473.2f,77.555534.2f,70.613140.2f,59.893094.2f,73.846536.2f,34.220913.2f,106.336714.2f,107.057029.2f,59.013619.2f,82.404500.2f,17.623004.2f,11.711001.2f,43.972808.2f,82.544779.2f,44.332138.2f,118.771244.2f,98.579652.2f,68.670631.2f,102.563737.2f,75.151223.2f,58.367906.2f,14.886338.2f,9.374031.2f
60.028082.2f,50.453885.2f,51.787129.2f,100.909614.2f,82.423637.2f,50.195437.2f,54.684266.2f,58.560217.2f,79.524880.2f,58.742819.2f,52.286945.2f,55.837771.2f,39.257220.2f,98.697467.2f,97.208661.2f,66.571770.2f,63.735293.2f,4.358427.2f,31.039855.2f,26.272742.2f,68.376868.2f,33.318356.2f,108.302455.2f,86.745484.2f,73.402948.2f,91.553045.2f,70.861894.2f,65.010671.2f,34.275593.2f,14.794851.2f
60.599945.2f,79.560604.2f,39.699104.2f,54.454300.2f,42.683225.2f,98.505704.2f,38.031928.2f,32.909129.2f,28.719260.2f,46.271501.2f,40.577886.2f,79.853903.2f,62.928371.2f,23.218429.2f,34.728834.2f,53.876740.2f,89.057965.2f,87.898541.2f,100.379592.2f,78.730142.2f,55.065275.2f,60.368767.2f,44.162380.2f,43.211610.2f,41.532164.2f,39.537942.2f,20.591742.2f,51.258590.2f,100.564798.2f,86.707609.2f
47.889538.2f,60.870535.2f,48.423703.2f,105.025498.2f,85.645784.2f,63.446170.2f,53.596050.2f,55.089453.2f,71.628345.2f,61.953371.2f,51.520142.2f,66.133155.2f,28.813969.2f,98.115157.2f,98.555133.2f,55.225275.2f,75.072694.2f,11.244169.2f,19.355529.2f,36.386273.2f,73.935589.2f,35.669213.2f,110.223548.2f,89.934374.2f,63.717490.2f,93.962128.2f,67.442774.2f,54.141754.2f,22.018237.2f,0.884740.2f
51.583577.2f,71.430136.2f,58.624110.2f,116.490888.2f,97.058458.2f,72.242058.2f,64.410052.2f,65.133042.2f,78.997985.2f,73.406921.2f,62.435222.2f,76.757311.2f,35.670729.2f,108.766288.2f,109.668655.2f,59.726893.2f,85.267943.2f,20.480343.2f,8.996679.2f,46.880689.2f,85.432779.2f,47.150968.2f,121.418461.2f,101.337546.2f,69.767781.2f,105.264282.2f,77.337425.2f,59.239145.2f,12.311511.2f,12.172805.2f
77.701406.2f,29.750768.2f,39.308735.2f,34.996077.2f,18.734896.2f,49.203689.2f,30.338631.2f,39.133740.2f,65.603410.2f,12.356079.2f,29.944900.2f,28.298686.2f,63.693229.2f,44.497757.2f,36.748825.2f,76.680835.2f,36.274461.2f,64.717081.2f,90.040232.2f,42.046763.2f,3.199497.2f,35.907218.2f,45.360011.2f,22.641606.2f,71.436965.2f,28.834453.2f,40.876100.2f,73.359348.2f,92.033045.2f,70.630898.2f
62.953995.2f,25.277842.2f,36.610326.2f,73.041142.2f,55.281551.2f,34.312445.2f,34.818012.2f,42.269928.2f,69.406353.2f,32.368228.2f,32.296253.2f,30.293342.2f,42.368172.2f,74.912931.2f,71.362510.2f,66.341608.2f,40.132600.2f,27.661959.2f,55.680522.2f,6.083414.2f,40.171394.2f,13.988363.2f,81.771246.2f,59.555761.2f,68.038005.2f,64.875720.2f,52.888340.2f,63.675444.2f,58.290689.2f,35.901825.2f
57.828644.2f,40.595939.2f,42.734617.2f,89.380355.2f,70.941252.2f,43.690750.2f,44.470856.2f,49.372030.2f,72.691202.2f,47.314090.2f,41.994086.2f,45.911241.2f,36.282889.2f,87.896473.2f,85.949491.2f,63.217291.2f,54.655577.2f,10.640886.2f,39.476214.2f,16.045432.2f,56.885840.2f,22.430558.2f,96.929536.2f,75.260733.2f,68.184256.2f,80.140947.2f,61.409269.2f,61.174515.2f,42.343864.2f,20.198418.2f
28.567572.2f,64.599227.2f,34.184465.2f,96.928707.2f,77.046405.2f,72.619260.2f,41.635592.2f,40.123034.2f,52.270317.2f,54.813122.2f,40.196951.2f,69.274586.2f,8.957831.2f,84.491594.2f,87.131850.2f,35.399348.2f,79.592771.2f,27.136856.2f,29.474549.2f,42.673996.2f,69.171664.2f,31.602035.2f,99.191117.2f,81.114986.2f,43.761307.2f,83.992392.2f,51.822922.2f,34.171539.2f,29.922566.2f,19.204106.2f
18.514695.2f,73.278894.2f,35.563705.2f,100.139799.2f,80.328456.2f,82.467415.2f,44.184140.2f,40.355552.2f,46.315389.2f,59.559207.2f,43.286689.2f,77.706140.2f,7.784292.2f,84.278991.2f,88.458407.2f,26.099568.2f,88.282174.2f,37.497984.2f,33.908453.2f,52.406401.2f,74.625286.2f,39.106289.2f,100.588846.2f,84.183495.2f,36.129600.2f,86.314124.2f,50.791855.2f,25.452298.2f,33.275201.2f,28.654622.2f
90.869870.2f,58.252551.2f,54.616954.2f,11.021250.2f,11.425924.2f,77.115556.2f,46.078555.2f,50.703600.2f,67.732413.2f,35.156241.2f,47.322507.2f,55.613280.2f,82.694178.2f,24.127239.2f,11.357643.2f,87.095864.2f,60.743625.2f,91.883278.2f,114.511012.2f,71.193215.2f,28.659282.2f,61.368864.2f,15.914073.2f,7.128830.2f,77.867854.2f,4.619533.2f,44.463986.2f,83.841475.2f,116.001530.2f,96.087173.2f
63.884656.2f,80.042474.2f,42.017521.2f,52.251707.2f,41.459575.2f,99.148690.2f,39.756904.2f,35.233573.2f,32.016698.2f,46.793497.2f,42.296778.2f,80.113161.2f,65.856009.2f,20.380666.2f,32.320589.2f,57.194614.2f,89.075704.2f,90.163746.2f,103.225129.2f,80.190708.2f,54.725722.2f,62.159489.2f,41.332183.2f,41.679687.2f,44.852773.2f,37.626258.2f,22.831673.2f,54.566841.2f,103.467427.2f,89.264057.2f
66.011144.2f,35.679687.2f,27.511548.2f,40.730403.2f,21.211312.2f,54.906931.2f,18.388421.2f,26.996230.2f,53.748982.2f,2.981193.2f,18.296434.2f,35.899818.2f,53.255397.2f,40.301917.2f,36.055254.2f,64.677070.2f,45.455864.2f,59.450508.2f,82.453813.2f,40.521805.2f,15.227133.2f,28.891288.2f,46.792735.2f,25.512050.2f,59.297824.2f,30.014901.2f,29.407879.2f,61.346580.2f,84.127201.2f,63.716521.2f
26.084570.2f,79.689035.2f,47.096018.2f,111.237280.2f,91.362430.2f,86.465128.2f,55.389702.2f,52.205111.2f,57.461214.2f,69.762963.2f,54.264791.2f,84.473887.2f,18.847552.2f,96.290975.2f,100.193990.2f,34.707980.2f,94.636132.2f,36.831889.2f,24.127535.2f,56.961848.2f,84.396443.2f,47.071867.2f,112.320550.2f,95.318830.2f,46.336115.2f,97.744661.2f,62.842209.2f,34.949269.2f,22.721414.2f,25.991836.2f
97.627114.2f,13.941400.2f,66.029417.2f,70.235291.2f,59.861570.2f,9.265248.2f,60.381083.2f,69.767401.2f,98.543083.2f,47.065823.2f,58.401337.2f,13.909359.2f,77.479150.2f,86.694681.2f,78.117882.2f,100.214472.2f,11.010459.2f,57.070842.2f,86.338606.2f,32.311658.2f,41.649105.2f,46.866923.2f,84.826021.2f,63.024444.2f,99.944410.2f,69.645799.2f,76.965180.2f,97.319277.2f,89.424119.2f,67.668117.2f
39.251644.2f,73.443743.2f,23.748168.2f,66.836343.2f,50.103262.2f,90.705770.2f,27.004876.2f,18.078583.2f,12.696631.2f,42.401008.2f,29.151752.2f,75.179665.2f,41.980079.2f,41.316210.2f,49.612095.2f,33.201671.2f,85.604832.2f,70.196010.2f,79.607425.2f,66.254667.2f,55.817590.2f,46.518146.2f,60.962713.2f,52.373169.2f,22.251200.2f,51.233643.2f,12.416883.2f,30.306424.2f,79.567300.2f,67.392711.2f
85.865631.2f,63.992646.2f,51.592834.2f,19.410323.2f,15.889634.2f,83.295264.2f,43.873725.2f,46.753002.2f,60.364277.2f,36.741037.2f,45.551802.2f,61.972672.2f,79.827947.2f,14.383336.2f,2.399246.2f,81.364729.2f,68.153319.2f,92.720289.2f,113.478593.2f,74.102207.2f,34.242160.2f,61.911756.2f,13.747464.2f,13.038743.2f,71.279800.2f,6.533170.2f,38.624329.2f,78.198832.2f,114.697340.2f,95.812790.2f
36.058548.2f,74.931387.2f,49.991670.2f,112.200528.2f,92.357977.2f,79.608385.2f,57.320747.2f,55.887670.2f,65.443573.2f,69.613914.2f,55.783453.2f,79.981611.2f,23.216658.2f,100.274835.2f,102.885892.2f,44.432532.2f,89.626577.2f,28.123307.2f,14.732865.2f,51.102948.2f,83.367334.2f,44.822285.2f,114.925638.2f,96.487161.2f,55.236026.2f,99.574223.2f,67.439894.2f,44.251597.2f,14.433839.2f,16.808289.2f
64.904724.2f,21.696033.2f,30.817920.2f,57.633960.2f,39.775639.2f,38.330833.2f,25.422143.2f,34.611152.2f,63.340710.2f,17.362446.2f,23.291232.2f,24.747406.2f,46.948778.2f,60.535733.2f,56.138163.2f,66.289988.2f,35.712358.2f,42.035586.2f,68.277978.2f,20.270795.2f,25.094486.2f,15.532740.2f,66.332013.2f,44.042579.2f,64.915882.2f,49.434446.2f,42.863214.2f,63.220806.2f,70.516162.2f,48.585646.2f
48.910791.2f,37.434073.2f,24.739462.2f,74.141743.2f,54.839571.2f,48.479831.2f,25.862378.2f,31.157038.2f,56.476833.2f,31.087845.2f,23.394792.2f,41.849638.2f,28.847162.2f,69.636596.2f,68.545920.2f,52.144203.2f,52.427021.2f,26.327465.2f,49.412470.2f,19.375702.2f,43.433872.2f,4.784410.2f,79.929336.2f,59.144150.2f,54.163082.2f,63.414012.2f,42.955881.2f,49.484001.2f,51.408632.2f,30.194319.2f
6.333746.2f,79.297696.2f,33.157794.2f,97.057435.2f,77.755979.2f,90.913874.2f,42.370619.2f,35.840383.2f,33.939058.2f,59.763420.2f,42.280629.2f,83.167345.2f,15.582014.2f,77.132544.2f,83.121099.2f,12.200858.2f,94.056954.2f,50.213196.2f,47.331878.2f,61.092862.2f,75.301423.2f,44.577046.2f,95.125908.2f,81.224370.2f,22.608538.2f,82.308254.2f,43.808106.2f,11.503674.2f,46.312896.2f,42.261933.2f
85.413244.2f,59.800206.2f,50.086257.2f,17.483363.2f,11.634265.2f,79.057198.2f,41.965601.2f,45.671465.2f,61.313823.2f,33.396863.2f,43.468176.2f,57.700808.2f,78.319750.2f,18.105368.2f,6.675229.2f,81.308495.2f,63.811318.2f,89.784112.2f,111.241550.2f,70.516169.2f,30.014057.2f,59.017498.2f,16.303046.2f,8.702278.2f,71.725121.2f,2.436204.2f,38.539785.2f,78.088667.2f,112.568535.2f,93.270443.2f
78.183275.2f,7.485031.2f,45.820079.2f,62.004735.2f,47.181745.2f,23.531633.2f,40.467093.2f,49.720790.2f,78.452428.2f,29.177626.2f,38.386227.2f,12.194531.2f,58.770340.2f,71.569858.2f,65.044731.2f,80.331240.2f,22.483818.2f,44.735220.2f,73.474346.2f,18.305436.2f,29.308242.2f,27.315046.2f,73.765186.2f,51.061604.2f,79.736971.2f,57.278967.2f,57.581704.2f,77.372107.2f,76.192520.2f,53.804448.2f
22.860921.2f,64.230045.2f,26.126693.2f,90.340717.2f,70.489189.2f,74.673800.2f,34.426264.2f,31.489725.2f,42.666109.2f,49.484967.2f,33.391810.2f,68.465227.2f,2.298792.2f,75.831292.2f,79.271141.2f,28.090499.2f,79.181220.2f,34.465897.2f,38.986122.2f,44.687474.2f,64.544745.2f,29.652666.2f,91.390342.2f,74.401492.2f,34.834658.2f,76.752430.2f,42.727152.2f,26.273772.2f,39.166951.2f,28.228585.2f
76.497192.2f,50.213457.2f,39.707074.2f,25.149378.2f,6.811684.2f,69.705636.2f,31.111955.2f,36.077953.2f,55.805560.2f,21.753592.2f,32.374989.2f,48.794127.2f,67.734493.2f,24.000820.2f,17.303803.2f,73.201680.2f,56.174030.2f,78.057285.2f,99.817811.2f,59.104984.2f,21.214287.2f,47.299808.2f,28.031626.2f,9.371803.2f,64.817218.2f,11.559005.2f,31.280103.2f,69.901286.2f,101.230582.2f,81.662313.2f
