68.610227.2f,26.391287.2f,77.812443.2f,89.448611.2f,60.428868.2f,65.221865.2f,67.628906.2f,48.054550.2f,61.800689.2f,65.082449.2f,25.249641.2f,64.553276.2f,68.156106.2f,59.824611.2f,39.860059.2f,80.160636.2f,35.551434.2f,46.079646.2f,16.897317.2f,73.202791.2f,56.927362.2f,37.036422.2f,56.141845.2f,59.998596.2f,38.232364.2f,64.527064.2f,16.234236.2f,12.575611.2f,68.655299.2f,86.016010.2f,21.244517.2f,67.814643.2f,56.263348.2f,39.757783.2f,35.876630.2f,38.154480.2f,68.146077.2f,56.797166.2f,38.787584.2f,22.816440.2f,79.042983.2f,42.303226.2f,63.097720.2f,79.442831.2f,38.290278.2f,78.461103.2f,63.316349.2f,36.301306.2f,30.198309.2f,21.232331.2f
83.588729.2f,36.210819.2f,75.370452.2f,86.901845.2f,70.216170.2f,55.888439.2f,51.701766.2f,30.632414.2f,49.621407.2f,78.767767.2f,5.163729.2f,46.653109.2f,46.964430.2f,63.163104.2f,51.726868.2f,74.583653.2f,29.237059.2f,64.160762.2f,24.131400.2f,81.835256.2f,72.427745.2f,17.359878.2f,58.833203.2f,77.439373.2f,27.229450.2f,56.922246.2f,35.849284.2f,15.937678.2f,76.459500.2f,82.134534.2f,41.932630.2f,81.747100.2f,41.572267.2f,19.294085.2f,38.713164.2f,58.812388.2f,46.956520.2f,40.962848.2f,48.750626.2f,17.172384.2f,74.773957.2f,61.685964.2f,49.227326.2f,68.922074.2f,25.033269.2f,75.307303.2f,71.532939.2f,50.514236.2f,51.258555.2f,31.700331.2f
57.781845.2f,55.537921.2f,48.559842.2f,60.224413.2f,40.675155.2f,38.278681.2f,47.888712.2f,34.757886.2f,37.779640.2f,51.793855.2f,29.381596.2f,48.797944.2f,64.847936.2f,32.794563.2f,25.414644.2f,51.045296.2f,11.554796.2f,45.163958.2f,44.781265.2f,51.585524.2f,48.031544.2f,46.099219.2f,28.595558.2f,55.709266.2f,18.885017.2f,36.509421.2f,43.181292.2f,18.567911.2f,46.054875.2f,56.701984.2f,36.057399.2f,54.875947.2f,36.312939.2f,46.460816.2f,8.097836.2f,48.584550.2f,66.514769.2f,38.526889.2f,21.002966.2f,13.661804.2f,49.753766.2f,46.275012.2f,40.953461.2f,52.661752.2f,22.138779.2f,49.155093.2f,41.304181.2f,65.183132.2f,45.156071.2f,13.169374.2f
31.804662.2f,58.127069.2f,62.868336.2f,72.892893.2f,28.535110.2f,65.005882.2f,78.921322.2f,66.201695.2f,67.388035.2f,28.597459.2f,54.176738.2f,80.418977.2f,94.912724.2f,39.063015.2f,11.264661.2f,70.227771.2f,43.125811.2f,13.538925.2f,52.511296.2f,41.344757.2f,20.163457.2f,70.033301.2f,37.756965.2f,25.034341.2f,50.517373.2f,61.489717.2f,39.016863.2f,36.767916.2f,38.501866.2f,72.205907.2f,22.475127.2f,31.181345.2f,67.602502.2f,71.697357.2f,29.241732.2f,22.795848.2f,96.089796.2f,70.039660.2f,15.539477.2f,40.762441.2f,67.027594.2f,16.270930.2f,71.387263.2f,78.476182.2f,53.561749.2f,64.622891.2f,33.364543.2f,60.234150.2f,25.257943.2f,21.832459.2f
55.379804.2f,34.819904.2f,87.583973.2f,98.468612.2f,56.965519.2f,82.657477.2f,90.127140.2f,72.276840.2f,81.784862.2f,54.579689.2f,51.321577.2f,88.539594.2f,94.372131.2f,65.139857.2f,38.002023.2f,92.997483.2f,54.583821.2f,29.457209.2f,34.396796.2f,69.731519.2f,44.181370.2f,62.865444.2f,62.816025.2f,42.803241.2f,59.712061.2f,80.520275.2f,15.979320.2f,35.678039.2f,66.904406.2f,96.703454.2f,8.434784.2f,56.549353.2f,78.401892.2f,65.797614.2f,47.192866.2f,14.467236.2f,94.386086.2f,79.670500.2f,40.308157.2f,44.997811.2f,90.633729.2f,22.706322.2f,84.279833.2f,97.004168.2f,61.002616.2f,88.935736.2f,61.712450.2f,32.770046.2f,5.361068.2f,31.376378.2f
113.902086.2f,70.553237.2f,81.564833.2f,91.024242.2f,95.209752.2f,53.994204.2f,34.597731.2f,24.006391.2f,43.819131.2f,107.782967.2f,34.716524.2f,24.922666.2f,8.795010.2f,80.773139.2f,81.494563.2f,75.228587.2f,46.603858.2f,99.021251.2f,59.887479.2f,104.044290.2f,104.021211.2f,27.552549.2f,76.457734.2f,111.026807.2f,38.959051.2f,58.200644.2f,74.427573.2f,51.610689.2f,98.135181.2f,84.577588.2f,79.957275.2f,110.867070.2f,33.643158.2f,23.674958.2f,62.353708.2f,96.546541.2f,10.610626.2f,30.075341.2f,77.119301.2f,45.378138.2f,77.824079.2f,97.988661.2f,39.284571.2f,60.578481.2f,34.853466.2f,80.264229.2f,94.362966.2f,85.954572.2f,89.562542.2f,64.368618.2f
76.594532.2f,16.958339.2f,102.551857.2f,113.944120.2f,76.698552.2f,92.523824.2f,94.936073.2f,74.770480.2f,89.401874.2f,75.634318.2f,50.124305.2f,91.204314.2f,90.228489.2f,81.928461.2f,56.617325.2f,106.222110.2f,62.908345.2f,50.667142.2f,23.320608.2f,89.669583.2f,65.347548.2f,56.293345.2f,78.936899.2f,63.846133.2f,65.836070.2f,91.483153.2f,12.098588.2f,40.167009.2f,86.327259.2f,111.251107.2f,26.049515.2f,77.683985.2f,83.721868.2f,59.897603.2f,60.429968.2f,34.695615.2f,89.362641.2f,84.060578.2f,57.801246.2f,50.422480.2f,104.601061.2f,43.766260.2f,90.666699.2f,106.831743.2f,65.758362.2f,103.530291.2f,81.001521.2f,11.761836.2f,26.203978.2f,44.045748.2f
85.630395.2f,2.993979.2f,101.971528.2f,113.612082.2f,81.944473.2f,88.115679.2f,87.099987.2f,66.164126.2f,83.519062.2f,83.593900.2f,40.723083.2f,82.192224.2f,77.847452.2f,83.603153.2f,61.215995.2f,104.060407.2f,58.688629.2f,60.340840.2f,11.462162.2f,94.956669.2f,73.992888.2f,43.665464.2f,80.067098.2f,74.172532.2f,59.938188.2f,87.911869.2f,16.589477.2f,35.722407.2f,90.909476.2f,110.121055.2f,33.496463.2f,85.967405.2f,76.522166.2f,47.442854.2f,60.005763.2f,46.288778.2f,76.638710.2f,76.271179.2f,61.195591.2f,45.248466.2f,103.097987.2f,54.248297.2f,83.935755.2f,102.044633.2f,58.971028.2f,102.595551.2f,85.522018.2f,15.147139.2f,37.222224.2f,44.731197.2f
77.231127.2f,102.051112.2f,14.341972.2f,20.898039.2f,53.352230.2f,16.467057.2f,38.213628.2f,48.822394.2f,26.535477.2f,69.849120.2f,66.194751.2f,47.250721.2f,76.266418.2f,32.882121.2f,57.422055.2f,4.895205.2f,41.856789.2f,80.112359.2f,90.489338.2f,53.378482.2f,73.730346.2f,78.679069.2f,31.972729.2f,84.121816.2f,43.072192.2f,13.457689.2f,90.766861.2f,64.519244.2f,48.583168.2f,14.251508.2f,81.901510.2f,72.216150.2f,36.872422.2f,76.778646.2f,43.164812.2f,90.567935.2f,79.756500.2f,40.309318.2f,52.973591.2f,55.439894.2f,8.281059.2f,84.696972.2f,31.339838.2f,15.982238.2f,46.032039.2f,12.001230.2f,48.584016.2f,112.665581.2f,89.800612.2f,59.481426.2f
75.408065.2f,69.633724.2f,41.922068.2f,52.863563.2f,54.319255.2f,20.147961.2f,25.802023.2f,18.505404.2f,16.146691.2f,68.601058.2f,31.657610.2f,28.157584.2f,50.402321.2f,38.329686.2f,45.007644.2f,39.191965.2f,11.155175.2f,66.649420.2f,57.637498.2f,61.973904.2f,67.183333.2f,44.492478.2f,34.082969.2f,75.949046.2f,8.618836.2f,21.191186.2f,61.671659.2f,33.299424.2f,56.048212.2f,47.393393.2f,57.554981.2f,71.623458.2f,14.569927.2f,42.970230.2f,24.325553.2f,70.792476.2f,53.041477.2f,17.440758.2f,39.985947.2f,23.143022.2f,40.034042.2f,68.333536.2f,18.747842.2f,33.844309.2f,11.490988.2f,41.298476.2f,52.675193.2f,81.860204.2f,66.976808.2f,35.162107.2f
71.435424.2f,106.259730.2f,5.154191.2f,11.105988.2f,48.010115.2f,26.099581.2f,48.638556.2f,57.725655.2f,36.359025.2f,64.183124.2f,72.805740.2f,57.490904.2f,86.264081.2f,28.759047.2f,55.786487.2f,6.878034.2f,47.265550.2f,77.561803.2f,95.126469.2f,45.862698.2f,69.389455.2f,86.378349.2f,29.307285.2f,79.861689.2f,49.921851.2f,21.950264.2f,93.399361.2f,68.806889.2f,41.702857.2f,5.893335.2f,82.870378.2f,66.273329.2f,46.396441.2f,84.779969.2f,45.011010.2f,89.687500.2f,89.671924.2f,49.971803.2f,51.897130.2f,60.564460.2f,2.319435.2f,82.885987.2f,41.449394.2f,26.131875.2f,53.340908.2f,2.645433.2f,42.703946.2f,115.805739.2f,89.992454.2f,61.435989.2f
97.885799.2f,34.289677.2f,89.544153.2f,100.911778.2f,85.469134.2f,67.925982.2f,59.210975.2f,38.350228.2f,60.312296.2f,93.409070.2f,17.540877.2f,52.137660.2f,42.981541.2f,78.450533.2f,66.557011.2f,87.763145.2f,43.705956.2f,76.986913.2f,24.651816.2f,97.201239.2f,86.492525.2f,8.922362.2f,74.090546.2f,90.686085.2f,40.247134.2f,69.718498.2f,41.860727.2f,30.463331.2f,91.850596.2f,95.791129.2f,52.409822.2f,96.339325.2f,50.918783.2f,12.802244.2f,54.103751.2f,69.194905.2f,41.695598.2f,49.315796.2f,63.847877.2f,32.483085.2f,88.410444.2f,73.573060.2f,58.728896.2f,79.886818.2f,37.127848.2f,89.281999.2f,86.901724.2f,49.762245.2f,60.785357.2f,46.364669.2f
78.013916.2f,12.889719.2f,91.316844.2f,102.961073.2f,72.480208.2f,77.779745.2f,77.910451.2f,57.320931.2f,73.550797.2f,75.356934.2f,32.269837.2f,73.633856.2f,72.299370.2f,73.182203.2f,51.725617.2f,93.442071.2f,48.236844.2f,53.576122.2f,6.956886.2f,85.424974.2f,66.274566.2f,38.604281.2f,69.574034.2f,67.626365.2f,49.890971.2f,77.428401.2f,11.725629.2f,25.175824.2f,81.159767.2f,99.463125.2f,26.532298.2f,77.889368.2f,67.015692.2f,42.097411.2f,49.397590.2f,41.645761.2f,71.563055.2f,67.030571.2f,51.304748.2f,34.916609.2f,92.446636.2f,48.286732.2f,74.261913.2f,91.816280.2f,49.226799.2f,91.936299.2f,75.782476.2f,24.005797.2f,32.607307.2f,34.370818.2f
48.633267.2f,58.392365.2f,47.151568.2f,58.526628.2f,32.160200.2f,42.452443.2f,55.218043.2f,43.614154.2f,43.864154.2f,42.666907.2f,37.615085.2f,57.011405.2f,73.985336.2f,27.702821.2f,16.351191.2f,51.677941.2f,19.858049.2f,37.205622.2f,48.717756.2f,43.709781.2f,38.991901.2f,54.403939.2f,24.080031.2f,46.976822.2f,27.567953.2f,39.641307.2f,43.495489.2f,23.987772.2f,38.443376.2f,55.968504.2f,32.995555.2f,45.747191.2f,43.953393.2f,55.035001.2f,6.009047.2f,42.975162.2f,75.664622.2f,46.503077.2f,11.853104.2f,21.991238.2f,49.552675.2f,39.247420.2f,47.713504.2f,56.491331.2f,31.076439.2f,48.212941.2f,33.416791.2f,66.168989.2f,41.069272.2f,11.446364.2f
26.169140.2f,68.663102.2f,52.808262.2f,62.205819.2f,16.627930.2f,59.012790.2f,75.755319.2f,66.027571.2f,63.056262.2f,20.737807.2f,58.554319.2f,78.673785.2f,96.533394.2f,28.659788.2f,6.424063.2f,61.173003.2f,42.119856.2f,20.260292.2f,61.885557.2f,29.576958.2f,16.632412.2f,75.123483.2f,28.237408.2f,25.683324.2f,49.931898.2f,54.856167.2f,50.068681.2f,42.330724.2f,26.507836.2f,62.132247.2f,34.048079.2f,23.750390.2f,65.098569.2f,76.243243.2f,26.429805.2f,34.069130.2f,98.162495.2f,67.994525.2f,10.798842.2f,43.590951.2f,57.550771.2f,25.948178.2f,67.664482.2f,71.579720.2f,53.576286.2f,54.773204.2f,21.358263.2f,71.828041.2f,37.247587.2f,26.420814.2f
14.215433.2f,79.193703.2f,75.927015.2f,83.419832.2f,33.049564.2f,86.053471.2f,103.130396.2f,92.457454.2f,90.439702.2f,18.723235.2f,81.303432.2f,105.780774.2f,121.903373.2f,52.556951.2f,32.810331.2f,85.720348.2f,68.782514.2f,16.207694.2f,76.229554.2f,40.392871.2f,11.618588.2f,96.957546.2f,53.512588.2f,2.180524.2f,76.474004.2f,81.657620.2f,59.683572.2f,63.787391.2f,41.480426.2f,84.887011.2f,43.215735.2f,18.382327.2f,92.359694.2f,98.750208.2f,53.501247.2f,31.234265.2f,123.171856.2f,95.157294.2f,37.815396.2f,67.839492.2f,81.561615.2f,22.046041.2f,95.063390.2f,98.065258.2f,79.843831.2f,78.227088.2f,38.707882.2f,76.871654.2f,39.563748.2f,48.983442.2f
83.201112.2f,16.622245.2f,89.541961.2f,101.228725.2f,75.187079.2f,73.476990.2f,71.297494.2f,50.298807.2f,68.264563.2f,79.870316.2f,24.840384.2f,66.302195.2f,63.288478.2f,73.326691.2f,54.695522.2f,90.538398.2f,44.614997.2f,59.847584.2f,4.462939.2f,87.881627.2f,71.475835.2f,29.421593.2f,69.408947.2f,73.896763.2f,44.912322.2f,73.719113.2f,20.617740.2f,22.753557.2f,83.203913.2f,97.213270.2f,33.406959.2f,82.568507.2f,60.880422.2f,32.974455.2f,48.728780.2f,49.497439.2f,62.448171.2f,60.499305.2f,53.428573.2f,31.029774.2f,90.011946.2f,55.251008.2f,68.392472.2f,87.130151.2f,43.580947.2f,89.905092.2f,77.899161.2f,30.926418.2f,40.662400.2f,35.568071.2f
43.925131.2f,91.476778.2f,22.659222.2f,30.879874.2f,20.353273.2f,39.936436.2f,62.269558.2f,61.912662.2f,48.112692.2f,36.609876.2f,67.040229.2f,68.675096.2f,93.752600.2f,5.800089.2f,31.726008.2f,32.996389.2f,41.841337.2f,51.330276.2f,81.957786.2f,20.628955.2f,41.893601.2f,83.208424.2f,10.188357.2f,52.351953.2f,48.177574.2f,34.612310.2f,75.416572.2f,56.672386.2f,15.270972.2f,31.638606.2f,61.897326.2f,38.823188.2f,54.907279.2f,82.836355.2f,30.591366.2f,65.307170.2f,96.447175.2f,58.588445.2f,29.278410.2f,51.792795.2f,28.538879.2f,57.403782.2f,53.707351.2f,48.334124.2f,52.411312.2f,25.012260.2f,15.149371.2f,98.152004.2f,67.307986.2f,44.264199.2f
57.344810.2f,36.345703.2f,93.540176.2f,104.285213.2f,61.309260.2f,89.215234.2f,96.701247.2f,78.688767.2f,88.401417.2f,57.357769.2f,57.219034.2f,95.000215.2f,100.099485.2f,70.749921.2f,43.213156.2f,99.232966.2f,61.201023.2f,31.466207.2f,37.986558.2f,73.829907.2f,46.668169.2f,68.003673.2f,68.619921.2f,43.814947.2f,66.294916.2f,87.015534.2f,19.368988.2f,42.034988.2f,71.382327.2f,102.716227.2f,14.961153.2f,59.063441.2f,84.982684.2f,71.085538.2f,53.592179.2f,14.363688.2f,99.974618.2f,86.215348.2f,45.922293.2f,51.501926.2f,96.763031.2f,24.060249.2f,90.890601.2f,103.548747.2f,67.529052.2f,94.960273.2f,66.308195.2f,31.343986.2f,7.710543.2f,37.927377.2f
23.008739.2f,66.697795.2f,61.442035.2f,70.605947.2f,22.632137.2f,67.418247.2f,83.338486.2f,72.283493.2f,71.006639.2f,19.861222.2f,62.146810.2f,85.696185.2f,101.933199.2f,37.284786.2f,12.874031.2f,69.932021.2f,48.619967.2f,11.609196.2f,61.337437.2f,34.701001.2f,11.500315.2f,78.277093.2f,36.996541.2f,18.214756.2f,56.299337.2f,63.390692.2f,47.403440.2f,45.009980.2f,32.792042.2f,70.747019.2f,30.587884.2f,22.369828.2f,72.392310.2f,79.779893.2f,33.497148.2f,26.934720.2f,103.307553.2f,75.110610.2f,17.963813.2f,48.065960.2f,66.278055.2f,17.946871.2f,75.424931.2f,80.190464.2f,59.674939.2f,63.448037.2f,28.108058.2f,68.020914.2f,31.633172.2f,29.532613.2f
39.090889.2f,100.844973.2f,29.747474.2f,33.845319.2f,19.663617.2f,52.001818.2f,74.839692.2f,75.084742.2f,60.714153.2f,32.537091.2f,79.341098.2f,81.577003.2f,106.919537.2f,18.516931.2f,37.913244.2f,41.270289.2f,54.659402.2f,53.130553.2f,92.104211.2f,11.517932.2f,40.697918.2f,95.731821.2f,22.966813.2f,50.582890.2f,61.211808.2f,46.620188.2f,83.631196.2f,67.745879.2f,9.712777.2f,37.063963.2f,68.734947.2f,33.875145.2f,67.913657.2f,95.525423.2f,42.222014.2f,69.085592.2f,109.619762.2f,71.616638.2f,37.053845.2f,63.838428.2f,36.399957.2f,60.113879.2f,66.342862.2f,58.723621.2f,65.455385.2f,32.360192.2f,14.149854.2f,106.090455.2f,72.651712.2f,54.022471.2f
78.491777.2f,24.535326.2f,81.278550.2f,92.962774.2f,68.687258.2f,65.210251.2f,63.933077.2f,43.227118.2f,60.238396.2f,74.611852.2f,18.193370.2f,59.517663.2f,59.500867.2f,65.590616.2f,48.577526.2f,82.179208.2f,36.256778.2f,56.483163.2f,12.497574.2f,81.159945.2f,66.885884.2f,27.087812.2f,61.579949.2f,70.345414.2f,36.748138.2f,65.380467.2f,22.862138.2f,14.694721.2f,76.276345.2f,88.888237.2f,31.562863.2f,77.425073.2f,53.214211.2f,30.100261.2f,40.846573.2f,48.391457.2f,59.142431.2f,53.069647.2f,46.793760.2f,22.670481.2f,81.674534.2f,52.781630.2f,60.602130.2f,78.950802.2f,35.642009.2f,81.606967.2f,71.039459.2f,37.865272.2f,40.134202.2f,28.764492.2f
99.652508.2f,48.005349.2f,81.329452.2f,92.247832.2f,84.159111.2f,57.244081.2f,45.680402.2f,25.665571.2f,48.634521.2f,94.343218.2f,15.342741.2f,38.028995.2f,30.090831.2f,73.830173.2f,67.240760.2f,78.011825.2f,37.668553.2f,81.487609.2f,37.232682.2f,94.837359.2f,88.837042.2f,6.258657.2f,69.368312.2f,94.485931.2f,32.101190.2f,59.830117.2f,52.323454.2f,32.940315.2f,89.160121.2f,86.607778.2f,59.661772.2f,97.385516.2f,38.589797.2f,3.560010.2f,51.155276.2f,76.554333.2f,29.599826.2f,36.446278.2f,63.645152.2f,30.231208.2f,79.297903.2f,79.314303.2f,46.252274.2f,68.019535.2f,28.187928.2f,80.708400.2f,84.621370.2f,63.355427.2f,68.909725.2f,47.931383.2f
84.965003.2f,119.342651.2f,19.270127.2f,13.778120.2f,62.016182.2f,33.280553.2f,52.152055.2f,65.624285.2f,42.653157.2f,77.851553.2f,83.836529.2f,61.751290.2f,91.098993.2f,43.404618.2f,70.578509.2f,13.407234.2f,59.367585.2f,92.271168.2f,107.903449.2f,58.338429.2f,83.664868.2f,96.071656.2f,44.097243.2f,94.123959.2f,60.714825.2f,31.029153.2f,107.330038.2f,81.780441.2f,54.848109.2f,10.151829.2f,97.366066.2f,79.748899.2f,53.160532.2f,94.041113.2f,59.106162.2f,104.470562.2f,94.768219.2f,56.322890.2f,66.667456.2f,72.925281.2f,15.027473.2f,97.664068.2f,46.688521.2f,26.139454.2f,63.615746.2f,17.260891.2f,56.502513.2f,129.521200.2f,104.661709.2f,75.569410.2f
83.596200.2f,66.163912.2f,51.476875.2f,62.073320.2f,63.446806.2f,26.924275.2f,22.842397.2f,8.519259.2f,19.278587.2f,77.034780.2f,25.647221.2f,21.641269.2f,40.509276.2f,48.331660.2f,52.112544.2f,47.583301.2f,16.021980.2f,72.480363.2f,53.990168.2f,71.719307.2f,74.677600.2f,35.968851.2f,44.020826.2f,82.853565.2f,8.475747.2f,29.409594.2f,61.052531.2f,32.634995.2f,65.798991.2f,56.267442.2f,59.766344.2f,80.095367.2f,11.487783.2f,33.986908.2f,31.694106.2f,74.428978.2f,43.014318.2f,12.164179.2f,47.286730.2f,22.615658.2f,49.004739.2f,73.234861.2f,18.832024.2f,38.806633.2f,6.580584.2f,50.647283.2f,62.198059.2f,79.532899.2f,69.509917.2f,38.922379.2f
20.448797.2f,71.802547.2f,76.906182.2f,85.193260.2f,34.950624.2f,84.541143.2f,100.328237.2f,88.401281.2f,88.138468.2f,23.172896.2f,75.712630.2f,102.349227.2f,117.066948.2f,52.977849.2f,29.976749.2f,86.080286.2f,65.095685.2f,9.570240.2f,69.160824.2f,44.142300.2f,13.304861.2f,91.001107.2f,53.307228.2f,5.784669.2f,72.616221.2f,80.439076.2f,52.337341.2f,58.066369.2f,44.291900.2f,86.072430.2f,36.052809.2f,23.678860.2f,89.247484.2f,92.962529.2f,50.413890.2f,23.715671.2f,118.157518.2f,91.852473.2f,35.070204.2f,62.896762.2f,82.172174.2f,14.582447.2f,92.497169.2f,97.159291.2f,75.756910.2f,79.075766.2f,40.766322.2f,69.345052.2f,32.054862.2f,43.908047.2f
2.904461.2f,86.516916.2f,64.137009.2f,70.669324.2f,21.444126.2f,77.703166.2f,96.810507.2f,88.846557.2f,83.381071.2f,5.038130.2f,81.650568.2f,100.656367.2f,119.708658.2f,42.030430.2f,29.711568.2f,74.592382.2f,64.932021.2f,24.400989.2f,81.710712.2f,26.399939.2f,9.552784.2f,98.077347.2f,43.899762.2f,14.762953.2f,72.768337.2f,72.901566.2f,67.008511.2f,64.963769.2f,28.285207.2f,72.756395.2f,50.061854.2f,3.968238.2f,86.793980.2f,99.347648.2f,49.046597.2f,41.828812.2f,121.405042.2f,89.928234.2f,33.890338.2f,66.864803.2f,70.159681.2f,31.875354.2f,88.415454.2f,88.586288.2f,76.553786.2f,66.567834.2f,26.508463.2f,86.387823.2f,48.914678.2f,49.164640.2f
69.404761.2f,20.388131.2f,94.383662.2f,105.734091.2f,68.522056.2f,85.165588.2f,88.825824.2f,69.200282.2f,82.534378.2f,68.053150.2f,45.430777.2f,85.699645.2f,87.077602.2f,73.599071.2f,48.330986.2f,98.290733.2f,55.698416.2f,43.671794.2f,22.157614.2f,81.518569.2f,57.972077.2f,53.817908.2f,70.639059.2f,57.242800.2f,59.170082.2f,83.903147.2f,5.005815.2f,33.476054.2f,78.085697.2f,103.143004.2f,17.989760.2f,70.214542.2f,77.407976.2f,57.185116.2f,52.355770.2f,28.860224.2f,86.553617.2f,78.005247.2f,49.457324.2f,43.727551.2f,96.559449.2f,37.176084.2f,84.111539.2f,99.528944.2f,59.449230.2f,95.406508.2f,72.747494.2f,19.920020.2f,19.856678.2f,35.917802.2f
81.596551.2f,115.753919.2f,15.596785.2f,11.788668.2f,58.495776.2f,30.593187.2f,50.478305.2f,63.027246.2f,40.266091.2f,74.439045.2f,80.624547.2f,59.960059.2f,89.271659.2f,39.676497.2f,66.771888.2f,9.949167.2f,55.912683.2f,88.523562.2f,104.367989.2f,55.220994.2f,80.073468.2f,93.153586.2f,40.297881.2f,90.539395.2f,57.507254.2f,27.949465.2f,103.591395.2f,78.195351.2f,51.551296.2f,6.797177.2f,93.549722.2f,76.392334.2f,50.752453.2f,91.213294.2f,55.331057.2f,100.652208.2f,92.886845.2f,54.023939.2f,62.845221.2f,69.443279.2f,11.204872.2f,93.877082.2f,44.571329.2f,24.926685.2f,60.517647.2f,13.498393.2f,53.034931.2f,125.821424.2f,100.833175.2f,71.794508.2f
106.592586.2f,76.815296.2f,67.835309.2f,76.761952.2f,86.150317.2f,39.817831.2f,19.424009.2f,15.139171.2f,29.553497.2f,100.007809.2f,36.600061.2f,9.767102.2f,20.356397.2f,69.821147.2f,75.000657.2f,60.759833.2f,38.908019.2f,94.729234.2f,65.169309.2f,93.736855.2f,97.607804.2f,36.314510.2f,65.716964.2f,105.589350.2f,31.126705.2f,44.398411.2f,76.899572.2f,50.596408.2f,87.816205.2f,70.181251.2f,79.211351.2f,103.063428.2f,20.084969.2f,32.679461.2f,54.683487.2f,94.968134.2f,23.834927.2f,16.333211.2f,70.229263.2f,42.116558.2f,63.650496.2f,94.857021.2f,24.608755.2f,45.479568.2f,27.783649.2f,66.346939.2f,84.552007.2f,91.725179.2f,89.035175.2f,60.407514.2f
97.420647.2f,68.599607.2f,63.313383.2f,73.145052.2f,77.632593.2f,36.316686.2f,21.289451.2f,5.731215.2f,26.489794.2f,90.983873.2f,27.591688.2f,14.174523.2f,26.350192.2f,62.385030.2f,65.521309.2f,57.678906.2f,29.584399.2f,84.873219.2f,56.699476.2f,85.912057.2f,88.159662.2f,30.649558.2f,58.121734.2f,95.931845.2f,21.747995.2f,40.130351.2f,67.456494.2f,40.708527.2f,79.989060.2f,66.875825.2f,69.266990.2f,94.055183.2f,15.986627.2f,27.502981.2f,45.475567.2f,84.973443.2f,29.025338.2f,12.937108.2f,60.842961.2f,32.118522.2f,59.919106.2f,84.893720.2f,22.898168.2f,44.923550.2f,18.106209.2f,62.136762.2f,76.419440.2f,83.190198.2f,79.094395.2f,50.461558.2f
61.483521.2f,80.002356.2f,24.608815.2f,36.252110.2f,38.363506.2f,19.184084.2f,39.038906.2f,38.195712.2f,25.056993.2f,54.211964.2f,47.752056.2f,44.774370.2f,69.821986.2f,19.572037.2f,36.065464.2f,26.417707.2f,21.636334.2f,59.129159.2f,68.857242.2f,43.753421.2f,55.426873.2f,62.615159.2f,15.871593.2f,65.336680.2f,26.020417.2f,14.983167.2f,67.712207.2f,42.532207.2f,37.906801.2f,32.167218.2f,58.646953.2f,57.031698.2f,30.892173.2f,61.608957.2f,19.884327.2f,67.994436.2f,72.619955.2f,34.546488.2f,31.205449.2f,34.506855.2f,25.094105.2f,62.889413.2f,30.444272.2f,31.895883.2f,30.039107.2f,24.822279.2f,35.427488.2f,89.869739.2f,66.715061.2f,36.206154.2f
93.825662.2f,28.992001.2f,89.216625.2f,100.727308.2f,82.448297.2f,68.978081.2f,62.104494.2f,40.950297.2f,61.984860.2f,89.616481.2f,17.511272.2f,55.613375.2f,48.382621.2f,76.696017.2f,63.028759.2f,88.181315.2f,43.092178.2f,72.275900.2f,18.956092.2f,94.476781.2f,82.316353.2f,14.201400.2f,72.416984.2f,86.095985.2f,40.626043.2f,70.349008.2f,36.174125.2f,27.135747.2f,89.273094.2f,95.881985.2f,47.193814.2f,92.499285.2f,53.085245.2f,17.986466.2f,52.025191.2f,63.878684.2f,47.238344.2f,51.836792.2f,60.642108.2f,30.839836.2f,88.511157.2f,68.579033.2f,60.890970.2f,81.506601.2f,37.961502.2f,89.121911.2f,84.209283.2f,44.419431.2f,55.359342.2f,42.838441.2f
76.533083.2f,13.339856.2f,91.350449.2f,102.970092.2f,71.537596.2f,78.427557.2f,79.123907.2f,58.669459.2f,74.442090.2f,74.019830.2f,33.797248.2f,75.038102.2f,74.207935.2f,72.810105.2f,50.780095.2f,93.735345.2f,48.810251.2f,51.907235.2f,9.022326.2f,84.515888.2f,64.806317.2f,40.601963.2f,69.280525.2f,65.938056.2f,50.770481.2f,77.936160.2f,9.634638.2f,25.697713.2f,80.347686.2f,99.596129.2f,24.821567.2f,76.514105.2f,68.125728.2f,44.064467.2f,49.289438.2f,39.685775.2f,73.517083.2f,68.238732.2f,50.551768.2f,35.636128.2f,92.631635.2f,46.486786.2f,75.294435.2f,92.535979.2f,50.264715.2f,92.028293.2f,74.963691.2f,23.092296.2f,30.623222.2f,33.938935.2f
63.022025.2f,97.424159.2f,6.672660.2f,18.348255.2f,39.252294.2f,24.660192.2f,48.071512.2f,53.457848.2f,34.474512.2f,55.672226.2f,65.736187.2f,56.005665.2f,83.690048.2f,19.256116.2f,45.884509.2f,13.986603.2f,39.692853.2f,67.819425.2f,86.548879.2f,38.907355.2f,60.187994.2f,80.205189.2f,19.434924.2f,70.646594.2f,43.462503.2f,19.461460.2f,83.977363.2f,60.203339.2f,34.096742.2f,15.424686.2f,73.073155.2f,57.950528.2f,43.473945.2f,78.952994.2f,35.608860.2f,79.764259.2f,86.860724.2f,47.207493.2f,41.969681.2f,52.543944.2f,9.991550.2f,73.029662.2f,40.015393.2f,29.920023.2f,47.238271.2f,7.653376.2f,34.276154.2f,106.504457.2f,80.095249.2f,51.929069.2f
