11.891462.2f,54.415411.2f,6.995067.2f,65.631972.2f,44.434835.2f,34.451747.2f,52.698113.2f,34.573897.2f,7.275985.2f,23.330069.2f,38.972856.2f,29.946456.2f,38.518775.2f,33.406125.2f,62.130024.2f,59.287833.2f,27.689495.2f,66.564829.2f,42.699355.2f,38.288176.2f
68.397262.2f,109.406084.2f,62.875072.2f,87.868815.2f,89.966893.2f,45.539159.2f,19.914470.2f,79.350739.2f,51.059520.2f,33.825123.2f,63.913612.2f,29.264981.2f,23.517879.2f,44.601917.2f,88.659041.2f,36.606085.2f,34.661092.2f,51.887619.2f,93.268730.2f,50.699044.2f
48.084233.2f,85.838526.2f,45.015947.2f,62.037656.2f,63.848064.2f,18.743325.2f,14.871247.2f,53.469801.2f,34.987954.2f,16.872046.2f,37.094359.2f,24.607000.2f,3.807661.2f,17.763313.2f,62.290585.2f,23.710736.2f,10.574484.2f,35.904738.2f,68.156930.2f,51.462952.2f
42.485180.2f,80.560687.2f,34.293051.2f,100.409937.2f,78.761908.2f,62.796577.2f,66.041814.2f,69.588317.2f,30.115550.2f,39.841886.2f,72.812106.2f,32.152627.2f,53.591638.2f,61.432195.2f,97.309280.2f,79.321276.2f,49.329289.2f,91.058256.2f,74.904342.2f,9.192447.2f
47.358205.2f,51.208304.2f,53.803393.2f,17.733684.2f,20.538626.2f,38.069708.2f,67.399996.2f,20.697032.2f,56.662236.2f,57.423256.2f,19.693995.2f,70.250996.2f,60.259378.2f,39.010163.2f,12.165343.2f,59.562785.2f,50.948392.2f,53.893655.2f,31.091988.2f,88.335490.2f
57.455720.2f,53.659283.2f,64.387141.2f,15.615765.2f,25.360535.2f,49.009877.2f,77.623877.2f,29.627379.2f,67.964499.2f,69.025086.2f,30.740666.2f,81.869287.2f,71.321287.2f,50.038663.2f,9.561732.2f,68.353086.2f,62.379592.2f,60.735186.2f,35.670990.2f,99.725659.2f
14.410515.2f,36.032727.2f,22.204706.2f,50.681828.2f,22.296143.2f,37.220141.2f,64.384821.2f,13.730449.2f,29.617454.2f,40.410512.2f,30.145976.2f,50.453120.2f,51.798477.2f,36.946510.2f,45.771625.2f,65.289687.2f,39.757370.2f,67.592948.2f,20.584211.2f,60.400286.2f
39.292885.2f,72.274929.2f,39.058527.2f,46.972547.2f,48.101573.2f,3.147223.2f,28.889199.2f,38.098316.2f,32.582073.2f,21.356759.2f,20.759682.2f,33.826274.2f,19.874220.2f,1.742875.2f,46.546244.2f,28.593811.2f,12.233000.2f,34.205086.2f,53.398800.2f,58.021278.2f
50.386686.2f,90.534860.2f,41.976570.2f,103.651586.2f,85.750323.2f,63.099684.2f,60.795872.2f,75.926259.2f,34.787514.2f,38.771572.2f,75.612495.2f,28.042682.2f,49.919680.2f,61.689886.2f,101.206900.2f,75.582700.2f,48.366558.2f,88.551148.2f,83.044552.2f,3.335989.2f
68.085263.2f,72.021396.2f,73.625219.2f,4.564308.2f,42.141572.2f,46.820695.2f,71.061824.2f,42.823886.2f,74.277047.2f,70.349755.2f,31.737636.2f,83.253047.2f,68.236528.2f,48.143177.2f,10.669103.2f,58.514129.2f,61.978711.2f,47.717670.2f,52.790175.2f,104.857522.2f
33.853180.2f,76.388768.2f,27.110537.2f,75.844423.2f,63.398114.2f,34.427429.2f,38.043794.2f,52.756647.2f,15.236415.2f,10.295156.2f,47.790711.2f,7.992442.2f,24.515043.2f,33.017891.2f,73.951227.2f,49.910464.2f,19.923212.2f,61.388439.2f,63.512704.2f,26.741565.2f
30.648829.2f,17.705200.2f,39.032238.2f,52.828571.2f,15.162194.2f,54.597007.2f,83.402072.2f,18.559883.2f,48.645146.2f,60.547875.2f,42.341338.2f,70.395758.2f,71.425022.2f,54.633460.2f,46.650559.2f,82.262083.2f,59.454521.2f,81.977536.2f,4.657850.2f,77.645450.2f
84.478652.2f,120.813700.2f,81.208225.2f,81.636657.2f,95.745710.2f,49.112814.2f,21.621056.2f,86.316660.2f,70.554175.2f,51.769491.2f,65.108965.2f,53.412798.2f,35.856318.2f,48.964478.2f,84.482650.2f,24.071049.2f,46.968419.2f,35.556477.2f,101.856113.2f,78.252094.2f
41.156000.2f,78.466884.2f,33.109954.2f,100.128206.2f,77.545634.2f,63.345632.2f,67.770161.2f,68.578188.2f,29.901576.2f,40.880739.2f,72.715220.2f,33.904995.2f,55.060028.2f,61.998918.2f,96.868889.2f,80.701274.2f,50.252083.2f,92.144355.2f,73.370375.2f,11.997273.2f
23.641605.2f,33.054429.2f,31.492303.2f,43.662994.2f,13.092362.2f,39.147676.2f,68.202045.2f,5.404482.2f,38.353867.2f,47.088560.2f,27.654524.2f,58.056222.2f,56.659468.2f,39.208775.2f,38.250767.2f,66.817253.2f,44.845755.2f,67.000827.2f,13.944851.2f,69.521987.2f
