79.652334.2f,60.937276.2f,58.069772.2f,11.167368.2f,48.169375.2f,9.999227.2f,44.940676.2f,51.953650.2f,33.608528.2f,16.317098.2f,79.910422.2f,38.062511.2f,33.169555.2f,61.769025.2f,31.546372.2f,15.720092.2f,18.544382.2f,9.955096.2f,35.159821.2f,2.411465.2f,66.370835.2f,26.151806.2f,64.273949.2f,44.893495.2f,3.521538.2f,36.558658.2f,68.954134.2f,62.584886.2f,44.395193.2f,29.545510.2f,33.242145.2f,89.417972.2f,51.235306.2f,68.468148.2f,63.836936.2f,77.152101.2f,24.898043.2f,25.812717.2f,62.184847.2f,38.140089.2f
96.415675.2f,19.831194.2f,31.391587.2f,38.707478.2f,24.855303.2f,56.833666.2f,3.055817.2f,53.684045.2f,80.786903.2f,36.489651.2f,85.560017.2f,41.217816.2f,24.534973.2f,30.202406.2f,37.951889.2f,32.163779.2f,29.249918.2f,45.278754.2f,46.390269.2f,49.527484.2f,22.242584.2f,21.837789.2f,18.545606.2f,61.092734.2f,44.252139.2f,62.806735.2f,31.204806.2f,28.046008.2f,54.447977.2f,71.182204.2f,34.486578.2f,55.573130.2f,22.449921.2f,69.679527.2f,74.046447.2f,38.560432.2f,36.771752.2f,49.600498.2f,14.494199.2f,77.561269.2f
44.315450.2f,50.820765.2f,93.182509.2f,70.423141.2f,85.012159.2f,77.343292.2f,60.429655.2f,17.368968.2f,94.809909.2f,73.559700.2f,26.289040.2f,31.191667.2f,76.505917.2f,37.555349.2f,38.034857.2f,61.196968.2f,61.018312.2f,59.069416.2f,33.977897.2f,68.346658.2f,81.169294.2f,58.403138.2f,59.215174.2f,31.496438.2f,67.767315.2f,43.713631.2f,45.269353.2f,41.290477.2f,26.700750.2f,65.754459.2f,37.802355.2f,43.954136.2f,40.241111.2f,11.757716.2f,24.074744.2f,47.759031.2f,44.831107.2f,44.916322.2f,65.997363.2f,64.721253.2f
41.192743.2f,76.353855.2f,94.483354.2f,50.687798.2f,84.294587.2f,43.664044.2f,70.232352.2f,37.278523.2f,50.144051.2f,56.033888.2f,48.978405.2f,36.366275.2f,69.917739.2f,69.303790.2f,36.313694.2f,47.653459.2f,49.971588.2f,34.432540.2f,29.434567.2f,39.254288.2f,95.336946.2f,54.355728.2f,83.191737.2f,21.062645.2f,43.203857.2f,11.203244.2f,78.766620.2f,72.095438.2f,28.071988.2f,18.036684.2f,40.198309.2f,90.164149.2f,62.669091.2f,44.816145.2f,33.869438.2f,85.395835.2f,36.491886.2f,23.691025.2f,85.288576.2f,13.163557.2f
124.259320.2f,47.972957.2f,1.847032.2f,48.037639.2f,11.094765.2f,65.043910.2f,32.444004.2f,82.930250.2f,86.347635.2f,43.083342.2f,115.334252.2f,68.885205.2f,26.108577.2f,60.331987.2f,63.996348.2f,47.769498.2f,45.273259.2f,61.902107.2f,72.610158.2f,61.568735.2f,21.792047.2f,41.310010.2f,42.454842.2f,87.528767.2f,55.972124.2f,86.189318.2f,59.097913.2f,57.642412.2f,81.944008.2f,87.988160.2f,61.324021.2f,82.767284.2f,53.316545.2f,99.691686.2f,102.670611.2f,64.921785.2f,60.403185.2f,72.206038.2f,34.003252.2f,95.949434.2f
102.802986.2f,11.947838.2f,43.130312.2f,58.968395.2f,40.648381.2f,76.744034.2f,22.879011.2f,59.609148.2f,100.725576.2f,57.053748.2f,88.301461.2f,51.385156.2f,44.608624.2f,25.010924.2f,50.622893.2f,51.558529.2f,48.769265.2f,63.409657.2f,57.889105.2f,68.868864.2f,22.163148.2f,41.137151.2f,3.769842.2f,71.116895.2f,63.887903.2f,75.852985.2f,19.389685.2f,21.320895.2f,63.522902.2f,87.982329.2f,46.724761.2f,41.298517.2f,25.327481.2f,72.404753.2f,79.946832.2f,23.483277.2f,51.819771.2f,64.167898.2f,8.077587.2f,93.330548.2f
75.147304.2f,25.917699.2f,49.656340.2f,31.681543.2f,40.704945.2f,46.265786.2f,18.850382.2f,33.291796.2f,69.501981.2f,32.692270.2f,65.772228.2f,19.692638.2f,31.753017.2f,25.623939.2f,16.504173.2f,21.996515.2f,20.251019.2f,29.975537.2f,24.793913.2f,37.228737.2f,43.803730.2f,14.735802.2f,31.352253.2f,39.465766.2f,33.408516.2f,41.750237.2f,32.756131.2f,26.317517.2f,32.947137.2f,53.162040.2f,12.892898.2f,53.628809.2f,14.970279.2f,50.339425.2f,53.128867.2f,40.915741.2f,16.878457.2f,29.326310.2f,32.743261.2f,58.390039.2f
50.250961.2f,41.626554.2f,75.538828.2f,48.289033.2f,66.489709.2f,55.579509.2f,43.990645.2f,7.409724.2f,74.447537.2f,51.607587.2f,39.933182.2f,9.002713.2f,56.207494.2f,31.802257.2f,15.863033.2f,39.232337.2f,39.287879.2f,37.122268.2f,12.767797.2f,46.418097.2f,67.753668.2f,37.620676.2f,49.621683.2f,18.933978.2f,45.601244.2f,27.980116.2f,41.323444.2f,35.062107.2f,11.058643.2f,48.005736.2f,16.091250.2f,51.643431.2f,28.059891.2f,24.838273.2f,27.654939.2f,47.232794.2f,22.639180.2f,24.217738.2f,54.243362.2f,49.294551.2f
101.726930.2f,49.567657.2f,29.210366.2f,18.023907.2f,19.746265.2f,34.572488.2f,29.075725.2f,64.952753.2f,56.526047.2f,12.783237.2f,96.926841.2f,49.467747.2f,6.405434.2f,56.755962.2f,43.050196.2f,20.979733.2f,19.567582.2f,33.494958.2f,50.740259.2f,31.497887.2f,42.013795.2f,20.561507.2f,49.040997.2f,64.662121.2f,26.080559.2f,60.345129.2f,60.393455.2f,55.767230.2f,60.910263.2f,58.444770.2f,41.873421.2f,84.308071.2f,46.410462.2f,82.659594.2f,82.213564.2f,68.272013.2f,37.386337.2f,46.728363.2f,43.604553.2f,66.789805.2f
63.030384.2f,33.721565.2f,61.497980.2f,35.856487.2f,52.262360.2f,46.408320.2f,30.902547.2f,21.708362.2f,67.842060.2f,38.487895.2f,54.234896.2f,7.621481.2f,41.847943.2f,28.303361.2f,7.055176.2f,26.245112.2f,25.787234.2f,28.108431.2f,13.516662.2f,36.973247.2f,55.619000.2f,23.327959.2f,40.648472.2f,27.627901.2f,34.783820.2f,31.504263.2f,37.274641.2f,30.451612.2f,20.859709.2f,46.465206.2f,3.692697.2f,53.955223.2f,20.160618.2f,39.211034.2f,41.102887.2f,44.733310.2f,12.161279.2f,21.146794.2f,43.547530.2f,50.280181.2f
67.376784.2f,42.346458.2f,57.600268.2f,23.077644.2f,47.595444.2f,32.599082.2f,32.284459.2f,31.461295.2f,54.546948.2f,26.619000.2f,62.562134.2f,16.215032.2f,34.538592.2f,40.254314.2f,9.351614.2f,14.362469.2f,15.105658.2f,14.554655.2f,16.122015.2f,23.167861.2f,57.246043.2f,16.776016.2f,47.674455.2f,30.220675.2f,21.022947.2f,28.294666.2f,48.393609.2f,41.687091.2f,26.321572.2f,36.787954.2f,10.330857.2f,67.155490.2f,30.433085.2f,49.005997.2f,47.588093.2f,56.342799.2f,2.774107.2f,14.495481.2f,48.231865.2f,42.442165.2f
116.237779.2f,37.935911.2f,11.032618.2f,45.038924.2f,10.810230.2f,63.046454.2f,23.102644.2f,74.225884.2f,85.633106.2f,40.672361.2f,106.432054.2f,60.726211.2f,23.407849.2f,50.325283.2f,56.338718.2f,42.809163.2f,40.053093.2f,57.149642.2f,64.985317.2f,58.246472.2f,14.420123.2f,34.853400.2f,32.603881.2f,79.932706.2f,52.567120.2f,79.647926.2f,49.094926.2f,47.606314.2f,73.929333.2f,83.640768.2f,53.374157.2f,72.878163.2f,43.579669.2f,90.651628.2f,94.279957.2f,55.061070.2f,53.451844.2f,65.770861.2f,24.268158.2f,91.165321.2f
67.361287.2f,24.244722.2f,61.588449.2f,45.262418.2f,53.490161.2f,57.795434.2f,28.886224.2f,23.987484.2f,79.821354.2f,46.884064.2f,54.895092.2f,16.902773.2f,46.063089.2f,16.293318.2f,19.252052.2f,35.414495.2f,34.153788.2f,39.879749.2f,23.889074.2f,48.402369.2f,51.095121.2f,29.319395.2f,32.171699.2f,35.546797.2f,45.573658.2f,42.053392.2f,25.589860.2f,18.858794.2f,27.788437.2f,58.544345.2f,15.889339.2f,41.855636.2f,10.612702.2f,38.933290.2f,44.550888.2f,32.705052.2f,24.118823.2f,33.147301.2f,37.007565.2f,61.901056.2f
34.063964.2f,60.123868.2f,89.972890.2f,54.631653.2f,80.303155.2f,55.788582.2f,60.259815.2f,14.209438.2f,69.590067.2f,59.137455.2f,30.604445.2f,21.746825.2f,68.049722.2f,50.262882.2f,26.259850.2f,47.548699.2f,48.688812.2f,39.599330.2f,17.774242.2f,48.030713.2f,84.902024.2f,49.678378.2f,67.999869.2f,4.625477.2f,49.416189.2f,16.698576.2f,59.741374.2f,53.597173.2f,8.514838.2f,38.836163.2f,28.961056.2f,67.438419.2f,46.426360.2f,21.519519.2f,14.539318.2f,65.252686.2f,30.940204.2f,23.552947.2f,72.148365.2f,36.991069.2f
12.045922.2f,85.445061.2f,122.365624.2f,88.722303.2f,113.075701.2f,88.220334.2f,90.936729.2f,39.626637.2f,97.905225.2f,93.272988.2f,10.360355.2f,53.762275.2f,101.635760.2f,72.835780.2f,59.487752.2f,81.641520.2f,82.672769.2f,73.338625.2f,51.475631.2f,81.281903.2f,114.137382.2f,83.035827.2f,93.853035.2f,38.194327.2f,83.207720.2f,46.964410.2f,81.124881.2f,76.576235.2f,41.347131.2f,65.762250.2f,61.495718.2f,78.670702.2f,73.225520.2f,25.080540.2f,20.029304.2f,83.910381.2f,64.825310.2f,57.370357.2f,99.778684.2f,60.114867.2f
87.548914.2f,13.549246.2f,62.159067.2f,65.006728.2f,57.597077.2f,80.574454.2f,33.800569.2f,46.255903.2f,103.811184.2f,64.811980.2f,70.869356.2f,43.283953.2f,57.032402.2f,10.184865.2f,45.395095.2f,55.797212.2f,53.593670.2f,64.040361.2f,50.278375.2f,71.565906.2f,43.035488.2f,46.564430.2f,19.126504.2f,60.627808.2f,67.646841.2f,68.318439.2f,2.098344.2f,8.093392.2f,52.740523.2f,84.806970.2f,41.732898.2f,22.274499.2f,19.444726.2f,55.562099.2f,65.131702.2f,6.585242.2f,49.249095.2f,59.469063.2f,27.660359.2f,88.357804.2f
87.814016.2f,9.114018.2f,44.250227.2f,44.943104.2f,37.958760.2f,61.733094.2f,12.834936.2f,44.458202.2f,85.539594.2f,44.132992.2f,75.126834.2f,34.580522.2f,35.781443.2f,17.094258.2f,33.410905.2f,36.419862.2f,33.880432.2f,47.020010.2f,40.875921.2f,53.279698.2f,30.726195.2f,26.407587.2f,13.592414.2f,54.555973.2f,48.708018.2f,58.698802.2f,19.275617.2f,15.125370.2f,47.180584.2f,70.935681.2f,29.525017.2f,43.322819.2f,10.431148.2f,59.106733.2f,65.038440.2f,27.257282.2f,34.654660.2f,46.925450.2f,16.598837.2f,76.119667.2f
105.747599.2f,42.868304.2f,20.088762.2f,27.141754.2f,9.955841.2f,44.731807.2f,22.504308.2f,66.390472.2f,67.118964.2f,22.422273.2f,98.881545.2f,51.364347.2f,5.113340.2f,52.016609.2f,45.637835.2f,26.966461.2f,24.653532.2f,40.930360.2f,53.991650.2f,40.621742.2f,31.445106.2f,22.091649.2f,40.935560.2f,68.636099.2f,34.990803.2f,66.059869.2f,54.162214.2f,50.411719.2f,63.845782.2f,66.938156.2f,43.604615.2f,78.483246.2f,42.514790.2f,83.859672.2f,85.058282.2f,61.623868.2f,41.066078.2f,52.103887.2f,34.558502.2f,74.929538.2f
104.326127.2f,40.715401.2f,20.740823.2f,27.199748.2f,10.544774.2f,45.102487.2f,20.325955.2f,64.646913.2f,67.804321.2f,22.729059.2f,97.163376.2f,49.718232.2f,5.537068.2f,49.835960.2f,44.113789.2f,26.235734.2f,23.783828.2f,40.378626.2f,52.536085.2f,40.564732.2f,30.288861.2f,20.647812.2f,38.899275.2f,67.258080.2f,34.900358.2f,65.011278.2f,51.996111.2f,48.228350.2f,62.313496.2f,66.580888.2f,41.966908.2f,76.310843.2f,40.361313.2f,82.062913.2f,83.476116.2f,59.478852.2f,39.741768.2f,51.032071.2f,32.672549.2f,74.449623.2f
52.793763.2f,45.227741.2f,71.246280.2f,38.372528.2f,61.578855.2f,44.171282.2f,42.101816.2f,16.287243.2f,62.931602.2f,42.262976.2f,46.814569.2f,5.159661.2f,49.569175.2f,38.258764.2f,7.532603.2f,30.101619.2f,30.789882.2f,25.859192.2f,1.838951.2f,35.132467.2f,67.095820.2f,31.048591.2f,52.375936.2f,16.232524.2f,34.782281.2f,20.062533.2f,47.634810.2f,40.906702.2f,10.744822.2f,37.574806.2f,10.460957.2f,61.400281.2f,31.458635.2f,33.454170.2f,32.059674.2f,54.555747.2f,12.979860.2f,12.836552.2f,55.341837.2f,40.067159.2f
103.930082.2f,38.863411.2f,20.571844.2f,28.276409.2f,10.505031.2f,46.358350.2f,18.555017.2f,63.862707.2f,69.247783.2f,23.999710.2f,96.399373.2f,49.079112.2f,7.152739.2f,48.172362.2f,43.638463.2f,26.664691.2f,24.095074.2f,40.920850.2f,52.131936.2f,41.516797.2f,28.648144.2f,20.358061.2f,36.958371.2f,66.930535.2f,35.839598.2f,65.043212.2f,50.171796.2f,46.497317.2f,61.806390.2f,67.256189.2f,41.350190.2f,74.504263.2f,38.834939.2f,81.194845.2f,82.893991.2f,57.613586.2f,39.511937.2f,51.055842.2f,30.723058.2f,75.013266.2f
37.692040.2f,58.673977.2f,100.369170.2f,75.276203.2f,91.976647.2f,80.655219.2f,67.722335.2f,20.892673.2f,96.653213.2f,78.760084.2f,18.629428.2f,36.079415.2f,82.865082.2f,45.430714.2f,42.915059.2f,66.392852.2f,66.482487.2f,62.806942.2f,37.594465.2f,71.968961.2f,88.892035.2f,64.489572.2f,67.074693.2f,31.865372.2f,71.944001.2f,44.214578.2f,53.089816.2f,49.166047.2f,28.861692.2f,66.393173.2f,43.257393.2f,50.318703.2f,47.861514.2f,6.761694.2f,19.770678.2f,55.336800.2f,49.566311.2f,47.766091.2f,73.791943.2f,64.303060.2f
23.455209.2f,69.625996.2f,107.509064.2f,76.649437.2f,98.451450.2f,78.705908.2f,75.655915.2f,24.569975.2f,91.644932.2f,80.825250.2f,8.121397.2f,39.528440.2f,87.698361.2f,57.043727.2f,45.757522.2f,68.777674.2f,69.473392.2f,62.247042.2f,38.433757.2f,70.865718.2f,98.501751.2f,69.025336.2f,78.035725.2f,27.509584.2f,71.968285.2f,38.693109.2f,65.433090.2f,60.780555.2f,28.285065.2f,59.982959.2f,47.278195.2f,64.543031.2f,57.496210.2f,9.390883.2f,9.253993.2f,68.511665.2f,51.674830.2f,46.267579.2f,84.022398.2f,56.212320.2f
26.935315.2f,65.176004.2f,97.216784.2f,62.352578.2f,87.645729.2f,62.974505.2f,66.929125.2f,17.559243.2f,75.575224.2f,66.873777.2f,23.340205.2f,28.583778.2f,75.622558.2f,54.347325.2f,33.636869.2f,55.272077.2f,56.377059.2f,47.192663.2f,25.314068.2f,55.467709.2f,91.241193.2f,57.162823.2f,73.281303.2f,11.950781.2f,57.035714.2f,22.600712.2f,63.636355.2f,57.863567.2f,15.474939.2f,44.058103.2f,36.083227.2f,68.689794.2f,51.762043.2f,17.235314.2f,7.088230.2f,68.460372.2f,38.583984.2f,31.153257.2f,77.972741.2f,40.886162.2f
27.162570.2f,69.950436.2f,109.976637.2f,81.222736.2f,101.200380.2f,84.198580.2f,77.669112.2f,27.671624.2f,97.770406.2f,85.193446.2f,6.904368.2f,43.115008.2f,91.099371.2f,56.893537.2f,49.642785.2f,72.990919.2f,73.483634.2f,67.320410.2f,42.881849.2f,76.122278.2f,99.693094.2f,72.469973.2f,78.371976.2f,33.179970.2f,76.923764.2f,44.736568.2f,64.754750.2f,60.639316.2f,32.960335.2f,66.251397.2f,50.757620.2f,61.516557.2f,58.557531.2f,10.159201.2f,15.621287.2f,67.084346.2f,55.868387.2f,51.483036.2f,84.826260.2f,62.639592.2f
59.345681.2f,54.755101.2f,68.949105.2f,27.489392.2f,58.779476.2f,28.673498.2f,45.412977.2f,31.588193.2f,46.768567.2f,32.451872.2f,58.476693.2f,20.146030.2f,44.654218.2f,50.908489.2f,15.644244.2f,22.448888.2f,24.542706.2f,11.717491.2f,15.064030.2f,20.267674.2f,70.252066.2f,28.759764.2f,60.536876.2f,23.530105.2f,21.578544.2f,17.096098.2f,59.690586.2f,52.874058.2f,23.239098.2f,24.149467.2f,19.141210.2f,76.223905.2f,42.032283.2f,47.325820.2f,42.437191.2f,67.312283.2f,12.308127.2f,4.378857.2f,61.382703.2f,29.297774.2f
54.100072.2f,51.963436.2f,98.280448.2f,81.229489.2f,91.050132.2f,89.803895.2f,65.649948.2f,30.812287.2f,108.216585.2f,83.810375.2f,33.653857.2f,42.857310.2f,84.429395.2f,38.367420.2f,49.452875.2f,71.632846.2f,71.025267.2f,71.306879.2f,46.757655.2f,80.596375.2f,83.334376.2f,67.282648.2f,59.906805.2f,45.564062.2f,79.453162.2f,57.732400.2f,43.734771.2f,41.760295.2f,40.435127.2f,79.692583.2f,48.435736.2f,35.020507.2f,44.468029.2f,23.564904.2f,36.652806.2f,43.729525.2f,56.236186.2f,58.029330.2f,67.679908.2f,78.802943.2f
85.019274.2f,55.782494.2f,49.746865.2f,2.848363.2f,39.858326.2f,15.917071.2f,38.359059.2f,53.724005.2f,39.807205.2f,8.087654.2f,83.473567.2f,38.804568.2f,24.874888.2f,58.236225.2f,31.963511.2f,10.681983.2f,12.848501.2f,14.309363.2f,37.360041.2f,10.706020.2f,58.644240.2f,20.281788.2f,58.302212.2f,49.030716.2f,5.313163.2f,42.219996.2f,64.646600.2f,58.596143.2f,47.261912.2f,37.664002.2f,32.703582.2f,86.298731.2f,47.452068.2f,70.940174.2f,67.726961.2f,72.892898.2f,25.164895.2f,29.882295.2f,55.477098.2f,46.114331.2f
114.831140.2f,37.714802.2f,11.251080.2f,43.160999.2f,9.360210.2f,61.171468.2f,22.048880.2f,72.978768.2f,83.781849.2f,38.797280.2f,105.256360.2f,59.328285.2f,21.542102.2f,49.850798.2f,54.832997.2f,40.985626.2f,38.242040.2f,55.325390.2f,63.480243.2f,56.373875.2f,15.796891.2f,33.140721.2f,32.738664.2f,78.430718.2f,50.694615.2f,77.988386.2f,48.975178.2f,47.230559.2f,72.507256.2f,81.806190.2f,51.923822.2f,72.913910.2f,42.787727.2f,89.520091.2f,92.953744.2f,55.143093.2f,51.828445.2f,64.091243.2f,24.553028.2f,89.355555.2f
77.959028.2f,13.814498.2f,60.330330.2f,55.201204.2f,54.031839.2f,69.775913.2f,28.631380.2f,35.451207.2f,92.626231.2f,55.681292.2f,62.816467.2f,31.229211.2f,50.487206.2f,2.021747.2f,33.373564.2f,45.631357.2f,43.715488.2f,52.674884.2f,38.224083.2f,60.583557.2f,44.855424.2f,37.267029.2f,22.182702.2f,49.038558.2f,57.025716.2f,56.317557.2f,11.280266.2f,4.863364.2f,41.157690.2f,72.777310.2f,29.768965.2f,30.031498.2f,9.009615.2f,46.971979.2f,55.204096.2f,18.414814.2f,37.503567.2f,47.414623.2f,29.312826.2f,76.273340.2f
78.391794.2f,56.516402.2f,55.681527.2f,9.350718.2f,45.630073.2f,14.452103.2f,40.824196.2f,48.728962.2f,38.014476.2f,14.750611.2f,77.559250.2f,34.409509.2f,30.611464.2f,57.331288.2f,27.750259.2f,11.513850.2f,14.412556.2f,7.630798.2f,32.043430.2f,5.873804.2f,62.789898.2f,21.942716.2f,59.963934.2f,42.797979.2f,2.353520.2f,35.464392.2f,64.494528.2f,58.128494.2f,41.625388.2f,31.334069.2f,29.196693.2f,85.024460.2f,46.781821.2f,65.574835.2f,61.641008.2f,72.692808.2f,20.996570.2f,23.583498.2f,58.070955.2f,39.586495.2f
62.728819.2f,34.071295.2f,80.225094.2f,66.813303.2f,73.210697.2f,77.851899.2f,47.723119.2f,25.875478.2f,98.432141.2f,68.701999.2f,44.991027.2f,31.645814.2f,67.432122.2f,20.427661.2f,37.191300.2f,56.987825.2f,55.918065.2f,59.381745.2f,37.433040.2f,68.427642.2f,65.341466.2f,51.210503.2f,42.203728.2f,42.110107.2f,66.321781.2f,52.713733.2f,26.951678.2f,23.968121.2f,34.927388.2f,73.069833.2f,35.081646.2f,27.509598.2f,26.510494.2f,30.209387.2f,41.220353.2f,29.005465.2f,43.507245.2f,48.751108.2f,49.740087.2f,74.189476.2f
55.974633.2f,50.519651.2f,69.642862.2f,31.615070.2f,59.612003.2f,35.111706.2f,43.514580.2f,25.021712.2f,53.492624.2f,36.135034.2f,53.203944.2f,13.619357.2f,46.257552.2f,45.475767.2f,10.265062.2f,24.820734.2f,26.302144.2f,17.267513.2f,8.339973.2f,26.348213.2f,68.671958.2f,28.828537.2f,56.876158.2f,19.053244.2f,26.794013.2f,16.383929.2f,54.526685.2f,47.705091.2f,17.201083.2f,29.303841.2f,14.124310.2f,70.045157.2f,37.272543.2f,41.248543.2f,37.478721.2f,61.912291.2f,9.924476.2f,3.905619.2f,58.567821.2f,33.116095.2f
75.904979.2f,17.415951.2f,53.153161.2f,42.334675.2f,45.435442.2f,57.006255.2f,20.341716.2f,32.581782.2f,80.080365.2f,42.985929.2f,63.731403.2f,23.055789.2f,39.408177.2f,14.832490.2f,22.991178.2f,32.738459.2f,30.855518.2f,40.286438.2f,29.661047.2f,47.893772.2f,42.306926.2f,24.631052.2f,24.567872.2f,42.829629.2f,44.188935.2f,47.787528.2f,22.299365.2f,15.674404.2f,35.340185.2f,61.961331.2f,19.101105.2f,42.897550.2f,4.325182.2f,47.764603.2f,53.163204.2f,30.340532.2f,25.810604.2f,37.034142.2f,28.542027.2f,66.338583.2f
42.613882.2f,54.289406.2f,97.021555.2f,74.001988.2f,88.871806.2f,80.499867.2f,64.256476.2f,20.371776.2f,97.483578.2f,77.218459.2f,23.610824.2f,34.721619.2f,80.348494.2f,40.907145.2f,41.581293.2f,64.847246.2f,64.723853.2f,62.336146.2f,37.147401.2f,71.589861.2f,84.812871.2f,62.211015.2f,62.658069.2f,33.442439.2f,71.170142.2f,45.780367.2f,48.330546.2f,44.623522.2f,29.317552.2f,67.933749.2f,41.482453.2f,45.376227.2f,43.972390.2f,10.723683.2f,23.733103.2f,50.389582.2f,48.353859.2f,47.870866.2f,69.569771.2f,66.457532.2f
74.343729.2f,17.419315.2f,63.070034.2f,55.286017.2f,56.416756.2f,69.166024.2f,30.902256.2f,32.009768.2f,91.666351.2f,56.119667.2f,59.144853.2f,28.767560.2f,52.029160.2f,4.801143.2f,31.521784.2f,45.571693.2f,43.846533.2f,51.665518.2f,35.743434.2f,59.869257.2f,48.247721.2f,37.793300.2f,25.814981.2f,45.955756.2f,56.592790.2f,53.674833.2f,14.271334.2f,8.375924.2f,38.066535.2f,70.790423.2f,28.097316.2f,30.213961.2f,10.094796.2f,43.297950.2f,51.614983.2f,20.641952.2f,36.150849.2f,45.389263.2f,32.788490.2f,73.952078.2f
94.383661.2f,71.267715.2f,56.523255.2f,17.315379.2f,47.812977.2f,11.139597.2f,52.727905.2f,67.806870.2f,28.341067.2f,18.577038.2f,95.658502.2f,53.608806.2f,34.339238.2f,74.322550.2f,46.925193.2f,26.795754.2f,28.759492.2f,25.869132.2f,51.037496.2f,17.023544.2f,70.074271.2f,35.840595.2f,73.089452.2f,60.563527.2f,16.924253.2f,51.452765.2f,80.517941.2f,74.586773.2f,60.305514.2f,39.592202.2f,48.177527.2f,102.414131.2f,63.516602.2f,84.382659.2f,79.516595.2f,88.760657.2f,40.141326.2f,41.634114.2f,69.348796.2f,48.478979.2f
112.509016.2f,35.026177.2f,13.986240.2f,42.419536.2f,10.869193.2f,60.615097.2f,19.422819.2f,70.495202.2f,83.513264.2f,38.274380.2f,102.717437.2f,56.997205.2f,21.262599.2f,47.110940.2f,52.647858.2f,39.661434.2f,36.856662.2f,53.989803.2f,61.292903.2f,55.454691.2f,14.888496.2f,31.398686.2f,30.215316.2f,76.237307.2f,49.780131.2f,76.086229.2f,46.315966.2f,44.502977.2f,70.204990.2f,80.516204.2f,49.659671.2f,70.313247.2f,40.068961.2f,86.950409.2f,90.543640.2f,52.571227.2f,49.853990.2f,62.240301.2f,22.150548.2f,87.930085.2f
65.227248.2f,43.404827.2f,91.415170.2f,80.063641.2f,85.014489.2f,90.827183.2f,59.508949.2f,35.593704.2f,110.924004.2f,81.934492.2f,45.224174.2f,44.156554.2f,80.141572.2f,30.354592.2f,50.057364.2f,70.239419.2f,69.159559.2f,72.299526.2f,49.406170.2f,81.423244.2f,74.678366.2f,64.334038.2f,50.815739.2f,51.631832.2f,79.470353.2f,63.150667.2f,33.909085.2f,33.269764.2f,45.258895.2f,84.368408.2f,48.159827.2f,23.169566.2f,38.526830.2f,33.446949.2f,46.190495.2f,32.694227.2f,56.518957.2f,60.850331.2f,59.001955.2f,84.638750.2f
81.057341.2f,11.840208.2f,50.388780.2f,45.075018.2f,43.429082.2f,60.710417.2f,17.904379.2f,37.683649.2f,84.132753.2f,45.096952.2f,68.184460.2f,28.720129.2f,39.282851.2f,12.743378.2f,28.501427.2f,35.832002.2f,33.638848.2f,44.680002.2f,35.321881.2f,51.814535.2f,37.669351.2f,26.729173.2f,18.917420.2f,48.443013.2f,47.741585.2f,53.427298.2f,18.243896.2f,12.246537.2f,40.899421.2f,67.177336.2f,24.593201.2f,40.665149.2f,3.540093.2f,52.163838.2f,58.245511.2f,26.478469.2f,30.860586.2f,42.455386.2f,23.312511.2f,71.774872.2f
85.849165.2f,78.110445.2f,69.761737.2f,25.606558.2f,60.590577.2f,7.363798.2f,61.480863.2f,65.356734.2f,16.644741.2f,29.141340.2f,89.914058.2f,53.022144.2f,46.289044.2f,78.856137.2f,47.041068.2f,32.695826.2f,35.380173.2f,24.876715.2f,48.790448.2f,16.278690.2f,81.371081.2f,43.012514.2f,81.204633.2f,55.120071.2f,20.369070.2f,44.275993.2f,86.159781.2f,79.759338.2f,56.670966.2f,27.991757.2f,49.320202.2f,106.311412.2f,68.396536.2f,80.491980.2f,73.672198.2f,94.348859.2f,40.826871.2f,37.836571.2f,78.638044.2f,36.578703.2f
36.658731.2f,79.282019.2f,99.138194.2f,55.731323.2f,88.963943.2f,48.751847.2f,74.166338.2f,37.928047.2f,54.312903.2f,61.061957.2f,45.969299.2f,39.019935.2f,74.703652.2f,71.543705.2f,39.719300.2f,52.431912.2f,54.677220.2f,39.424160.2f,32.264538.2f,44.393930.2f,99.331714.2f,58.787040.2f,86.361952.2f,21.723667.2f,48.300376.2f,14.393626.2f,81.062524.2f,74.489445.2f,29.322034.2f,22.465596.2f,43.539370.2f,91.212023.2f,65.494371.2f,43.391297.2f,31.625572.2f,87.405582.2f,40.526809.2f,27.873339.2f,88.833332.2f,16.196112.2f
90.333636.2f,92.853953.2f,83.247225.2f,40.485513.2f,74.479959.2f,22.282003.2f,76.419183.2f,76.221733.2f,1.708177.2f,43.741727.2f,97.463294.2f,65.380443.2f,60.604241.2f,93.029012.2f,59.938770.2f,47.554588.2f,50.277217.2f,38.417455.2f,60.322205.2f,30.675330.2f,96.010526.2f,57.913498.2f,96.104611.2f,63.958014.2f,35.201688.2f,52.033291.2f,100.615977.2f,94.117690.2f,66.941321.2f,31.407635.2f,62.617290.2f,120.110799.2f,82.742604.2f,89.909670.2f,81.493571.2f,108.760115.2f,54.185505.2f,48.919823.2f,93.572631.2f,38.141537.2f
