53.261190.2f,106.631646.2f,72.153372.2f,65.987477.2f,48.111133.2f,45.417537.2f,74.043397.2f,81.052020.2f,17.926350.2f,63.089906.2f,68.429088.2f,83.098925.2f,25.723982.2f,66.510489.2f,29.484737.2f,85.094835.2f,88.637924.2f,53.890597.2f,26.045907.2f,100.872424.2f,62.587397.2f,69.029120.2f,67.503968.2f,92.757070.2f,38.538869.2f,78.298041.2f,87.390109.2f,77.811505.2f,71.406751.2f,70.572860.2f
9.265635.2f,65.769964.2f,23.282785.2f,61.995187.2f,10.949004.2f,10.745338.2f,34.535724.2f,55.613168.2f,56.635831.2f,39.836656.2f,35.014010.2f,30.110415.2f,57.967264.2f,62.995862.2f,40.132446.2f,74.725631.2f,39.380970.2f,8.720584.2f,35.104863.2f,52.874739.2f,61.542349.2f,15.595646.2f,17.318131.2f,45.309045.2f,22.685034.2f,25.106672.2f,48.976374.2f,68.687019.2f,26.773911.2f,69.794020.2f
50.755977.2f,61.500354.2f,55.427817.2f,2.734763.2f,66.253386.2f,50.681030.2f,94.154888.2f,28.111463.2f,48.754368.2f,23.855723.2f,94.074483.2f,70.776391.2f,41.846963.2f,3.580249.2f,35.297633.2f,21.672123.2f,63.528084.2f,67.671523.2f,70.504902.2f,68.699584.2f,3.248572.2f,65.618871.2f,56.361146.2f,62.445256.2f,41.318501.2f,76.260738.2f,46.061678.2f,14.425486.2f,86.114170.2f,10.183719.2f
50.482347.2f,65.951165.2f,56.939885.2f,7.276220.2f,64.942416.2f,49.586809.2f,93.523417.2f,32.721253.2f,43.844885.2f,25.966055.2f,92.988941.2f,72.402788.2f,36.795238.2f,7.633588.2f,31.503002.2f,26.394999.2f,66.175216.2f,66.799432.2f,67.364683.2f,72.126078.2f,3.659711.2f,66.231347.2f,57.334243.2f,65.568919.2f,39.455869.2f,77.097729.2f,49.876095.2f,19.296893.2f,85.755396.2f,12.347488.2f
34.167401.2f,36.217294.2f,29.674650.2f,30.221243.2f,53.006042.2f,38.642304.2f,75.366884.2f,12.444490.2f,63.152845.2f,9.272165.2f,77.542840.2f,43.903687.2f,58.819839.2f,31.110854.2f,43.423972.2f,34.588022.2f,34.495842.2f,51.877539.2f,67.980995.2f,39.550930.2f,32.519209.2f,42.785151.2f,32.749243.2f,33.113506.2f,36.161243.2f,51.909736.2f,17.960441.2f,30.493527.2f,66.408176.2f,37.140675.2f
39.914931.2f,28.311214.2f,20.780373.2f,66.541210.2f,53.859254.2f,47.886422.2f,60.903496.2f,42.775293.2f,89.690049.2f,42.734075.2f,66.581007.2f,18.992630.2f,87.676513.2f,67.429802.2f,69.444963.2f,67.932950.2f,4.096472.2f,49.197696.2f,78.261915.2f,9.596713.2f,68.732552.2f,30.691966.2f,26.327943.2f,4.780597.2f,54.421779.2f,31.564585.2f,23.198427.2f,65.528562.2f,52.130936.2f,73.355121.2f
8.811977.2f,67.758418.2f,26.189506.2f,59.343446.2f,10.303578.2f,6.555122.2f,37.656019.2f,55.122326.2f,51.791471.2f,38.402675.2f,37.207173.2f,34.494111.2f,53.225664.2f,60.330159.2f,35.565082.2f,72.973418.2f,42.701228.2f,10.835838.2f,31.464372.2f,56.044473.2f,58.624726.2f,20.220732.2f,20.470341.2f,48.280696.2f,18.377780.2f,29.958988.2f,50.271763.2f,66.684610.2f,30.469292.2f,67.064171.2f
55.711038.2f,64.931748.2f,60.483535.2f,3.784167.2f,70.915778.2f,55.408341.2f,99.048610.2f,31.523166.2f,50.015475.2f,28.872081.2f,98.832158.2f,75.811300.2f,42.721467.2f,3.068366.2f,38.293251.2f,20.439380.2f,68.310236.2f,72.485941.2f,74.110409.2f,73.081443.2f,3.250576.2f,70.697142.2f,61.446867.2f,67.015096.2f,45.711850.2f,81.346441.2f,50.221622.2f,13.798532.2f,91.069746.2f,5.637914.2f
33.160737.2f,73.253595.2f,33.589110.2f,85.680924.2f,26.312312.2f,36.267689.2f,15.360400.2f,73.911682.2f,80.580948.2f,61.533115.2f,21.569619.2f,26.580735.2f,82.770678.2f,86.696105.2f,65.450412.2f,96.108218.2f,42.368387.2f,20.910980.2f,50.684199.2f,54.628019.2f,85.728330.2f,19.396214.2f,29.410063.2f,49.452932.2f,48.213031.2f,14.016117.2f,61.211359.2f,90.826244.2f,6.894397.2f,93.543477.2f
67.210470.2f,34.302859.2f,48.128812.2f,90.192755.2f,79.062180.2f,75.182306.2f,78.442392.2f,63.459260.2f,117.515184.2f,68.574741.2f,85.601086.2f,40.333887.2f,115.310756.2f,90.971907.2f,97.220168.2f,87.229832.2f,31.682567.2f,73.766818.2f,104.573960.2f,21.339721.2f,92.967354.2f,54.863279.2f,53.136477.2f,28.847350.2f,82.255265.2f,51.077201.2f,43.769595.2f,86.628704.2f,71.020954.2f,96.137248.2f
62.947756.2f,112.052159.2f,81.139976.2f,64.562205.2f,60.473923.2f,55.491281.2f,87.433437.2f,83.738635.2f,13.638244.2f,67.023079.2f,82.036481.2f,93.321472.2f,20.601646.2f,64.892466.2f,32.934235.2f,83.637057.2f,97.147350.2f,66.073625.2f,39.775968.2f,108.642028.2f,60.759813.2f,79.827867.2f,77.059952.2f,100.562802.2f,46.608625.2f,89.696080.2f,92.918142.2f,76.585915.2f,84.352309.2f,67.764965.2f
27.230262.2f,85.852836.2f,46.190357.2f,63.123243.2f,18.377580.2f,19.490925.2f,46.091351.2f,67.442206.2f,37.446881.2f,48.905188.2f,41.868913.2f,54.845675.2f,41.462259.2f,63.978978.2f,28.557436.2f,80.039334.2f,62.871107.2f,24.151572.2f,12.225694.2f,76.005652.2f,61.122210.2f,40.286509.2f,40.735231.2f,68.075729.2f,20.398135.2f,48.853980.2f,67.320193.2f,72.985963.2f,42.237610.2f,70.009541.2f
55.913525.2f,6.922103.2f,41.041998.2f,54.380074.2f,73.930768.2f,62.715134.2f,88.031058.2f,26.556057.2f,93.295580.2f,39.423102.2f,92.622573.2f,47.300039.2f,88.906052.2f,54.968153.2f,73.426166.2f,47.804985.2f,31.409561.2f,70.778030.2f,94.029132.2f,24.390154.2f,57.836369.2f,55.047210.2f,46.838451.2f,24.803317.2f,63.929268.2f,59.380153.2f,14.515501.2f,48.328822.2f,78.909314.2f,58.986821.2f
42.570291.2f,76.566591.2f,40.146625.2f,94.450829.2f,36.065320.2f,46.109828.2f,16.525158.2f,80.914868.2f,90.478804.2f,69.825655.2f,24.598946.2f,29.713713.2f,92.715917.2f,95.466962.2f,75.364874.2f,103.939773.2f,45.712035.2f,30.802043.2f,59.595115.2f,56.619919.2f,94.701348.2f,27.024448.2f,36.923824.2f,52.651032.2f,58.055953.2f,18.117977.2f,66.561760.2f,98.975665.2f,12.909552.2f,102.304757.2f
31.769593.2f,89.012345.2f,46.076241.2f,80.042129.2f,12.845147.2f,27.759689.2f,25.860428.2f,78.170743.2f,58.507022.2f,61.081013.2f,20.678855.2f,48.513210.2f,62.772550.2f,80.982404.2f,49.005902.2f,95.083563.2f,61.044975.2f,15.943267.2f,22.685263.2f,74.593798.2f,78.702561.2f,34.439624.2f,40.058771.2f,67.525854.2f,36.193823.2f,38.554547.2f,72.517460.2f,88.488589.2f,24.474083.2f,87.468770.2f
49.687700.2f,48.846486.2f,49.637419.2f,12.498613.2f,67.246955.2f,51.678449.2f,92.876107.2f,15.483286.2f,59.811806.2f,19.264303.2f,93.954314.2f,64.285826.2f,53.490737.2f,13.035343.2f,43.666544.2f,15.799817.2f,54.710709.2f,67.511548.2f,76.148337.2f,58.009893.2f,16.206835.2f,61.770219.2f,51.899306.2f,52.523932.2f,44.719289.2f,71.604470.2f,34.849018.2f,10.206024.2f,84.266960.2f,17.579102.2f
39.525226.2f,98.807984.2f,57.637926.2f,76.646241.2f,24.975615.2f,32.419717.2f,44.842254.2f,81.591813.2f,43.639819.2f,63.086900.2f,38.557137.2f,63.908319.2f,49.439461.2f,77.466200.2f,40.366696.2f,93.956573.2f,73.999869.2f,30.633765.2f,4.494542.2f,87.440594.2f,74.409259.2f,49.167803.2f,51.815673.2f,79.739385.2f,34.578704.2f,55.731302.2f,80.649968.2f,86.838362.2f,43.831715.2f,83.275137.2f
37.360538.2f,92.572089.2f,49.595974.2f,87.170108.2f,18.785441.2f,34.357566.2f,20.062562.2f,83.966220.2f,65.858548.2f,67.403224.2f,13.664736.2f,49.716903.2f,70.305490.2f,88.122604.2f,56.656337.2f,101.773680.2f,63.482043.2f,19.984159.2f,28.816404.2f,76.871324.2f,85.953060.2f,36.658566.2f,43.701279.2f,70.238261.2f,43.506177.2f,38.569555.2f,76.915477.2f,95.304032.2f,21.127906.2f,94.672895.2f
40.303977.2f,25.294192.2f,30.320864.2f,38.438135.2f,59.137970.2f,46.094014.2f,78.195108.2f,12.662754.2f,74.043830.2f,20.196263.2f,81.409116.2f,42.054739.2f,69.751525.2f,39.204882.2f,54.190297.2f,37.823147.2f,29.410566.2f,57.043113.2f,76.688488.2f,31.129345.2f,41.341065.2f,44.653768.2f,34.955893.2f,26.052444.2f,45.574462.2f,52.069771.2f,8.004420.2f,35.656708.2f,69.027067.2f,44.442764.2f
21.238495.2f,38.710198.2f,13.169261.2f,44.279716.2f,39.806681.2f,27.907343.2f,59.295315.2f,28.295438.2f,64.421540.2f,18.898159.2f,62.076039.2f,28.112057.2f,61.996702.2f,45.260287.2f,44.031221.2f,51.158259.2f,22.652156.2f,37.508977.2f,59.304627.2f,32.518400.2f,45.652154.2f,26.246141.2f,16.220156.2f,24.549792.2f,30.642753.2f,35.300221.2f,20.366447.2f,46.652667.2f,50.218726.2f,51.824203.2f
49.806184.2f,55.371698.2f,52.300910.2f,5.959211.2f,66.404108.2f,50.733741.2f,93.305574.2f,21.941517.2f,53.958204.2f,20.737152.2f,93.782263.2f,67.403074.2f,47.351519.2f,6.699629.2f,38.993512.2f,17.892240.2f,59.074802.2f,67.268989.2f,72.977392.2f,63.430468.2f,9.400758.2f,63.449230.2f,53.852338.2f,57.499575.2f,42.477819.2f,73.757393.2f,40.508939.2f,10.698236.2f,84.971047.2f,12.610578.2f
25.232741.2f,58.108373.2f,34.542555.2f,28.434138.2f,40.382223.2f,24.756328.2f,68.327803.2f,32.033383.2f,41.153811.2f,13.621020.2f,68.125918.2f,49.808279.2f,37.735577.2f,29.413623.2f,21.017196.2f,43.472590.2f,47.372524.2f,41.736167.2f,48.347176.2f,56.772063.2f,27.740939.2f,41.652303.2f,33.552130.2f,49.026523.2f,16.609477.2f,52.746313.2f,39.023383.2f,36.668523.2f,60.488373.2f,36.129580.2f
47.951974.2f,23.563088.2f,38.131495.2f,37.719809.2f,66.843312.2f,53.438451.2f,86.080012.2f,9.879935.2f,78.197696.2f,24.712692.2f,89.327644.2f,49.246966.2f,73.297469.2f,38.334410.2f,58.920452.2f,33.262940.2f,35.607746.2f,64.881361.2f,83.582412.2f,34.787279.2f,41.132367.2f,52.513189.2f,42.859908.2f,31.177867.2f,51.991583.2f,59.666628.2f,12.460358.2f,32.522906.2f,76.904956.2f,42.643639.2f
31.461492.2f,72.589726.2f,32.435603.2f,84.061179.2f,24.669934.2f,34.510750.2f,16.009831.2f,72.592179.2f,78.868167.2f,60.001116.2f,21.687454.2f,26.168321.2f,81.027913.2f,85.075969.2f,63.693149.2f,94.635824.2f,41.787650.2f,19.211790.2f,49.267864.2f,54.245287.2f,84.077601.2f,18.118894.2f,28.084485.2f,48.868662.2f,46.455721.2f,13.704530.2f,60.202381.2f,89.303722.2f,7.070898.2f,91.923307.2f
46.656668.2f,96.305691.2f,54.522441.2f,98.746734.2f,30.171326.2f,45.580053.2f,10.036598.2f,92.407954.2f,80.298022.2f,77.225534.2f,2.633488.2f,50.374179.2f,84.609080.2f,99.727956.2f,70.347970.2f,112.110650.2f,65.773822.2f,28.825133.2f,43.043970.2f,78.442327.2f,97.889569.2f,40.226669.2f,49.193728.2f,72.826147.2f,55.996153.2f,37.936959.2f,82.602201.2f,105.999009.2f,17.202659.2f,106.428277.2f
23.318143.2f,69.196499.2f,38.777856.2f,38.045082.2f,32.818047.2f,18.824471.2f,62.550735.2f,44.814273.2f,32.033517.2f,26.240156.2f,60.953135.2f,52.694074.2f,30.759092.2f,38.923845.2f,12.076232.2f,54.957102.2f,54.001678.2f,35.769883.2f,35.984491.2f,65.064803.2f,36.266302.2f,41.484797.2f,35.809621.2f,57.015349.2f,7.015331.2f,52.566098.2f,49.951380.2f,47.856112.2f,55.761290.2f,45.128969.2f
17.288693.2f,72.833533.2f,36.037888.2f,50.070729.2f,20.863158.2f,9.858672.2f,50.908758.2f,53.038667.2f,36.785777.2f,34.489013.2f,48.823365.2f,47.614146.2f,38.018488.2f,50.981042.2f,20.661890.2f,66.211689.2f,52.559136.2f,24.565510.2f,26.416426.2f,65.020013.2f,48.503077.2f,34.389941.2f,31.503602.2f,56.926337.2f,6.208340.2f,44.811418.2f,53.932178.2f,59.293769.2f,44.724191.2f,57.328438.2f
19.978161.2f,72.845540.2f,37.992125.2f,46.440255.2f,25.223996.2f,13.321137.2f,55.268050.2f,51.234942.2f,33.453401.2f,32.545652.2f,53.153088.2f,50.406664.2f,34.147478.2f,47.327203.2f,16.414017.2f,63.068103.2f,54.223956.2f,28.864442.2f,28.370342.2f,66.281895.2f,44.694085.2f,37.702659.2f,33.914917.2f,58.165540.2f,4.171306.2f,48.369251.2f,53.737903.2f,56.041865.2f,49.023834.2f,53.555971.2f
37.815655.2f,75.461090.2f,51.455215.2f,30.158821.2f,46.995307.2f,33.597172.2f,76.985146.2f,46.183031.2f,24.096703.2f,30.015138.2f,74.910993.2f,66.154788.2f,19.648667.2f,30.797480.2f,8.031227.2f,49.030571.2f,65.322274.2f,50.356096.2f,44.402280.2f,74.996961.2f,27.166202.2f,55.858918.2f,49.344430.2f,67.227522.2f,21.689092.2f,67.016730.2f,56.678587.2f,41.713322.2f,70.437877.2f,35.772006.2f
57.494566.2f,67.727343.2f,62.851841.2f,6.583415.2f,72.276731.2f,56.867261.2f,100.698854.2f,34.326523.2f,49.024212.2f,31.323116.2f,100.288670.2f,78.223564.2f,41.562238.2f,5.876756.2f,38.390555.2f,22.065258.2f,70.957264.2f,74.035878.2f,74.515561.2f,75.854519.2f,4.725786.2f,72.800609.2f,63.658640.2f,69.744743.2f,46.840618.2f,83.528588.2f,53.020526.2f,15.841273.2f,92.829051.2f,5.655240.2f
65.366412.2f,38.648313.2f,58.886424.2f,32.964939.2f,84.112571.2f,69.316447.2f,106.164655.2f,18.816205.2f,82.556477.2f,36.267773.2f,108.682518.2f,70.876281.2f,76.126940.2f,33.008152.2f,66.099809.2f,18.035627.2f,57.336117.2f,83.122009.2f,96.769951.2f,55.154847.2f,37.038922.2f,72.948039.2f,63.007165.2f,52.582068.2f,64.690761.2f,80.880250.2f,34.136189.2f,22.136520.2f,97.087679.2f,33.783582.2f
33.523527.2f,92.585738.2f,50.384752.2f,76.710878.2f,16.524103.2f,27.526757.2f,35.475653.2f,78.241992.2f,50.054440.2f,60.255438.2f,29.746437.2f,55.218701.2f,54.926476.2f,77.600399.2f,42.902155.2f,92.952503.2f,66.308999.2f,21.723094.2f,12.985833.2f,79.857382.2f,74.932927.2f,40.605332.2f,44.410541.2f,72.385021.2f,32.974035.2f,46.400772.2f,75.081240.2f,86.062372.2f,34.046005.2f,83.807017.2f
48.856410.2f,50.245928.2f,33.165808.2f,88.340363.2f,55.104399.2f,56.103100.2f,49.036244.2f,66.637567.2f,102.228245.2f,63.254624.2f,56.525113.2f,18.496888.2f,101.904691.2f,89.290062.2f,83.214794.2f,91.765776.2f,24.656227.2f,49.284514.2f,81.393025.2f,28.966003.2f,89.997283.2f,31.999743.2f,35.360438.2f,29.111979.2f,66.040002.2f,24.218379.2f,47.560251.2f,88.792429.2f,42.252125.2f,95.612165.2f
34.898975.2f,68.062026.2f,30.990501.2f,85.864392.2f,31.845166.2f,39.401266.2f,21.680932.2f,71.761606.2f,85.085095.2f,61.015867.2f,28.668576.2f,21.044225.2f,86.697939.2f,86.879596.2f,68.829056.2f,94.917624.2f,37.099689.2f,26.060329.2f,57.183345.2f,48.639058.2f,86.268951.2f,18.243054.2f,27.962003.2f,44.124877.2f,51.228597.2f,8.986981.2f,57.478202.2f,90.060837.2f,14.223441.2f,93.701140.2f
52.278181.2f,7.053025.2f,36.216494.2f,56.937312.2f,69.758756.2f,59.443679.2f,82.443484.2f,29.277377.2f,92.781776.2f,39.349412.2f,87.298019.2f,41.305046.2f,88.871509.2f,57.609204.2f,72.606400.2f,52.228679.2f,25.302547.2f,66.273568.2f,90.914851.2f,18.035079.2f,60.150979.2f,49.841933.2f,42.154273.2f,18.531935.2f,61.769592.2f,53.546985.2f,12.616972.2f,52.023503.2f,73.377004.2f,62.153116.2f
64.564596.2f,59.199091.2f,65.167280.2f,14.650310.2f,81.473953.2f,65.805820.2f,107.975923.2f,28.087425.2f,65.149353.2f,34.562869.2f,108.703186.2f,79.708146.2f,57.827919.2f,14.027056.2f,52.636407.2f,6.142705.2f,69.484023.2f,82.191409.2f,87.626575.2f,71.436394.2f,17.915471.2f,77.264334.2f,67.424129.2f,66.678056.2f,57.551601.2f,87.149238.2f,48.261923.2f,5.345371.2f,99.488277.2f,11.090409.2f
40.835209.2f,23.796186.2f,22.108331.2f,63.073266.2f,55.994284.2f,48.712821.2f,64.929530.2f,38.481644.2f,88.837908.2f,40.005202.2f,70.317191.2f,23.225289.2f,86.403402.2f,63.933668.2f,68.465417.2f,63.577939.2f,7.208338.2f,51.655781.2f,79.645169.2f,8.184151.2f,65.451727.2f,33.664326.2f,28.010157.2f,0.209364.2f,54.249057.2f,35.696730.2f,18.591162.2f,61.458289.2f,56.025644.2f,69.678728.2f
10.597116.2f,68.231978.2f,25.899547.2f,62.440996.2f,8.612978.2f,9.972118.2f,34.342628.2f,57.200945.2f,54.851216.2f,40.953889.2f,34.188982.2f,32.712161.2f,56.478402.2f,63.433280.2f,38.939927.2f,75.706707.2f,42.061739.2f,7.679678.2f,32.418554.2f,55.545232.2f,61.814028.2f,18.109408.2f,19.961113.2f,47.953992.2f,21.812107.2f,27.225989.2f,51.233367.2f,69.526163.2f,27.047875.2f,70.193183.2f
51.683586.2f,89.271283.2f,66.295669.2f,36.766700.2f,57.977081.2f,46.439111.2f,88.001015.2f,58.380445.2f,14.992878.2f,43.960742.2f,84.897647.2f,80.795333.2f,7.363599.2f,37.041419.2f,17.033461.2f,55.739108.2f,80.289307.2f,62.156054.2f,48.798898.2f,89.827158.2f,32.886858.2f,69.860256.2f,63.923772.2f,82.113735.2f,34.627404.2f,80.911119.2f,70.847697.2f,48.765714.2f,82.288425.2f,39.815559.2f
49.408458.2f,31.128319.2f,42.493651.2f,30.305855.2f,68.286221.2f,53.925865.2f,89.714938.2f,3.532361.2f,73.715322.2f,22.137927.2f,92.331153.2f,54.971787.2f,68.281109.2f,30.846523.2f,55.252921.2f,25.393263.2f,42.363635.2f,66.993440.2f,82.759968.2f,42.632383.2f,33.911300.2f,56.494504.2f,46.547124.2f,38.531641.2f,50.687572.2f,64.588981.2f,19.754077.2f,24.493593.2f,80.630687.2f,34.802492.2f
17.328884.2f,62.142712.2f,19.605716.2f,69.345905.2f,18.776932.2f,22.073702.2f,29.141778.2f,58.373828.2f,68.406522.2f,45.240611.2f,32.343965.2f,20.291197.2f,69.532656.2f,70.361449.2f,51.420311.2f,79.948607.2f,32.829527.2f,13.208597.2f,44.983617.2f,46.293554.2f,69.452906.2f,6.007823.2f,14.268499.2f,39.553175.2f,33.743809.2f,13.324329.2f,47.653003.2f,74.548139.2f,20.109251.2f,77.208380.2f
64.224948.2f,57.835339.2f,64.431840.2f,15.199365.2f,81.297741.2f,65.637825.2f,107.581505.2f,26.933421.2f,65.973649.2f,34.063886.2f,108.415036.2f,78.880653.2f,58.711667.2f,14.650811.2f,53.111885.2f,4.813757.2f,68.472317.2f,81.912647.2f,87.885211.2f,70.246867.2f,18.644890.2f,76.670458.2f,66.795882.2f,65.572544.2f,57.588040.2f,86.471038.2f,47.098923.2f,4.761874.2f,99.047308.2f,12.254626.2f
51.403977.2f,71.221646.2f,59.630231.2f,12.765303.2f,64.572394.2f,49.612030.2f,93.771362.2f,38.173577.2f,38.837197.2f,29.655820.2f,92.731065.2f,75.112099.2f,31.550980.2f,12.924285.2f,28.397141.2f,31.544162.2f,69.891214.2f,66.913199.2f,64.768974.2f,76.527762.2f,8.758247.2f,67.948754.2f,59.486276.2f,69.721404.2f,38.743883.2f,78.986607.2f,54.680127.2f,24.643458.2f,86.333665.2f,16.016679.2f
21.388230.2f,56.583241.2f,30.775555.2f,31.901499.2f,37.181222.2f,21.510925.2f,64.662974.2f,32.543314.2f,43.238185.2f,13.846212.2f,64.686823.2f,45.955251.2f,40.397591.2f,32.896386.2f,22.845114.2f,46.079964.2f,44.098549.2f,38.217935.2f,46.995519.2f,53.989938.2f,31.444751.2f,37.656078.2f,29.603659.2f,46.123261.2f,14.869189.2f,48.750486.2f,37.362735.2f,39.485229.2f,56.713486.2f,39.675998.2f
