27.401855.2f,66.807939.2f,61.724652.2f,60.196955.2f,88.246879.2f,16.653191.2f,45.128521.2f,93.278752.2f,94.622628.2f,79.175995.2f,15.471293.2f,19.307663.2f,104.012103.2f,88.105480.2f,44.673878.2f,36.821463.2f,95.193063.2f,78.644869.2f,62.782113.2f,17.626721.2f,89.876106.2f,97.062913.2f,48.259828.2f,69.785998.2f,20.716767.2f,65.513086.2f,39.031875.2f,86.319474.2f,19.652589.2f,63.816029.2f,49.098210.2f,75.582539.2f,28.307385.2f,76.797009.2f,24.717221.2f,60.672478.2f,60.553097.2f,99.004853.2f,29.963919.2f,83.535843.2f
17.286806.2f,58.459148.2f,69.764603.2f,67.425337.2f,92.466592.2f,2.074967.2f,33.355000.2f,83.027088.2f,96.537456.2f,71.033350.2f,1.438530.2f,20.053936.2f,101.051834.2f,77.789278.2f,55.548795.2f,45.769648.2f,92.578885.2f,66.519716.2f,72.687816.2f,14.702244.2f,78.728892.2f,96.853851.2f,41.597664.2f,75.389618.2f,32.421649.2f,55.781219.2f,49.596588.2f,83.109300.2f,28.776332.2f,69.748255.2f,42.919357.2f,80.746921.2f,13.506799.2f,75.272742.2f,15.204062.2f,50.484999.2f,53.991248.2f,88.500275.2f,39.354822.2f,71.373272.2f
50.693780.2f,47.180106.2f,24.119140.2f,19.592730.2f,31.141549.2f,63.231616.2f,55.047434.2f,72.383275.2f,35.965223.2f,52.756922.2f,60.440060.2f,41.720071.2f,52.515797.2f,68.982134.2f,35.069109.2f,29.200249.2f,43.766941.2f,72.513496.2f,34.403980.2f,46.862059.2f,74.660112.2f,40.259393.2f,36.875111.2f,17.782762.2f,43.734629.2f,52.779456.2f,34.064584.2f,38.198688.2f,40.447796.2f,15.162050.2f,35.159198.2f,21.179464.2f,64.807827.2f,25.588109.2f,50.522810.2f,52.837624.2f,37.557518.2f,78.022575.2f,33.835306.2f,76.051718.2f
24.408082.2f,25.334359.2f,77.986186.2f,73.971079.2f,86.791189.2f,39.143557.2f,6.609709.2f,44.298113.2f,84.189913.2f,36.552787.2f,38.307307.2f,38.882291.2f,75.815475.2f,39.087456.2f,73.989378.2f,62.141517.2f,69.012463.2f,27.035268.2f,85.497453.2f,36.010465.2f,39.306837.2f,78.921879.2f,21.606885.2f,76.089379.2f,58.843289.2f,19.496616.2f,68.596380.2f,59.204519.2f,52.485124.2f,72.424724.2f,23.450109.2f,79.336752.2f,28.920665.2f,57.081186.2f,27.119707.2f,13.978903.2f,27.412478.2f,49.452190.2f,58.876153.2f,31.917175.2f
78.283862.2f,69.326105.2f,27.122033.2f,25.774449.2f,5.769602.2f,90.067715.2f,82.044727.2f,89.949145.2f,20.486417.2f,71.113137.2f,87.260043.2f,68.246451.2f,51.741504.2f,87.704856.2f,47.921248.2f,48.594688.2f,45.525636.2f,95.058468.2f,35.225554.2f,73.703395.2f,94.144872.2f,32.995858.2f,63.176718.2f,14.093121.2f,65.555704.2f,76.008010.2f,50.308643.2f,45.940988.2f,64.081576.2f,20.142923.2f,61.316339.2f,8.029415.2f,92.341349.2f,35.913922.2f,78.024346.2f,77.287342.2f,60.805082.2f,94.867705.2f,55.018996.2f,97.876068.2f
75.138363.2f,64.669769.2f,28.243451.2f,26.141681.2f,6.655488.2f,87.544336.2f,78.150047.2f,85.074057.2f,17.713799.2f,66.267658.2f,84.742528.2f,65.838718.2f,47.583764.2f,82.850109.2f,48.366258.2f,47.839920.2f,41.058599.2f,90.373694.2f,37.262842.2f,71.157431.2f,89.304769.2f,29.226552.2f,59.121784.2f,14.093096.2f,64.523272.2f,71.423529.2f,50.196801.2f,41.144433.2f,62.587853.2f,19.757536.2f,57.235491.2f,8.430458.2f,89.284829.2f,31.033706.2f,75.012574.2f,72.837987.2f,56.283690.2f,89.987122.2f,54.009403.2f,93.137101.2f
87.737007.2f,53.018580.2f,74.897314.2f,71.206303.2f,50.475506.2f,104.931737.2f,79.789624.2f,54.906982.2f,35.402790.2f,44.540162.2f,102.570279.2f,87.836989.2f,3.230349.2f,55.840344.2f,90.586708.2f,84.624965.2f,12.186438.2f,71.223368.2f,85.272916.2f,90.869497.2f,62.435152.2f,21.677917.2f,63.332546.2f,61.130348.2f,97.154445.2f,59.938750.2f,89.792337.2f,20.892630.2f,92.412822.2f,64.324843.2f,61.693337.2f,57.579210.2f,100.568016.2f,31.159747.2f,89.173555.2f,64.693580.2f,52.038598.2f,57.188205.2f,88.345469.2f,71.339721.2f
70.162833.2f,80.541397.2f,10.875117.2f,15.260126.2f,40.764231.2f,75.406416.2f,81.130995.2f,106.868173.2f,54.885681.2f,87.285655.2f,72.794684.2f,55.152098.2f,82.320296.2f,103.236252.2f,19.100215.2f,27.622000.2f,74.464630.2f,104.856802.2f,0.667380.2f,60.949522.2f,108.605396.2f,65.552259.2f,66.485803.2f,24.306996.2f,42.782301.2f,85.209200.2f,24.426291.2f,71.121087.2f,44.726545.2f,21.429600.2f,65.226286.2f,28.834567.2f,82.031240.2f,58.601006.2f,68.720216.2f,84.108501.2f,70.673311.2f,112.592372.2f,34.047016.2f,108.821933.2f
71.927245.2f,35.422432.2f,70.742086.2f,66.525741.2f,53.596844.2f,89.447915.2f,62.669541.2f,39.567610.2f,41.138141.2f,26.966986.2f,87.234782.2f,73.978278.2f,15.948985.2f,39.610650.2f,83.120403.2f,75.352317.2f,12.984403.2f,53.997688.2f,81.380088.2f,76.339521.2f,46.398941.2f,28.630988.2f,47.278963.2f,58.586293.2f,85.742616.2f,42.251280.2f,81.252806.2f,10.514730.2f,80.388674.2f,60.195941.2f,45.808797.2f,56.669226.2f,84.179118.2f,23.035390.2f,73.591221.2f,47.086003.2f,35.364780.2f,42.916763.2f,77.971679.2f,54.490749.2f
78.981080.2f,77.418947.2f,17.981816.2f,19.114046.2f,19.585249.2f,88.310912.2f,85.740124.2f,100.431270.2f,34.932078.2f,81.066922.2f,85.531863.2f,66.583845.2f,65.894484.2f,97.683529.2f,38.748590.2f,42.653315.2f,59.237992.2f,103.084677.2f,22.905597.2f,72.360059.2f,103.827787.2f,47.397623.2f,68.008286.2f,13.406905.2f,59.711973.2f,83.491168.2f,42.486200.2f,58.518236.2f,59.644439.2f,17.369476.2f,66.319147.2f,12.380910.2f,92.448428.2f,47.294848.2f,78.229524.2f,83.892821.2f,68.144836.2f,105.671407.2f,49.493557.2f,106.355218.2f
11.152492.2f,45.203514.2f,75.334789.2f,72.142656.2f,92.471110.2f,16.818804.2f,17.530258.2f,67.201429.2f,93.650244.2f,57.519280.2f,16.692403.2f,26.402217.2f,92.395659.2f,61.975864.2f,65.278434.2f,54.032064.2f,84.541714.2f,49.401883.2f,80.427473.2f,21.077563.2f,62.212096.2f,91.460164.2f,31.926318.2f,77.750560.2f,44.879729.2f,41.080340.2f,59.333961.2f,74.702958.2f,39.513436.2f,72.792597.2f,33.712090.2f,82.336252.2f,6.068292.2f,69.164968.2f,12.359769.2f,35.505793.2f,43.155229.2f,72.402831.2f,48.758199.2f,54.197134.2f
34.832423.2f,55.514002.2f,31.146516.2f,28.951492.2f,56.678536.2f,40.606752.2f,47.762692.2f,83.809422.2f,64.171848.2f,65.707589.2f,37.882384.2f,19.612656.2f,78.809578.2f,79.250481.2f,20.546572.2f,8.730618.2f,69.841005.2f,76.194061.2f,34.910192.2f,25.443647.2f,83.255496.2f,68.520217.2f,37.506065.2f,38.077235.2f,15.348611.2f,57.888783.2f,15.109708.2f,62.380569.2f,12.320197.2f,32.121294.2f,36.987546.2f,43.883606.2f,46.479628.2f,50.869576.2f,33.238082.2f,55.133686.2f,46.298050.2f,89.812330.2f,6.926035.2f,80.716407.2f
69.395638.2f,66.626452.2f,15.074782.2f,13.442166.2f,17.985028.2f,79.829127.2f,75.294698.2f,90.031463.2f,30.845607.2f,70.569993.2f,77.026440.2f,57.961082.2f,58.768920.2f,87.152092.2f,35.614227.2f,36.559560.2f,51.370705.2f,92.269504.2f,24.230256.2f,63.612246.2f,93.219675.2f,41.438578.2f,57.317935.2f,2.739087.2f,53.638948.2f,72.662172.2f,38.002436.2f,49.443232.2f,52.580283.2f,8.340917.2f,55.602384.2f,4.768274.2f,83.138374.2f,37.626609.2f,68.830326.2f,73.069099.2f,57.318660.2f,95.364450.2f,43.129459.2f,95.570329.2f
44.277590.2f,66.351224.2f,27.774010.2f,27.189573.2f,57.886164.2f,46.910703.2f,58.347257.2f,94.592219.2f,67.654581.2f,76.227374.2f,44.391901.2f,28.134172.2f,86.033308.2f,90.100945.2f,10.828076.2f,4.643808.2f,77.151300.2f,87.234461.2f,28.180515.2f,33.592965.2f,94.214727.2f,73.884684.2f,48.528692.2f,38.408276.2f,14.182623.2f,68.896954.2f,4.830989.2f,70.473975.2f,16.065722.2f,32.388778.2f,47.969141.2f,44.489376.2f,54.571942.2f,58.374839.2f,42.362225.2f,66.177119.2f,56.988041.2f,100.588796.2f,5.773658.2f,91.759834.2f
58.535981.2f,47.528560.2f,29.539736.2f,25.401412.2f,24.062058.2f,72.254438.2f,60.394790.2f,70.034611.2f,25.997786.2f,50.635668.2f,69.495041.2f,51.159942.2f,43.269166.2f,67.252317.2f,44.201049.2f,39.375012.2f,34.812530.2f,73.295724.2f,40.175428.2f,56.010183.2f,73.422103.2f,29.931016.2f,41.275401.2f,18.105241.2f,54.134503.2f,54.016372.2f,43.848301.2f,30.733327.2f,50.760211.2f,18.981320.2f,39.378447.2f,18.327533.2f,72.774427.2f,18.263269.2f,58.695316.2f,55.141090.2f,38.734929.2f,75.340041.2f,44.209373.2f,76.330079.2f
50.849213.2f,20.898466.2f,91.212305.2f,86.758728.2f,90.189317.2f,66.479544.2f,33.489978.2f,17.972183.2f,82.894606.2f,21.513090.2f,65.539693.2f,63.111344.2f,64.054302.2f,13.213026.2f,92.792200.2f,81.386515.2f,59.908833.2f,5.842840.2f,100.440266.2f,61.509423.2f,11.948945.2f,73.652478.2f,35.980173.2f,85.113831.2f,82.214597.2f,15.825323.2f,88.191477.2f,51.593898.2f,75.707054.2f,83.180218.2f,36.691245.2f,86.569970.2f,56.156609.2f,55.574907.2f,53.513324.2f,18.534110.2f,30.491378.2f,22.437292.2f,79.826579.2f,8.049923.2f
60.010529.2f,63.364526.2f,7.693916.2f,3.343707.2f,29.349017.2f,69.172156.2f,67.866184.2f,88.904034.2f,40.568961.2f,69.278403.2f,66.387543.2f,47.415592.2f,64.812636.2f,85.471628.2f,24.724923.2f,24.848708.2f,56.631687.2f,88.368031.2f,18.260742.2f,53.186682.2f,91.079878.2f,49.275931.2f,51.200796.2f,9.818235.2f,41.945576.2f,68.604313.2f,26.508299.2f,52.741713.2f,41.090730.2f,4.044266.2f,49.693821.2f,15.899182.2f,73.338348.2f,40.156480.2f,59.167111.2f,68.150143.2f,53.603839.2f,94.543181.2f,31.452932.2f,92.079885.2f
59.151727.2f,69.409291.2f,7.114942.2f,8.139211.2f,39.339198.2f,65.603366.2f,69.633732.2f,96.161514.2f,51.433404.2f,76.668390.2f,62.911118.2f,44.667598.2f,75.561133.2f,92.374774.2f,14.279619.2f,18.171269.2f,67.231513.2f,93.462305.2f,10.992447.2f,50.517346.2f,97.582824.2f,60.301311.2f,54.964686.2f,20.157789.2f,34.874700.2f,73.871421.2f,17.406999.2f,62.761816.2f,35.558411.2f,15.005036.2f,53.733118.2f,26.005163.2f,71.460093.2f,50.098557.2f,57.845685.2f,72.640673.2f,59.529798.2f,101.957964.2f,25.010689.2f,97.486502.2f
17.941937.2f,41.271298.2f,81.188782.2f,77.699665.2f,95.571891.2f,25.905539.2f,13.367642.2f,60.450505.2f,95.253224.2f,52.975215.2f,25.999244.2f,34.245277.2f,90.676465.2f,55.297420.2f,72.812086.2f,61.272241.2f,83.323670.2f,41.410712.2f,87.065869.2f,29.415273.2f,54.813311.2f,91.710853.2f,31.760885.2f,82.189645.2f,53.483895.2f,35.990324.2f,66.955444.2f,73.430266.2f,47.818485.2f,77.625193.2f,33.702880.2f,86.345188.2f,14.070633.2f,69.422557.2f,20.001672.2f,30.397655.2f,41.269210.2f,65.342163.2f,56.475227.2f,46.085116.2f
60.209885.2f,27.293301.2f,97.797273.2f,93.293363.2f,94.053238.2f,75.846847.2f,42.873625.2f,11.024862.2f,85.416739.2f,23.422793.2f,74.921942.2f,72.199902.2f,63.258384.2f,8.369048.2f,100.679908.2f,89.465462.2f,60.364297.2f,11.363784.2f,107.353450.2f,70.763457.2f,2.960321.2f,75.049236.2f,44.284794.2f,90.693722.2f,91.079323.2f,23.887028.2f,96.285986.2f,53.053940.2f,84.576827.2f,89.252641.2f,44.784334.2f,91.628551.2f,65.425748.2f,58.964628.2f,62.867385.2f,27.457618.2f,37.172801.2f,13.938247.2f,88.259220.2f,8.336539.2f
86.853801.2f,70.076491.2f,42.800045.2f,40.978348.2f,10.220247.2f,100.418705.2f,87.606859.2f,86.371655.2f,7.700495.2f,69.004095.2f,97.641468.2f,79.034550.2f,40.666225.2f,85.006697.2f,63.222107.2f,62.607835.2f,36.527763.2f,95.054668.2f,51.137156.2f,84.093877.2f,91.750368.2f,21.393964.2f,68.251370.2f,28.941147.2f,79.118534.2f,77.311336.2f,65.097428.2f,40.195444.2f,76.863379.2f,34.661346.2f,66.297964.2f,23.043978.2f,101.095322.2f,33.985627.2f,87.030579.2f,79.673149.2f,63.000615.2f,90.632942.2f,68.646141.2f,97.175507.2f
62.027444.2f,45.272623.2f,37.031739.2f,33.033220.2f,24.667888.2f,76.805297.2f,61.689192.2f,65.436473.2f,21.673955.2f,46.505419.2f,74.102069.2f,56.374692.2f,35.400228.2f,63.104624.2f,52.052123.2f,46.878656.2f,26.984715.2f,70.845296.2f,47.630741.2f,60.842050.2f,69.536631.2f,22.801062.2f,42.327856.2f,24.526430.2f,61.074127.2f,52.243255.2f,51.569857.2f,23.558971.2f,57.304727.2f,26.391443.2f,40.371003.2f,23.168618.2f,76.222483.2f,11.749213.2f,62.497670.2f,54.145829.2f,37.443278.2f,70.469134.2f,51.403923.2f,73.477793.2f
56.285178.2f,44.055036.2f,32.118985.2f,27.838996.2f,27.123832.2f,70.487589.2f,57.446784.2f,66.643297.2f,27.576234.2f,47.208912.2f,67.753163.2f,49.719309.2f,41.843409.2f,63.815682.2f,45.577528.2f,39.908316.2f,33.168463.2f,69.822749.2f,42.746298.2f,54.366778.2f,69.963897.2f,29.898609.2f,38.228361.2f,21.365412.2f,53.970685.2f,50.572300.2f,44.784891.2f,28.305390.2f,50.234798.2f,21.726231.2f,36.311749.2f,21.806537.2f,70.525453.2f,15.668780.2f,56.571918.2f,51.770176.2f,35.312254.2f,71.982596.2f,44.322700.2f,72.847462.2f
80.569569.2f,54.327200.2f,55.208836.2f,51.883295.2f,29.440228.2f,96.472282.2f,76.860849.2f,65.931509.2f,14.843953.2f,50.312893.2f,93.862077.2f,76.946000.2f,18.530621.2f,65.262955.2f,72.585582.2f,68.277415.2f,14.201833.2f,77.459009.2f,65.288748.2f,80.993874.2f,72.100521.2f,2.005500.2f,58.118835.2f,41.016464.2f,82.642227.2f,61.775122.2f,72.651299.2f,20.143533.2f,78.773204.2f,44.898749.2f,56.213243.2f,36.942475.2f,94.444955.2f,20.458408.2f,81.435067.2f,65.276128.2f,49.541277.2f,69.681167.2f,72.959494.2f,78.864668.2f
53.841082.2f,25.992921.2f,96.190201.2f,91.747551.2f,95.259305.2f,68.819403.2f,36.172182.2f,18.840427.2f,87.805182.2f,26.087389.2f,68.058572.2f,66.793840.2f,68.148147.2f,14.971037.2f,97.388776.2f,85.903588.2f,64.354011.2f,3.159872.2f,105.347682.2f,64.869191.2f,11.182394.2f,78.345796.2f,40.491371.2f,90.206596.2f,86.151583.2f,20.644281.2f,92.692872.2f,56.259472.2f,79.648657.2f,88.233536.2f,41.309944.2f,91.679850.2f,58.048442.2f,60.577485.2f,56.536219.2f,22.741187.2f,35.529369.2f,22.160628.2f,84.136812.2f,2.981045.2f
36.064056.2f,58.085604.2f,31.316351.2f,29.478698.2f,58.053944.2f,40.679928.2f,49.619163.2f,86.393640.2f,66.020100.2f,68.350871.2f,38.008342.2f,20.347377.2f,81.281446.2f,81.811333.2f,18.888483.2f,7.415642.2f,72.318230.2f,78.518419.2f,34.259905.2f,26.077885.2f,85.756965.2f,70.708357.2f,39.952892.2f,39.175693.2f,13.198213.2f,60.348701.2f,13.188054.2f,64.945791.2f,11.123026.2f,33.154225.2f,39.485466.2f,45.078466.2f,47.187111.2f,53.354092.2f,34.320383.2f,57.494923.2f,48.916190.2f,92.397682.2f,4.248132.2f,83.070812.2f
58.534865.2f,24.997811.2f,95.484699.2f,90.980084.2f,91.832836.2f,74.378600.2f,41.344624.2f,10.724106.2f,83.317051.2f,21.260823.2f,73.391235.2f,70.273666.2f,61.611295.2f,7.080314.2f,98.448258.2f,87.261307.2f,58.507450.2f,11.098412.2f,105.049459.2f,68.947217.2f,4.036048.2f,73.077213.2f,42.144683.2f,88.384302.2f,89.051111.2f,21.761243.2f,94.082454.2f,51.046455.2f,82.552482.2f,86.936385.2f,42.607493.2f,89.336281.2f,64.126625.2f,56.763591.2f,61.177296.2f,25.522597.2f,34.877155.2f,14.557957.2f,86.116476.2f,9.044118.2f
53.176117.2f,20.094845.2f,60.399124.2f,55.902186.2f,52.437345.2f,70.658957.2f,44.964581.2f,37.300987.2f,44.560077.2f,18.280154.2f,68.437169.2f,55.508830.2f,32.394662.2f,34.855466.2f,69.080358.2f,59.958441.2f,25.169262.2f,43.963220.2f,70.777206.2f,57.643375.2f,41.325405.2f,36.252455.2f,28.560994.2f,50.830291.2f,68.517480.2f,27.538709.2f,66.324766.2f,15.363888.2f,62.831779.2f,50.609468.2f,27.041152.2f,50.859112.2f,65.667979.2f,17.370103.2f,54.805309.2f,31.294074.2f,17.077410.2f,42.535795.2f,61.618235.2f,46.018428.2f
26.302620.2f,44.477130.2f,37.937499.2f,34.702138.2f,57.815114.2f,36.394250.2f,37.060246.2f,72.804292.2f,62.600772.2f,55.126466.2f,33.588454.2f,14.699057.2f,72.503124.2f,68.153528.2f,31.538523.2f,19.734235.2f,63.570869.2f,64.797750.2f,43.818594.2f,20.018226.2f,71.996248.2f,64.662340.2f,26.165291.2f,41.121104.2f,22.863563.2f,46.563089.2f,26.391014.2f,55.236942.2f,17.149311.2f,35.767812.2f,25.737347.2f,46.255006.2f,39.520858.2f,44.826634.2f,25.344042.2f,43.737808.2f,35.549392.2f,78.809198.2f,17.829174.2f,69.320110.2f
38.903917.2f,8.181733.2f,76.337106.2f,71.919705.2f,77.638233.2f,55.852934.2f,23.467502.2f,27.558554.2f,72.039895.2f,17.423064.2f,54.463820.2f,49.298799.2f,58.512510.2f,22.409783.2f,77.628292.2f,66.267192.2f,52.626527.2f,19.030083.2f,85.405831.2f,48.424181.2f,25.100143.2f,64.507058.2f,20.935655.2f,70.937814.2f,67.816512.2f,0.785516.2f,73.079755.2f,43.233153.2f,61.325075.2f,68.640153.2f,21.544215.2f,72.837715.2f,47.054994.2f,44.265817.2f,41.411414.2f,5.481277.2f,16.128661.2f,33.338711.2f,64.899281.2f,22.927092.2f
33.671493.2f,31.472148.2f,40.107671.2f,35.783049.2f,49.005264.2f,48.684715.2f,35.905372.2f,59.084916.2f,49.978620.2f,40.186170.2f,46.039428.2f,29.424447.2f,55.513719.2f,54.919853.2f,42.571176.2f,32.230340.2f,46.655838.2f,55.369194.2f,48.988325.2f,33.152419.2f,59.744677.2f,49.518362.2f,17.863357.2f,36.876193.2f,39.987512.2f,35.723503.2f,38.905890.2f,38.009234.2f,34.499416.2f,33.391229.2f,16.273988.2f,40.294318.2f,47.894385.2f,28.330595.2f,34.115435.2f,34.787080.2f,21.642559.2f,65.026380.2f,33.151635.2f,59.339400.2f
18.281426.2f,23.072026.2f,62.075384.2f,58.061973.2f,72.231154.2f,35.982464.2f,12.243146.2f,49.570810.2f,71.177189.2f,35.611101.2f,34.118531.2f,27.242091.2f,67.958010.2f,44.472074.2f,58.889327.2f,47.102653.2f,60.130825.2f,37.965519.2f,69.689364.2f,26.441909.2f,46.985862.2f,67.693516.2f,7.678848.2f,60.484351.2f,46.220926.2f,21.793000.2f,53.737751.2f,50.277511.2f,39.714398.2f,56.635834.2f,9.593761.2f,63.999146.2f,29.957894.2f,45.372380.2f,20.426904.2f,17.540883.2f,18.916272.2f,55.407917.2f,44.555293.2f,42.667603.2f
46.303545.2f,19.570533.2f,54.189763.2f,49.657410.2f,50.370505.2f,63.528765.2f,40.077533.2f,42.326382.2f,44.881856.2f,22.699802.2f,61.208352.2f,47.577776.2f,38.607017.2f,39.105936.2f,61.501873.2f,52.058916.2f,30.526246.2f,45.182914.2f,64.336205.2f,49.963288.2f,45.076709.2f,38.889389.2f,22.102025.2f,45.909091.2f,60.330784.2f,26.641228.2f,58.516207.2f,20.735973.2f,54.649145.2f,44.905829.2f,20.364835.2f,46.792640.2f,59.341687.2f,17.218442.2f,47.742092.2f,29.084673.2f,12.699531.2f,47.940251.2f,53.519990.2f,47.982378.2f
47.416155.2f,29.935223.2f,43.152101.2f,38.631684.2f,40.635776.2f,63.427944.2f,45.357102.2f,53.527282.2f,37.662121.2f,33.913252.2f,60.860896.2f,44.748972.2f,40.265621.2f,50.348823.2f,52.017862.2f,43.580565.2f,31.365281.2f,55.701820.2f,53.434571.2f,48.299860.2f,56.288060.2f,34.933435.2f,26.028420.2f,34.699558.2f,54.174408.2f,36.476544.2f,49.663507.2f,23.069566.2f,49.139308.2f,33.694340.2f,24.067820.2f,35.834839.2f,61.362096.2f,13.085893.2f,48.274874.2f,37.898238.2f,21.292842.2f,59.087992.2f,46.113487.2f,58.771692.2f
74.015355.2f,61.534617.2f,31.045055.2f,28.501119.2f,8.479438.2f,87.041285.2f,76.138289.2f,81.320895.2f,14.797180.2f,62.665923.2f,84.251749.2f,65.515142.2f,43.539326.2f,79.204473.2f,50.535983.2f,49.102777.2f,36.930277.2f,87.158141.2f,40.501651.2f,70.676300.2f,85.711198.2f,25.405404.2f,56.946378.2f,16.629077.2f,65.462867.2f,68.413487.2f,51.947900.2f,37.078954.2f,63.135937.2f,21.768382.2f,55.030697.2f,11.657524.2f,88.225774.2f,27.254666.2f,74.035116.2f,70.053831.2f,53.410647.2f,86.165863.2f,55.020716.2f,89.807113.2f
71.005930.2f,85.624077.2f,18.794359.2f,22.725436.2f,49.577501.2f,74.160311.2f,83.497322.2f,112.641870.2f,63.678285.2f,93.191779.2f,71.689612.2f,55.225593.2f,90.613702.2f,108.780064.2f,16.554591.2f,27.595030.2f,82.594316.2f,109.189144.2f,8.701740.2f,60.829860.2f,113.865991.2f,74.160749.2f,70.331794.2f,32.867411.2f,40.202565.2f,89.771815.2f,22.543778.2f,78.780011.2f,43.350456.2f,29.415943.2f,69.255554.2f,37.598950.2f,81.883561.2f,66.161473.2f,69.285995.2f,88.187675.2f,75.754232.2f,118.462998.2f,33.057443.2f,113.344901.2f
57.988823.2f,21.021531.2f,90.742268.2f,86.218070.2f,85.881137.2f,74.526424.2f,41.548626.2f,8.356691.2f,77.076616.2f,15.188188.2f,73.315425.2f,68.542485.2f,55.282791.2f,3.122888.2f,94.758440.2f,83.818755.2f,52.110884.2f,15.787160.2f,100.506749.2f,67.736532.2f,7.916682.2f,66.711651.2f,39.400920.2f,83.092796.2f,86.725776.2f,19.600904.2f,90.630611.2f,44.703380.2f,80.267351.2f,81.907826.2f,39.593823.2f,83.806333.2f,64.914659.2f,50.757818.2f,60.551089.2f,24.348104.2f,30.728474.2f,14.024936.2f,83.115809.2f,15.009643.2f
12.107610.2f,52.576188.2f,71.304201.2f,68.579969.2f,91.792635.2f,6.561892.2f,26.519696.2f,76.366800.2f,94.713334.2f,65.121177.2f,6.206232.2f,20.879668.2f,97.001514.2f,71.125935.2f,58.840814.2f,48.290223.2f,88.734414.2f,59.441858.2f,75.194011.2f,15.023094.2f,71.841468.2f,94.042458.2f,36.732419.2f,75.598648.2f,36.789703.2f,49.415753.2f,52.842026.2f,79.086160.2f,32.203917.2f,70.206062.2f,38.238488.2f,80.666589.2f,7.034944.2f,72.078828.2f,10.864993.2f,44.007043.2f,48.894384.2f,81.756723.2f,42.321900.2f,64.281560.2f
64.072145.2f,82.057643.2f,21.462461.2f,24.248504.2f,54.119300.2f,66.157853.2f,77.503634.2f,109.686033.2f,67.234716.2f,90.511755.2f,63.753553.2f,47.985172.2f,91.959575.2f,105.573634.2f,9.228393.2f,21.043139.2f,83.584181.2f,104.708360.2f,14.272042.2f,53.427206.2f,110.315591.2f,76.617176.2f,65.689726.2f,35.841150.2f,31.917985.2f,85.632974.2f,15.060884.2f,78.822234.2f,35.508654.2f,31.233684.2f,64.797345.2f,41.284196.2f,74.338266.2f,66.163236.2f,62.199310.2f,83.593519.2f,72.280729.2f,115.597297.2f,25.625982.2f,109.029748.2f
34.720182.2f,50.959047.2f,29.599018.2f,26.698337.2f,52.424370.2f,42.923088.2f,45.794007.2f,79.142524.2f,59.102633.2f,60.719875.2f,40.132710.2f,21.151074.2f,73.023712.2f,74.703014.2f,23.320111.2f,11.870072.2f,64.053543.2f,72.595722.2f,35.054004.2f,26.942409.2f,78.966866.2f,62.979701.2f,33.614718.2f,34.477948.2f,21.020803.2f,53.829188.2f,18.691423.2f,56.587007.2f,17.252365.2f,28.740442.2f,32.874839.2f,40.039370.2f,47.418415.2f,45.080768.2f,33.520843.2f,51.470556.2f,41.513421.2f,85.133774.2f,12.498545.2f,77.000817.2f
91.361896.2f,65.105226.2f,60.556283.2f,57.798016.2f,30.471611.2f,107.015470.2f,87.921518.2f,74.832035.2f,15.115518.2f,60.352920.2f,104.371664.2f,87.086708.2f,22.599109.2f,74.628317.2f,79.434573.2f,76.364149.2f,22.389860.2f,87.659201.2f,69.976452.2f,91.339754.2f,81.458959.2f,9.131409.2f,69.145616.2f,46.123225.2f,91.508495.2f,72.544648.2f,80.161604.2f,30.321034.2f,88.039184.2f,50.892557.2f,67.233436.2f,41.075565.2f,105.311256.2f,31.454562.2f,92.149891.2f,76.183546.2f,60.572487.2f,78.117840.2f,81.513573.2f,88.805135.2f
31.955694.2f,29.545413.2f,42.419741.2f,38.117061.2f,51.183263.2f,47.394453.2f,33.574119.2f,57.373889.2f,51.743749.2f,38.685751.2f,44.792868.2f,28.775598.2f,55.990239.2f,53.117659.2f,44.283144.2f,33.677756.2f,47.207878.2f,53.150687.2f,51.195463.2f,32.162920.2f,57.810891.2f,50.776860.2f,15.463006.2f,39.270996.2f,40.505006.2f,33.559284.2f,40.417597.2f,38.306114.2f,34.806386.2f,35.790316.2f,13.888007.2f,42.644943.2f,46.134338.2f,29.224618.2f,32.540556.2f,32.482700.2f,19.791595.2f,63.337290.2f,34.177374.2f,57.170005.2f
38.694922.2f,18.490193.2f,52.217853.2f,47.712602.2f,53.204818.2f,55.850100.2f,33.647821.2f,44.891110.2f,49.720957.2f,25.685592.2f,53.519138.2f,40.089642.2f,46.226744.2f,40.994654.2f,57.019272.2f,46.845050.2f,38.003026.2f,43.958526.2f,61.876510.2f,42.316880.2f,46.286843.2f,45.227392.2f,14.873350.2f,45.855452.2f,53.711950.2f,24.362347.2f,53.503838.2f,28.307215.2f,47.824122.2f,43.852818.2f,13.023629.2f,47.716840.2f,51.912761.2f,22.966655.2f,40.082806.2f,25.368009.2f,9.007537.2f,50.767553.2f,47.587745.2f,47.381996.2f
